wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
85.0, 26.0, 9.5, 0.0, 5.2, 7.0, 26.2, 24.0, 89.0, 0.0, 0.0, 30.0,2022-07-30 00:00:00, None,31
122.0, 29.0, 7.9, 0.0, 5.7, 3.6, 25.0, 23.5, 80.0, 0.0, 0.0, 31.0,2022-07-30 01:00:00, None,31
73.0, 30.0, None, 0.0, 5.4, 3.8, 24.0, 21.5, 85.0, 0.0, 0.0, 37.0,2022-07-30 02:00:00, None,31
85.0, 31.0, 3.6, 0.0, 5.4, 4.9, 23.5, 20.0, 122.0, 0.0, 0.0, 42.0,2022-07-30 03:00:00, None,31
83.0, 37.0, 3.8, 0.0, 6.2, 5.6, 21.5, 20.0, 73.0, 0.0, 0.0, 44.0,2022-07-30 04:00:00, None,31
101.0, 42.0, 4.9, 0.0, 6.7, 3.0, 20.0, 20.2, 85.0, 0.0, 0.0, 47.0,2022-07-30 05:00:00, None,31
225.0, 44.0, 5.6, 0.0, 7.4, 2.0, 20.0, 21.4, 83.0, 0.0, 0.0, 50.0,2022-07-30 06:00:00, None,31
299.0, 47.0, None, 0.0, 8.5, 3.5, 20.2, 24.3, 101.0, 0.0, 0.0, 43.0,2022-07-30 07:00:00, None,31
269.0, 50.0, None, 0.0, 10.6, 5.9, 21.4, 27.4, 225.0, 0.0, 0.0, 43.0,2022-07-30 08:00:00, None,31
289.0, 43.0, 3.5, 0.0, 10.9, 4.9, 24.3, 28.8, 299.0, 0.0, 0.0, 38.0,2022-07-30 09:00:00, None,31
297.0, 43.0, 5.9, 0.0, 13.7, 5.6, 27.4, 29.5, 269.0, 0.0, 0.0, 38.0,2022-07-30 10:00:00, None,31
291.0, 38.0, 4.9, 0.0, 13.1, 5.9, 28.8, 32.2, 289.0, 0.0, 0.0, 30.0,2022-07-30 11:00:00, None,31
288.0, 38.0, 5.6, 0.0, 13.7, 5.9, 29.5, 34.3, 297.0, 0.0, 0.0, 29.0,2022-07-30 12:00:00, None,31
290.0, 30.0, 5.9, 0.0, 12.4, 6.6, 32.2, 36.0, 291.0, 0.0, 0.0, 24.0,2022-07-30 13:00:00, None,31
309.0, 29.0, 5.9, 0.0, 13.7, 5.8, 34.3, 36.7, 288.0, 0.0, 0.0, 23.0,2022-07-30 14:00:00, None,31
268.0, 24.0, 6.6, 0.0, 12.3, 5.8, 36.0, 37.1, 290.0, 0.0, 0.0, 22.0,2022-07-30 15:00:00, None,31
246.0, 23.0, 5.8, 0.0, 12.2, 5.2, 36.7, 36.8, 309.0, 0.0, 0.0, 23.0,2022-07-30 16:00:00, None,31
295.0, 22.0, 5.8, 0.0, 11.8, 4.4, 37.1, 36.9, 268.0, 0.0, 0.0, 18.0,2022-07-30 17:00:00, None,31
265.0, 23.0, 5.2, 0.0, 12.3, 3.3, 36.8, 36.0, 246.0, 0.0, 0.0, 18.0,2022-07-30 18:00:00, None,31
63.0, 18.0, 4.4, 0.0, 8.7, 4.5, 36.9, 29.6, 295.0, 0.0, 0.0, 27.0,2022-07-30 19:00:00, None,31
71.0, 18.0, 3.3, 0.0, 8.0, 5.5, 36.0, 27.6, 265.0, 0.0, 0.0, 26.0,2022-07-30 20:00:00, None,31
87.0, 27.0, 4.5, 0.0, 8.6, 8.3, 29.6, 27.2, 63.0, 0.0, 0.0, 25.0,2022-07-30 21:00:00, None,31
88.0, 26.0, 5.5, 0.0, 6.4, 7.3, 27.6, 25.7, 71.0, 0.0, 0.0, 24.0,2022-07-30 22:00:00, None,31
, 25.0, 8.3, None, 5.5, None, 27.2, None, 87.0, 0.0, 0.0, None,2022-07-30 23:00:00, None,31
93.0, 24.0, 7.3, 0.0, 3.6, 8.5, 25.7, 23.5, 88.0, 0.0, 0.0, 27.0,2022-07-31 00:00:00, None,31
90.0, 27.0, None, 0.0, 3.9, 6.4, 24.1, 21.7, 78.0, 0.0, 0.0, 34.0,2022-07-31 01:00:00, None,31
92.0, 27.0, 8.5, 0.0, 3.4, 5.3, 23.5, 20.6, 93.0, 0.0, 0.0, 35.0,2022-07-31 02:00:00, None,31
90.0, 34.0, 6.4, 0.0, 5.2, 5.9, 21.7, 20.0, 90.0, 0.0, 0.0, 36.0,2022-07-31 03:00:00, None,31
106.0, None, None, 0.0, None, 5.5, None, 19.0, None, None, None, 37.0,2022-07-31 04:00:00, None,31
106.0, 36.0, 5.9, 0.0, 4.5, 3.2, 20.0, 19.3, 90.0, 0.0, 0.0, 35.0,2022-07-31 05:00:00, None,31
94.0, 37.0, 5.5, 0.0, 4.0, 2.5, 19.0, 20.8, 106.0, 0.0, 0.0, 37.0,2022-07-31 06:00:00, None,31
308.0, 35.0, 3.2, 0.0, 3.5, 2.7, 19.3, 25.0, 106.0, 0.0, 0.0, 26.0,2022-07-31 07:00:00, None,31
281.0, 37.0, 2.5, 0.0, 5.6, 4.4, 20.8, 29.1, 94.0, 0.0, 0.0, 24.0,2022-07-31 08:00:00, None,31
324.0, 26.0, 2.7, 0.0, 4.2, 3.7, 25.0, 31.1, 308.0, 0.0, 0.0, 24.0,2022-07-31 09:00:00, None,31
269.0, 24.0, 4.4, 0.0, 6.5, 5.5, 29.1, 32.7, 281.0, 0.0, 0.0, 22.0,2022-07-31 10:00:00, None,31
286.0, 24.0, 3.7, 0.0, 8.2, 5.3, 31.1, 36.0, 324.0, 0.0, 0.0, 12.0,2022-07-31 11:00:00, None,31
285.0, 22.0, 5.5, 0.0, 8.2, 5.5, 32.7, 37.5, 269.0, 0.0, 0.0, 12.0,2022-07-31 12:00:00, None,31
331.0, 12.0, 5.3, 0.0, 2.1, 5.4, 36.0, 38.5, 286.0, 0.0, 0.0, 9.0,2022-07-31 13:00:00, None,31
285.0, 12.0, 5.5, 0.0, 3.3, 6.0, 37.5, 40.0, 285.0, 0.0, 0.0, 6.0,2022-07-31 14:00:00, None,31
315.0, 9.0, 5.4, 0.0, 0.0, 4.9, 38.5, 39.2, 331.0, 0.0, 0.0, 9.0,2022-07-31 15:00:00, None,31
290.0, None, None, 0.0, None, 5.0, None, 40.1, None, None, None, 9.0,2022-07-31 16:00:00, None,31
249.0, 9.0, 4.9, 0.0, 0.6, 11.3, 39.2, 38.4, 315.0, 0.0, None, 9.0,2022-07-31 17:00:00, None,31
354.0, None, None, 0.0, None, 4.8, None, 36.1, None, None, None, 12.0,2022-07-31 18:00:00, None,31
158.0, None, None, 0.0, None, 4.7, None, 31.1, None, None, None, 16.0,2022-07-31 19:00:00, None,31
44.0, 12.0, 4.8, 0.0, 2.2, 6.7, 36.1, 28.4, 354.0, 0.0, 0.0, 15.0,2022-07-31 20:00:00, None,31
77.0, 16.0, 4.7, 0.0, 2.3, 5.7, 31.1, 25.5, 158.0, 0.0, 0.0, 19.0,2022-07-31 21:00:00, None,31
85.0, 15.0, 6.7, 0.0, -0.7, 7.3, 28.4, 25.4, 44.0, 0.0, 0.0, 19.0,2022-07-31 22:00:00, None,31
, 19.0, 5.7, None, 0.2, None, 25.5, None, 77.0, 0.0, 0.0, None,2022-07-31 23:00:00, None,31
52.0, 19.0, 7.3, 0.0, 0.1, 5.9, 25.4, 24.0, 85.0, 0.0, 0.0, 23.0,2022-08-01 00:00:00, None,31
150.0, 21.0, 8.6, 0.0, 0.8, 6.2, 24.6, 24.3, 94.0, 0.0, 0.0, 23.0,2022-08-01 01:00:00, None,31
83.0, 23.0, 5.9, 0.0, 1.6, 7.6, 24.0, 23.1, 52.0, 0.0, 0.0, 24.0,2022-08-01 02:00:00, None,31
86.0, 23.0, 6.2, 0.0, 1.9, 7.2, 24.3, 22.2, 150.0, 0.0, 0.0, 24.0,2022-08-01 03:00:00, None,31
89.0, 24.0, 7.6, 0.0, 1.4, 6.1, 23.1, 21.9, 83.0, 0.0, 0.0, 22.0,2022-08-01 04:00:00, None,31
71.0, 24.0, 7.2, 0.0, 0.7, 3.8, 22.2, 22.0, 86.0, 0.0, 0.0, 29.0,2022-08-01 05:00:00, None,31
235.0, 22.0, 6.1, 0.0, -0.8, 2.9, 21.9, 24.7, 89.0, 0.0, 0.0, 33.0,2022-08-01 06:00:00, None,31
240.0, 29.0, 3.8, 0.0, 3.2, 5.1, 22.0, 26.4, 71.0, 0.0, 0.0, 27.0,2022-08-01 07:00:00, None,31
240.0, None, None, 0.0, None, 5.9, None, 26.2, None, None, None, 32.0,2022-08-01 08:00:00, None,31
236.0, 27.0, 5.1, 0.0, 5.9, 6.7, 26.4, 29.6, 240.0, 0.0, 0.0, 24.0,2022-08-01 09:00:00, None,31
239.0, 32.0, 5.9, 0.0, 8.2, 6.6, 26.2, 31.3, 240.0, 0.0, 0.0, 21.0,2022-08-01 10:00:00, None,31
240.0, 24.0, 6.7, 0.0, 6.9, 5.5, 29.6, 33.8, 236.0, 0.0, 0.0, 16.0,2022-08-01 11:00:00, None,31
