AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
3.0,0.254, 10.1,2018-04-16 00:00:00, 287.0,92.0,16
3.0,0.254, 8.0,2018-04-16 00:15:00, 238.0,87.0,16
2.8,0.508, 8.3,2018-04-16 00:30:00, 227.0,82.0,16
2.8,0.508, 7.0,2018-04-16 00:45:00, 250.0,76.0,16
2.8,0.254, 5.7,2018-04-16 01:00:00, 250.0,73.0,16
2.8,0.254, 5.6,2018-04-16 01:15:00, 285.0,66.0,16
2.7,0.508, 5.7,2018-04-16 01:30:00, 253.0,62.0,16
2.8,0.254, 6.0,2018-04-16 01:45:00, 270.0,60.0,16
2.8,0.508, 9.9,2018-04-16 02:00:00, 315.0,55.0,16
2.8,0.508, 10.3,2018-04-16 02:15:00, 314.0,53.0,16
2.8,0.254, 13.0,2018-04-16 02:30:00, 324.0,56.0,16
2.7,0.254, 7.5,2018-04-16 02:45:00, 295.0,68.0,16
2.5,0.0, 7.2,2018-04-16 03:00:00, 286.0,69.0,16
2.4,0.254, 5.4,2018-04-16 03:15:00, 251.0,71.0,16
2.1,0.254, 6.0,2018-04-16 03:30:00, 235.0,76.0,16
1.9,0.0, 8.0,2018-04-16 03:45:00, 228.0,70.0,16
1.9,0.0, 8.9,2018-04-16 04:00:00, 226.0,66.0,16
1.7,0.0, 8.5,2018-04-16 04:15:00, 221.0,67.0,16
1.6,0.254, 8.7,2018-04-16 04:30:00, 220.0,59.0,16
1.6,0.254, 9.3,2018-04-16 04:45:00, 230.0,55.0,16
1.6,0.254, 10.0,2018-04-16 05:00:00, 232.0,54.0,16
1.6,0.254, 9.3,2018-04-16 05:15:00, 226.0,51.0,16
1.6,0.0, 7.7,2018-04-16 05:30:00, 224.0,46.0,16
1.6,0.254, 6.4,2018-04-16 05:45:00, 227.0,46.0,16
1.7,0.254, 8.0,2018-04-16 06:00:00, 248.0,29.0,16
1.8,0.0, 8.7,2018-04-16 06:15:00, 243.0,42.0,16
1.8,0.0, 7.6,2018-04-16 06:30:00, 230.0,40.0,16
1.7,0.254, 7.4,2018-04-16 06:45:00, 220.0,26.0,16
1.8,0.254, 8.4,2018-04-16 07:00:00, 234.0,21.0,16
1.8,0.0, 7.9,2018-04-16 07:15:00, 235.0,9.0,16
2.0,0.0, 6.0,2018-04-16 07:30:00, 252.0,5.0,16
2.3,0.0, 7.5,2018-04-16 07:45:00, 262.0,0.0,16
2.4,0.0, 7.5,2018-04-16 08:00:00, 234.0,0.0,16
