WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
152.5, None,51.1, None,2021-04-02 00:00:00, None,14
240.2, None,59.8, None,2021-04-02 01:00:00, None,14
177.8, None,60.7, None,2021-04-02 02:00:00, None,14
44.2, None,55.2, None,2021-04-02 03:00:00, None,14
256.3, None,52.0, None,2021-04-02 04:00:00, None,14
183.4, None,56.1, None,2021-04-02 05:00:00, None,14
163.8, None,61.3, None,2021-04-02 06:00:00, None,14
153.4, None,64.4, None,2021-04-02 07:00:00, None,14
155.0, None,61.3, None,2021-04-02 08:00:00, None,14
177.8, None,52.8, None,2021-04-02 09:00:00, None,14
191.5, None,45.5, None,2021-04-02 10:00:00, None,14
246.1, None,43.3, None,2021-04-02 11:00:00, None,14
209.9, None,40.3, None,2021-04-02 12:00:00, None,14
211.4, None,38.5, None,2021-04-02 13:00:00, None,14
209.8, None,40.6, None,2021-04-02 14:00:00, None,14
211.6, None,39.3, None,2021-04-02 15:00:00, None,14
213.7, None,38.3, None,2021-04-02 16:00:00, None,14
226.4, None,35.5, None,2021-04-02 17:00:00, None,14
208.7, None,37.8, None,2021-04-02 18:00:00, None,14
158.5, None,48.5, None,2021-04-02 19:00:00, None,14
148.4, None,56.5, None,2021-04-02 20:00:00, None,14
149.1, None,67.1, None,2021-04-02 21:00:00, None,14
174.9, None,80.3, None,2021-04-02 22:00:00, None,14
194.2, None,85.7, None,2021-04-02 23:00:00, None,14
176.6, None,86.0, None,2021-04-03 00:00:00, None,14
197.0, None,88.2, None,2021-04-03 01:00:00, None,14
197.7, None,87.8, None,2021-04-03 02:00:00, None,14
5.5, None,87.2, None,2021-04-03 03:00:00, None,14
351.9, None,88.4, None,2021-04-03 04:00:00, None,14
355.4, None,87.7, None,2021-04-03 05:00:00, None,14
359.0, None,87.2, None,2021-04-03 06:00:00, None,14
355.0, None,86.3, None,2021-04-03 07:00:00, None,14
347.7, None,82.3, None,2021-04-03 08:00:00, None,14
341.6, None,76.6, None,2021-04-03 09:00:00, None,14
340.1, None,69.4, None,2021-04-03 10:00:00, None,14
337.6, None,62.3, None,2021-04-03 11:00:00, None,14
40.2, None,51.6, None,2021-04-03 12:00:00, None,14
354.3, None,49.6, None,2021-04-03 13:00:00, None,14
202.2, None,48.5, None,2021-04-03 14:00:00, None,14
177.1, None,49.4, None,2021-04-03 15:00:00, None,14
229.7, None,55.2, None,2021-04-03 16:00:00, None,14
32.6, None,53.1, None,2021-04-03 17:00:00, None,14
114.5, None,54.1, None,2021-04-03 18:00:00, None,14
61.5, None,60.2, None,2021-04-03 19:00:00, None,14
338.7, None,72.0, None,2021-04-03 20:00:00, None,14
165.7, None,74.9, None,2021-04-03 21:00:00, None,14
290.0, None,75.7, None,2021-04-03 22:00:00, None,14
301.7, None,70.6, None,2021-04-03 23:00:00, None,14
319.0, None,71.3, None,2021-04-04 00:00:00, None,14
252.6, None,68.4, None,2021-04-04 01:00:00, None,14
213.4, None,66.0, None,2021-04-04 02:00:00, None,14
217.3, None,67.0, None,2021-04-04 03:00:00, None,14
194.9, None,69.9, None,2021-04-04 04:00:00, None,14
159.1, None,77.3, None,2021-04-04 05:00:00, None,14
154.3, None,83.9, None,2021-04-04 06:00:00, None,14
150.7, None,84.5, None,2021-04-04 07:00:00, None,14
151.1, None,79.0, None,2021-04-04 08:00:00, None,14
162.6, None,71.6, None,2021-04-04 09:00:00, None,14
170.9, None,65.5, None,2021-04-04 10:00:00, None,14
273.0, None,51.0, None,2021-04-04 11:00:00, None,14
253.7, None,45.7, None,2021-04-04 12:00:00, None,14
