time,HUMIDITY,week_of_year
2021-04-02 00:00:00,63.6,14
2021-04-02 01:00:00,58.4,14
2021-04-02 02:00:00,61.7,14
2021-04-02 03:00:00,72.2,14
2021-04-02 04:00:00,77.5,14
2021-04-02 05:00:00,75.6,14
2021-04-02 06:00:00,62.6,14
2021-04-02 07:00:00,59.9,14
2021-04-02 08:00:00,50.8,14
2021-04-02 09:00:00,41.3,14
2021-04-02 10:00:00,34.7,14
2021-04-02 11:00:00,31.5,14
2021-04-02 12:00:00,30.5,14
2021-04-02 13:00:00,28.7,14
2021-04-02 14:00:00,26.5,14
2021-04-02 15:00:00,25.4,14
2021-04-02 16:00:00,33.8,14
2021-04-02 17:00:00,31.6,14
2021-04-02 18:00:00,31.8,14
2021-04-02 19:00:00,41.5,14
2021-04-02 20:00:00,46.3,14
2021-04-02 21:00:00,51.3,14
2021-04-02 22:00:00,64.1,14
2021-04-02 23:00:00,67.5,14
2021-04-03 00:00:00,65.4,14
2021-04-03 01:00:00,62.0,14
2021-04-03 02:00:00,67.8,14
2021-04-03 03:00:00,69.4,14
2021-04-03 04:00:00,72.2,14
2021-04-03 05:00:00,74.0,14
2021-04-03 06:00:00,80.5,14
2021-04-03 07:00:00,85.4,14
2021-04-03 08:00:00,77.2,14
2021-04-03 09:00:00,65.4,14
2021-04-03 10:00:00,53.0,14
2021-04-03 11:00:00,41.2,14
2021-04-03 12:00:00,35.4,14
2021-04-03 13:00:00,33.0,14
2021-04-03 14:00:00,32.5,14
2021-04-03 15:00:00,31.8,14
2021-04-03 16:00:00,31.6,14
2021-04-03 17:00:00,41.8,14
2021-04-03 18:00:00,49.7,14
2021-04-03 19:00:00,53.3,14
2021-04-03 20:00:00,60.3,14
2021-04-03 21:00:00,68.2,14
2021-04-03 22:00:00,76.1,14
2021-04-03 23:00:00,82.9,14
2021-04-04 00:00:00,81.1,14
2021-04-04 01:00:00,79.5,14
2021-04-04 02:00:00,79.5,14
2021-04-04 03:00:00,74.6,14
2021-04-04 04:00:00,72.8,14
2021-04-04 05:00:00,73.7,14
2021-04-04 06:00:00,73.4,14
2021-04-04 07:00:00,68.8,14
2021-04-04 08:00:00,64.0,14
2021-04-04 09:00:00,54.9,14
2021-04-04 10:00:00,44.1,14
2021-04-04 11:00:00,35.8,14
2021-04-04 12:00:00,34.5,14
2021-04-04 13:00:00,29.0,14
2021-04-04 14:00:00,24.0,14
