station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
7.6, 7.6, 0.0, 2014-01-01 00:00:00, 0.0
40.0, 40.0, 0.0, 2014-01-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-05 00:00:00, 0.0
2.6, 2.6, 0.0, 2014-01-06 00:00:00, 0.0
18.4, 18.4, 0.0, 2014-01-07 00:00:00, 0.0
20.2, 20.2, 0.0, 2014-01-08 00:00:00, 0.0
14.2, 14.2, 0.0, 2014-01-09 00:00:00, 0.0
54.6, 54.6, 0.0, 2014-01-10 00:00:00, 0.0
9.0, 9.0, 0.0, 2014-01-11 00:00:00, 0.0
10.8, 10.8, 0.0, 2014-01-12 00:00:00, 0.0
0.6, 0.6, 0.0, 2014-01-13 00:00:00, 0.0
0.7, 0.7, 0.0, 2014-01-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-26 00:00:00, 0.0
1.0, 1.0, 0.0, 2014-01-27 00:00:00, 0.0
7.4, 7.4, 0.0, 2014-01-28 00:00:00, 0.0
2.2, 2.2, 0.0, 2014-01-29 00:00:00, 0.0
3.6, 3.6, 0.0, 2014-01-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-01-31 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2014-02-08 00:00:00, 0.0
1.2, 1.2, 0.0, 2014-02-09 00:00:00, 0.0
2.6, 2.6, 0.0, 2014-02-10 00:00:00, 0.0
38.6, 38.6, 0.0, 2014-02-11 00:00:00, 0.0
7.3, 7.3, 0.0, 2014-02-12 00:00:00, 0.0
12.6, 12.6, 0.0, 2014-02-13 00:00:00, 0.0
1.4, 1.4, 0.0, 2014-02-14 00:00:00, 0.0
13.2, 13.2, 0.0, 2014-02-15 00:00:00, 0.0
16.0, 16.0, 0.0, 2014-02-16 00:00:00, 0.0
13.2, 13.2, 0.0, 2014-02-17 00:00:00, 0.0
15.4, 15.4, 0.0, 2014-02-18 00:00:00, 0.0
3.0, 0.0, 3.0, 2014-02-19 00:00:00, 0.0
0.1, 0.1, 0.0, 2014-02-20 00:00:00, 2.0
1.0, 0.0, 1.0, 2014-02-21 00:00:00, 0.0
19.0, 0.0, 19.0, 2014-02-22 00:00:00, 1.0
26.0, 0.0, 26.0, 2014-02-23 00:00:00, 21.0
