wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
10.0, 101.7, -0.1, 135.0, 50.0, 9.7,2023-04-09 00:00:00, None, None, None, None, 0.15,15
9.0, 101.8, 0.1, 135.0, 53.0, 9.3,2023-04-09 01:00:00, None, None, None, None, 0.07,15
4.0, 101.7, 0.3, 202.5, 54.0, 9.2,2023-04-09 02:00:00, None, None, None, None, 0.03,15
10.0, 101.7, 1.0, 157.5, 62.0, 7.8,2023-04-09 03:00:00, None, None, None, None, -0.04,15
6.0, 101.7, 0.8, 112.5, 61.0, 7.9,2023-04-09 04:00:00, None, None, None, None, -0.08,15
19.0, 101.6, -0.6, 157.5, 48.0, 10.1,2023-04-09 05:00:00, None, None, 30.0, None, -0.09,15
17.0, 101.6, -0.3, 135.0, 51.0, 9.3,2023-04-09 06:00:00, None, None, 32.0, None, -0.09,15
15.0, 101.6, -1.0, 157.5, 47.0, 9.8,2023-04-09 07:00:00, None, None, 29.0, None, -0.09,15
19.0, 101.6, -0.3, 135.0, 52.0, 9.0,2023-04-09 08:00:00, None, None, None, None, -0.02,15
37.0, 101.6, -0.2, 135.0, 48.0, 10.4,2023-04-09 09:00:00, None, None, 52.0, None, -0.03,15
37.0, 101.6, 1.1, 135.0, 49.0, 11.3,2023-04-09 10:00:00, None, None, 64.0, None, -0.01,15
39.0, 101.5, 1.8, 157.5, 51.0, 11.4,2023-04-09 11:00:00, None, None, 52.0, None, -0.05,15
29.0, 101.5, 2.5, 180.0, 54.0, 11.3,2023-04-09 12:00:00, None, None, 55.0, None, -0.02,15
30.0, 101.4, 3.2, 135.0, 51.0, 13.0,2023-04-09 13:00:00, None, None, 44.0, None, -0.1,15
29.0, 101.4, 2.9, 157.5, 49.0, 13.3,2023-04-09 14:00:00, None, None, 43.0, None, -0.15,15
35.0, 101.4, 3.3, 135.0, 50.0, 13.4,2023-04-09 15:00:00, None, None, 58.0, None, -0.13,15
36.0, 101.3, 3.6, 135.0, 51.0, 13.6,2023-04-09 16:00:00, 2.7, 0.0, 64.0, 11.9, -0.14,15
35.0, 101.2, 4.2, 135.0, 52.0, 13.8,2023-04-09 17:00:00, None, None, 60.0, None, -0.12,15
35.0, 101.2, 4.4, 135.0, 53.0, 13.8,2023-04-09 18:00:00, None, None, 61.0, None, -0.15,15
31.0, 101.2, 4.7, 135.0, 55.0, 13.7,2023-04-09 19:00:00, None, None, 52.0, None, -0.07,15
23.0, 101.2, 4.7, 157.5, 55.0, 13.6,2023-04-09 20:00:00, None, None, 48.0, None, -0.02,15
22.0, 101.3, 5.0, 112.5, 58.0, 13.1,2023-04-09 21:00:00, None, None, 37.0, None, 0.07,15
27.0, 101.4, 5.8, 135.0, 62.0, 12.9,2023-04-09 22:00:00, None, None, 41.0, None, 0.14,15
23.0, 101.4, 5.9, 135.0, 63.0, 12.7,2023-04-09 23:00:00, None, None, 42.0, None, 0.19,15
9.0, 101.5, 6.6, 157.5, 70.0, 11.9,2023-04-10 00:00:00, None, None, None, None, 0.22,15
12.0, 101.7, 1.2, 292.5, 52.0, 10.5,2023-04-10 01:00:00, None, None, None, None, 0.27,15
12.0, 101.7, 1.2, 292.5, 52.0, 10.5,2023-04-10 02:00:00, None, None, None, None, 0.27,15
