time,tasmin,tasmax,pcp,week_of_year
2019-05-28,10.0,25.6, 0.0,22
2019-05-29,9.2,26.4, 0.0,22
2019-05-30,9.1,25.0, 0.0,22
2019-05-31,11.2,23.9, 0.0,22
2019-06-01,9.5,17.8, 0.0,22
2019-06-02,6.2,13.3, 1.0,22
2019-06-03,2.2,13.0, 0.0,22
