X,Y,Name,CAUSE_GENERAL_KMZ,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-122.360615328877,49.2912389952734,V10298,Human,3.4,V10298,Fire,2013,2013,49.291233,-122.3606
-122.479850861651,49.3685053850109,V10299,Lightning,0.5,V10299,Fire,2013,2013,49.3685,-122.479835
-122.646598953231,49.6029223741843,V10310,Lightning,64.4,V10310,Fire,2013,2013,49.602917,-122.646584
-122.353096011198,49.2395724917395,V10331,Human,0.009,V10331,Fire,2013,2013,49.239567,-122.353081
-121.448684658922,49.6180554188816,V10342,Lightning,0.009,V10342,Fire,2013,2013,49.61805,-121.448669
-123.08319865619,49.3570574169434,V10431,Human,0.009,V10431,Fire,2013,2013,49.357052,-123.083183
-121.472717326212,49.8058567240216,V10469,Lightning,0.009,V10469,Fire,2013,2013,49.805851,-121.472702
-122.692131065771,49.2140711581011,V10521,Human,0.009,V10521,Fire,2013,2013,49.214065,-122.692116
-121.286178383453,49.0553570067764,V10522,Lightning,0.2,V10522,Fire,2013,2013,49.055351,-121.286163
-121.72813422556,50.0134220009833,V10523,Lightning,0.009,V10523,Fire,2013,2013,50.013416,-121.728119
-132.396853414684,53.6189391345538,V10530,Human,0.2,V10530,Fire,2013,2013,53.618935,-132.396835
-120.82886471497,49.0979405592058,V10552,Lightning,0.009,V10552,Fire,2013,2013,49.097935,-120.82885
-121.953849760271,49.2821559417352,V10555,Lightning,0.009,V10555,Fire,2013,2013,49.28215,-121.953835
-121.957847557056,49.2600040438045,V10556,Lightning,0.009,V10556,Fire,2013,2013,49.259998,-121.957832
-121.886680490932,49.0638408417943,V10558,Lightning,0.009,V10558,Fire,2013,2013,49.063835,-121.886665
-121.772781341807,49.309690463064,V10565,Human,0.3,V10565,Fire,2013,2013,49.309685,-121.772766
-132.36633582075,53.6610877444383,V10567,Human,0.009,V10567,Fire,2013,2013,53.661083,-132.366318
-122.039329511025,49.4428882372435,V10586,Lightning,0.02,V10586,Fire,2013,2013,49.442883,-122.039314
-121.458717352631,49.9311734300346,V10589,Human,0.1,V10589,Fire,2013,2013,49.931168,-121.458702
-131.904574004697,52.952454296773,V10607,Human,0.009,V10607,Fire,2013,2013,52.95245,-131.904556
-121.92478172571,49.1839389431458,V10608,Human,0.1,V10608,Fire,2013,2013,49.183933,-121.924767
-121.753845194666,49.5208568772507,V10611,Human,0.2,V10611,Fire,2013,2013,49.520851,-121.75383
-121.371116487519,49.366239616995,V10642,Human,0.1,V10642,Fire,2013,2013,49.366234,-121.371101
-121.964515663846,49.3000888434103,V10644,Lightning,0.009,V10644,Fire,2013,2013,49.300083,-121.9645
-121.696983159898,49.0879382598276,V10652,Human,0.009,V10652,Fire,2013,2013,49.087933,-121.696968
-121.846283002493,49.5044040641465,V10666,Lightning,0.009,V10666,Fire,2013,2013,49.504398,-121.846268
-121.795097175608,49.0907573554141,V10668,Human,0.009,V10668,Fire,2013,2013,49.090752,-121.795082
-121.897865191963,49.0587405409299,V10673,Lightning,0.009,V10673,Fire,2013,2013,49.058735,-121.89785
-121.453178270992,49.2627545041043,V10677,Human,0.009,V10677,Fire,2013,2013,49.262749,-121.453163
-121.356750353045,49.2530041127975,V10690,Human,0.009,V10690,Fire,2013,2013,49.252998,-121.356735
-122.29066470096,49.2469882026008,V10720,Human,0.009,V10720,Fire,2013,2013,49.246983,-122.290649
-121.344795137356,49.5966053275956,V10721,Human,25,V10721,Fire,2013,2013,49.5966,-121.34478
-121.800529437404,49.2866382609535,V10751,Human,1.3,V10751,Fire,2013,2013,49.286633,-121.800514
-122.879898515244,50.3922556887391,V30010,Human,1.2,V30010,Fire,2013,2013,50.39225,-122.879883
-122.493881595516,50.526254640964,V30090,Human,0.009,V30090,Fire,2013,2013,50.526249,-122.493866
-123.303284085327,50.0204561187518,V30167,Lightning,0.009,V30167,Fire,2013,2013,50.020451,-123.303268
-123.57251790359,50.305623797587,V30170,Lightning,0.47,V30170,Fire,2013,2013,50.305618,-123.572502
-123.559250386545,50.2433374964924,V30172,Lightning,0.1,V30172,Fire,2013,2013,50.243332,-123.559235
-123.535164373328,50.2185877020442,V30176,Lightning,0.009,V30176,Fire,2013,2013,50.218582,-123.535149
-122.117378330262,49.7935237520995,V30177,Lightning,0.009,V30177,Fire,2013,2013,49.793518,-122.117363
-123.555901083066,50.2402551981698,V30182,Lightning,0.009,V30182,Fire,2013,2013,50.24025,-123.555885
-123.517380277258,50.2177903987995,V30183,Lightning,0.1,V30183,Fire,2013,2013,50.217785,-123.517365
-123.150413798507,49.8000544283296,V30199,Human,0.1,V30199,Fire,2013,2013,49.800049,-123.150398
-122.467811885028,50.1693706204155,V30216,Lightning,31,V30216,Fire,2013,2013,50.169365,-122.467796
-123.102615573164,49.7727068313659,V30232,Human,0.009,V30232,Fire,2013,2013,49.772701,-123.1026
-122.865280480987,50.2720049806169,V30275,Human,0.009,V30275,Fire,2013,2013,50.271999,-122.865265
-123.102928523197,49.9350069423952,V30304,Lightning,0.009,V30304,Fire,2013,2013,49.935001,-123.102913
-122.282531880773,49.9061717357761,V30318,Lightning,0.2,V30318,Fire,2013,2013,49.906166,-122.282516
-123.204315564968,50.017854534237,V30325,Lightning,0.009,V30325,Fire,2013,2013,50.017849,-123.2043
-123.510116989753,49.9299714938221,V30335,Lightning,0.2,V30335,Fire,2013,2013,49.929966,-123.510101
-123.152199122843,49.907323734539,V30365,Lightning,0.009,V30365,Fire,2013,2013,49.907318,-123.152184
-123.625702422433,50.3516900986257,V30366,Lightning,0.03,V30366,Fire,2013,2013,50.351684,-123.625687
-122.796982177673,50.3067873881011,V30400,Human,0.009,V30400,Fire,2013,2013,50.306782,-122.796967
-123.124184039078,50.3330057568366,V30413,Lightning,0.009,V30413,Fire,2013,2013,50.333,-123.124168
-123.035118331863,49.6398905307033,V30414,Lightning,0.009,V30414,Fire,2013,2013,49.639885,-123.035103
-122.75548587661,50.3249567933432,V30416,Lightning,0.009,V30416,Fire,2013,2013,50.324951,-122.75547
-123.086731157182,49.71082103438,V30422,Human,0.009,V30422,Fire,2013,2013,49.710815,-123.086716
-122.951599349367,49.7587565465452,V30471,Lightning,0.3,V30471,Fire,2013,2013,49.758751,-122.951584
-122.688866107696,50.4730548092221,V30474,Lightning,0.3,V30474,Fire,2013,2013,50.473049,-122.68885
-122.853935671515,50.5588892917435,V30513,Lightning,0.9,V30513,Fire,2013,2013,50.558884,-122.85392
-123.094185154762,49.6979540279686,V30531,Human,0.1,V30531,Fire,2013,2013,49.697948,-123.09417
-122.532112516875,50.5809039307128,V30534,Lightning,0.06,V30534,Fire,2013,2013,50.580898,-122.532097
-123.086464196903,49.8671396369124,V30598,Lightning,0.009,V30598,Fire,2013,2013,49.867134,-123.086449
-123.084648405523,49.8636225344011,V30599,Lightning,0.009,V30599,Fire,2013,2013,49.863617,-123.084633
-123.032516761387,49.7629221436389,V30663,Lightning,0.009,V30663,Fire,2013,2013,49.762917,-123.032501
-123.046951782118,50.5152567666478,V30681,Human,0.009,V30681,Fire,2013,2013,50.515251,-123.046936
-122.846664789957,50.3034571821656,V30684,Lightning,0.05,V30684,Fire,2013,2013,50.303452,-122.846649
-123.226868238932,50.5896891519305,V30693,Lightning,0.009,V30693,Fire,2013,2013,50.589684,-123.226852
-122.194450527378,49.7808551379455,V30732,Human,0.009,V30732,Fire,2013,2013,49.780849,-122.194435
-122.831146574097,50.2405222858845,V30755,Human,0.5,V30755,Fire,2013,2013,50.240517,-122.831131
-124.818649916455,50.0277382401148,V50001,Human,0.1,V50001,Fire,2013,2013,50.027733,-124.818634
-124.108047907214,49.6868226102325,V50084,Human,4.3,V50084,Fire,2013,2013,49.686817,-124.108032
-123.957435983012,49.6749551294547,V50085,Human,0.009,V50085,Fire,2013,2013,49.67495,-123.95742
-123.628013865779,49.4473550557367,V50088,Human,0.009,V50088,Fire,2013,2013,49.44735,-123.627998
-123.85269979712,50.1073548593033,V50091,Lightning,0.009,V50091,Fire,2013,2013,50.107349,-123.852684
-124.786896483381,50.6229225684139,V50171,Lightning,0.009,V50171,Fire,2013,2013,50.622917,-124.78688
-123.849235899081,49.7856538435256,V50173,Lightning,0.009,V50173,Fire,2013,2013,49.785648,-123.84922
-123.980812532082,49.824472226885,V50174,Lightning,0.009,V50174,Fire,2013,2013,49.824467,-123.980797
-123.905617277169,50.0020539477494,V50178,Lightning,0.009,V50178,Fire,2013,2013,50.002048,-123.905602
-123.858368356271,49.9930207516229,V50179,Lightning,0.009,V50179,Fire,2013,2013,49.993015,-123.858353
-124.475845809688,49.8541046721639,V50186,Human,1.2,V50186,Fire,2013,2013,49.854099,-124.47583
-124.424233126963,50.2703224924387,V50270,Human,0.009,V50270,Fire,2013,2013,50.270317,-124.424217
-124.727732587793,49.9621387489992,V50287,Human,1,V50287,Fire,2013,2013,49.962133,-124.727717
-124.754517391394,50.6512886730584,V50289,Lightning,6.6,V50289,Fire,2013,2013,50.651283,-124.754501
-124.85364608712,50.5643402497909,V50309,Lightning,0.009,V50309,Fire,2013,2013,50.564335,-124.85363
-124.824913620485,50.0263382424273,V50333,Human,0.009,V50333,Fire,2013,2013,50.026333,-124.824898
-124.907730781417,50.1989723332997,V50370,Lightning,0.1,V50370,Fire,2013,2013,50.198967,-124.907715
-124.832695659455,50.1807724443723,V50460,Human,0.009,V50460,Fire,2013,2013,50.180767,-124.83268
-124.014183483224,49.9685723307974,V50483,Lightning,0.009,V50483,Fire,2013,2013,49.968567,-124.014168
-124.954567581648,50.1960045311401,V50489,Lightning,0.009,V50489,Fire,2013,2013,50.195999,-124.954552
-124.250816888972,50.2329385161502,V50509,Lightning,0.1,V50509,Fire,2013,2013,50.232933,-124.250801
-123.29599784752,49.5300043016448,V50517,Human,0.009,V50517,Fire,2013,2013,49.529999,-123.295982
-124.4366003751,50.434804602251,V50544,Lightning,0.1,V50544,Fire,2013,2013,50.434799,-124.436584
-124.461052571468,50.4200569940214,V50548,Lightning,0.009,V50548,Fire,2013,2013,50.420052,-124.461037
-124.561600396859,50.4307877889514,V50549,Lightning,0.009,V50549,Fire,2013,2013,50.430782,-124.561584
-124.498146685737,50.4124046877917,V50553,Lightning,0.009,V50553,Fire,2013,2013,50.412399,-124.498131
-124.92260052358,50.3278710373362,V50557,Lightning,0.009,V50557,Fire,2013,2013,50.327866,-124.922585
-123.492630274166,49.5176065724509,V50630,Human,0.009,V50630,Fire,2013,2013,49.517601,-123.492615
-123.869881050239,49.5732057374239,V50646,Human,0.009,V50646,Fire,2013,2013,49.5732,-123.869865
-123.770050430539,49.9490373647027,V50676,Lightning,0.15,V50676,Fire,2013,2013,49.949032,-123.770035
-124.20791697069,50.5139405307582,V50692,Lightning,0.009,V50692,Fire,2013,2013,50.513935,-124.207901
-124.283997125626,49.9911554014956,V50715,Human,0.01,V50715,Fire,2013,2013,49.99115,-124.283981
-124.414535963826,49.7230049789502,V50762,Human,0.5,V50762,Fire,2013,2013,49.723,-124.41452
-123.970848467952,49.5873391222625,V50766,Human,0.009,V50766,Fire,2013,2013,49.587334,-123.970833
-123.635147133447,48.5628068197104,V60025,Human,0.1,V60025,Fire,2013,2013,48.562801,-123.635132
-124.04781346452,48.4299561625434,V60045,Human,0.009,V60045,Fire,2013,2013,48.429951,-124.047798
-123.484695454563,48.7267549397155,V60137,Human,0.009,V60137,Fire,2013,2013,48.726749,-123.48468
-123.7356644722,48.6437890131575,V60140,Human,0.009,V60140,Fire,2013,2013,48.643783,-123.735649
-123.960067842012,48.785821587547,V60286,Lightning,0.009,V60286,Fire,2013,2013,48.785816,-123.960052
-124.031280568382,48.4386726628377,V60328,Human,2.5,V60328,Fire,2013,2013,48.438667,-124.031265
-124.415962452007,48.9514900433496,V60561,Lightning,0.009,V60561,Fire,2013,2013,48.951485,-124.415947
-123.905563383035,48.5558563872907,V60619,Human,0.009,V60619,Fire,2013,2013,48.555851,-123.905548
-123.744331408323,48.3786713987743,V60622,Human,0.5,V60622,Fire,2013,2013,48.378666,-123.744316
-123.565132109972,48.5233209259638,V60679,Human,0.009,V60679,Fire,2013,2013,48.523315,-123.565117
-123.853569184811,48.9934556156757,V60708,Human,0.009,V60708,Fire,2013,2013,48.99345,-123.853554
-124.138801686166,48.4470383552961,V60746,Human,8,V60746,Fire,2013,2013,48.447033,-124.138786
-124.689346717452,49.3818375266954,V70008,Human,0.009,V70008,Fire,2013,2013,49.381832,-124.689331
-124.62670168794,49.3363205353044,V70013,Human,0.2,V70013,Fire,2013,2013,49.336315,-124.626686
-123.896248098638,49.0443055093213,V70021,Human,0.3,V70021,Fire,2013,2013,49.0443,-123.896233
-123.933029435396,49.1296556074445,V70024,Human,0.3,V70024,Fire,2013,2013,49.12965,-123.933014
-125.022034171436,49.4028564946475,V70083,Human,2,V70083,Fire,2013,2013,49.402851,-125.022018
-124.818947288576,49.5737396205834,V70092,Lightning,0.1,V70092,Fire,2013,2013,49.573734,-124.818932
-123.905548308257,49.033956307069,V70104,Human,0.009,V70104,Fire,2013,2013,49.033951,-123.905533
-125.433182216085,48.9645057259845,V70144,Human,0.009,V70144,Fire,2013,2013,48.9645,-125.433167
-124.461883779836,49.0266052439722,V70175,Lightning,0.009,V70175,Fire,2013,2013,49.0266,-124.461868
-124.910217729168,49.3246399035876,V70181,Lightning,0.009,V70181,Fire,2013,2013,49.324635,-124.910202
-124.76007869582,48.8990875028577,V70193,Human,1.2,V70193,Fire,2013,2013,48.899082,-124.760063
-124.742096332387,49.4172035252984,V70194,Human,0.009,V70194,Fire,2013,2013,49.417198,-124.742081
-124.004081934598,49.0927063977227,V70222,Human,0.009,V70222,Fire,2013,2013,49.092701,-124.004066
-123.957512127088,49.1097543081527,V70229,Human,0.157,V70229,Fire,2013,2013,49.109749,-123.957497
-124.931633419116,49.2466369957291,V70268,Human,0.2,V70268,Fire,2013,2013,49.246632,-124.931618
-124.786735882421,49.2289063103184,V70280,Human,0.009,V70280,Fire,2013,2013,49.228901,-124.78672
-124.133079778436,49.1923729892076,V70288,Human,0.009,V70288,Fire,2013,2013,49.192368,-124.133064
-124.101448400427,49.2750717969047,V70315,Human,0.009,V70315,Fire,2013,2013,49.275066,-124.101433
-124.078262571318,49.2020203985263,V70336,Human,0.009,V70336,Fire,2013,2013,49.202015,-124.078247
-125.165916729278,48.7836738512069,V70383,Human,0.009,V70383,Fire,2013,2013,48.783668,-125.165901
-125.250465912535,49.4368568694577,V70435,Lightning,0.08,V70435,Fire,2013,2013,49.436852,-125.25045
-124.135978977425,49.1925713898717,V70444,Human,0.009,V70444,Fire,2013,2013,49.192566,-124.135963
-124.866684412867,49.2739388057551,V70475,Human,0.04,V70475,Fire,2013,2013,49.273933,-124.866669
-124.583252287664,49.3571564388576,V70508,Human,0.009,V70508,Fire,2013,2013,49.357151,-124.583237
-124.827385309009,49.2894722115237,V70516,Human,0.3,V70516,Fire,2013,2013,49.289467,-124.82737
-124.587868088941,49.3598229412722,V70520,Human,0.2,V70520,Fire,2013,2013,49.359817,-124.587852
-124.784752295257,49.2401558162116,V70527,Human,0.02,V70527,Fire,2013,2013,49.24015,-124.784737
-123.977180721021,49.0673538982347,V70610,Human,0.009,V70610,Fire,2013,2013,49.067348,-123.977165
-123.982261837825,49.1268402981634,V70621,Human,0.009,V70621,Fire,2013,2013,49.126835,-123.982246
-124.223098999104,49.2199722805142,V70631,Human,0.3,V70631,Fire,2013,2013,49.219967,-124.223083
-124.569069290491,49.3559548459819,V70658,Lightning,0.009,V70658,Fire,2013,2013,49.355949,-124.569054
-124.689598475175,49.2296883221398,V70706,Human,0.009,V70706,Fire,2013,2013,49.229683,-124.689583
-124.728233745633,49.4441048305129,V70712,Human,0.009,V70712,Fire,2013,2013,49.444099,-124.728218
-124.675415379908,49.2623230275461,V70713,Human,0.009,V70713,Fire,2013,2013,49.262318,-124.6754
-124.804619232845,49.4014221186609,V70739,Human,80,V70739,Fire,2013,2013,49.401417,-124.804604
-124.87249779423,48.8178382853793,V70745,Human,40,V70745,Fire,2013,2013,48.817833,-124.872482
-126.54084876444,50.3753218429476,V80005,Human,2.5,V80005,Fire,2013,2013,50.375317,-126.540832
-125.606514733872,50.0036712419934,V80006,Human,0.3,V80006,Fire,2013,2013,50.003666,-125.606499
-125.18721829497,49.7668548899956,V80075,Human,0.1,V80075,Fire,2013,2013,49.766849,-125.187202
-125.973747914157,49.7519735948398,V80161,Lightning,0.1,V80161,Fire,2013,2013,49.751968,-125.973732
-125.956131711073,49.7650732966527,V80166,Lightning,0.1,V80166,Fire,2013,2013,49.765068,-125.956116
-126.06935202017,50.0708403859435,V80180,Lightning,0.009,V80180,Fire,2013,2013,50.070835,-126.069336
-126.511200682414,49.7569555284491,V80243,Human,0.009,V80243,Fire,2013,2013,49.75695,-126.511185
-125.218682035583,50.219007098786,V80293,Human,0.048,V80293,Fire,2013,2013,50.219002,-125.218666
-125.419098636496,50.1104903666631,V80296,Human,0.009,V80296,Fire,2013,2013,50.110485,-125.419083
-124.912414997996,49.5681702100508,V80338,Human,0.2,V80338,Fire,2013,2013,49.568165,-124.912399
-126.055351989788,49.9843382926747,V80356,Lightning,0.009,V80356,Fire,2013,2013,49.984333,-126.055336
-125.391297219219,50.4173217860704,V80361,Lightning,0.06,V80361,Fire,2013,2013,50.417316,-125.391281
-127.322014793393,50.1050046385744,V80362,Lightning,0.009,V80362,Fire,2013,2013,50.104999,-127.321999
-127.331414301304,50.1036542403287,V80363,Lightning,0.009,V80363,Fire,2013,2013,50.103649,-127.331398
-125.467850521322,50.3736053731024,V80367,Lightning,0.1,V80367,Fire,2013,2013,50.3736,-125.467834
-125.452217917143,50.3698707738692,V80368,Lightning,0.05,V80368,Fire,2013,2013,50.369865,-125.452202
-125.240318863112,49.6268210697708,V80376,Lightning,0.009,V80376,Fire,2013,2013,49.626816,-125.240303
-125.229179972602,49.6333404801433,V80377,Lightning,0.009,V80377,Fire,2013,2013,49.633335,-125.229164
-125.232780960956,49.6204047725041,V80378,Lightning,0.009,V80378,Fire,2013,2013,49.620399,-125.232765
-125.475182246649,49.7730041488963,V80379,Lightning,0.009,V80379,Fire,2013,2013,49.772999,-125.475166
-125.457115995299,50.3207068704053,V80380,Lightning,0.009,V80380,Fire,2013,2013,50.320701,-125.4571
-125.336601960665,50.2361388810168,V80389,Lightning,0.009,V80389,Fire,2013,2013,50.236134,-125.336586
-125.190651520464,49.830956988824,V80441,Human,0.009,V80441,Fire,2013,2013,49.830952,-125.190636
-125.295929643823,50.2396064913087,V80452,Lightning,0.7,V80452,Fire,2013,2013,50.239601,-125.295914
-125.190132719299,49.8296561871883,V80459,Human,0.009,V80459,Fire,2013,2013,49.829651,-125.190117
-125.372795796637,50.0192237709328,V80502,Human,0.009,V80502,Fire,2013,2013,50.019218,-125.37278
-125.513733519903,49.6857886413577,V80519,Lightning,0.009,V80519,Fire,2013,2013,49.685783,-125.513718
-125.196648198218,49.7755561832007,V80547,Human,0.009,V80547,Fire,2013,2013,49.775551,-125.196632
-125.170349874345,50.3691231093834,V80551,Lightning,0.009,V80551,Fire,2013,2013,50.369118,-125.170334
-126.393547980051,50.4563383649005,V80665,Lightning,0.009,V80665,Fire,2013,2013,50.456333,-126.393532
-125.597702749131,50.0809226467206,V80672,Human,0.009,V80672,Fire,2013,2013,50.080917,-125.597687
-126.618782995627,50.415673630284,V80689,Lightning,0.1,V80689,Fire,2013,2013,50.415668,-126.618767
-126.388619473,50.4660200660815,V80711,Human,0.009,V80711,Fire,2013,2013,50.466015,-126.388603
-126.078034187382,49.9772390826573,V80722,Human,33.2,V80722,Fire,2013,2013,49.977234,-126.078018
-126.078919192491,50.0124563837919,V80726,Human,23.8,V80726,Fire,2013,2013,50.012451,-126.078903
-126.052246886847,50.0067533871545,V80727,Human,37.3,V80727,Fire,2013,2013,50.006748,-126.052231
-126.006684106625,50.0733389974379,V80731,Human,30.4,V80731,Fire,2013,2013,50.073334,-126.006668
-126.513947451648,50.3357557424035,V80734,Human,4.41,V80734,Fire,2013,2013,50.335751,-126.513931
-126.554100969113,50.343121937421,V80735,Human,17,V80735,Fire,2013,2013,50.343117,-126.554085
-126.519303198174,49.7749533277894,V80736,Human,16.6,V80736,Fire,2013,2013,49.774948,-126.519287
-126.519547298126,49.7809881300119,V80748,Human,13.4,V80748,Fire,2013,2013,49.780983,-126.519531
-126.022179424509,50.1195044985114,V80756,Human,5,V80756,Fire,2013,2013,50.119499,-126.022163
-127.418618350759,50.583371442505,V90087,Human,0.009,V90087,Fire,2013,2013,50.583366,-127.418602
-126.737351444494,50.1890043128851,V90184,Human,0.2,V90184,Fire,2013,2013,50.188999,-126.737335
-127.673348747199,50.7626546110578,V90273,Human,0.5,V90273,Fire,2013,2013,50.76265,-127.673332
-126.813851388561,50.3043379101939,V90357,Lightning,0.009,V90357,Fire,2013,2013,50.304333,-126.813835
-126.988083901294,50.2761205821622,V90358,Lightning,0.009,V90358,Fire,2013,2013,50.276115,-126.988068
-126.832566241254,50.1528219013687,V90411,Human,0.3,V90411,Fire,2013,2013,50.152817,-126.83255
-126.885529614578,50.3551228989304,V90458,Lightning,0.6,V90458,Fire,2013,2013,50.355118,-126.885513
-126.837281291171,50.3214201033019,V90468,Lightning,0.009,V90468,Fire,2013,2013,50.321415,-126.837265
-126.78421880877,50.3917707138755,V90490,Lightning,0.009,V90490,Fire,2013,2013,50.391765,-126.784203
-126.950181009275,50.3249219931305,V90537,Lightning,0.009,V90537,Fire,2013,2013,50.324917,-126.950165
-126.137497776412,50.235288083974,V90571,Lightning,0.009,V90571,Fire,2013,2013,50.235283,-126.137482
-125.59418612617,51.6218391934146,V90585,Lightning,0.2,V90585,Fire,2013,2013,51.621834,-125.59417
-126.768769304138,50.3917059129529,V90628,Lightning,0.009,V90628,Fire,2013,2013,50.391701,-126.768753
-127.668000218589,51.906955139281,VA0022,Human,1.1,VA0022,Fire,2013,2013,51.90695,-127.667983
-126.672830326031,52.3799376812714,VA0105,Lightning,0.009,VA0105,Fire,2013,2013,52.379932,-126.672813
-126.11083355396,52.4094053545729,VA0343,Lightning,2.5,VA0343,Fire,2013,2013,52.4094,-126.110817
-126.919763235131,52.2749228489345,VA0344,Lightning,0.009,VA0344,Fire,2013,2013,52.274918,-126.919746
-126.860734619582,52.2685064552034,VA0347,Lightning,0.009,VA0347,Fire,2013,2013,52.268501,-126.860718
-126.936937030035,52.2836050440894,VA0359,Lightning,178,VA0359,Fire,2013,2013,52.2836,-126.93692
-126.359200882894,51.7688880031023,VA0375,Lightning,88.5,VA0375,Fire,2013,2013,51.768883,-126.359184
-126.965150673782,52.6685881451428,VA0381,Lightning,0.5,VA0381,Fire,2013,2013,52.668583,-126.965134
-126.786019769822,51.5608381449057,VA0387,Lightning,2.13,VA0387,Fire,2013,2013,51.560833,-126.786003
-127.221986870664,53.1157736274927,VA0399,Lightning,0.009,VA0399,Fire,2013,2013,53.115768,-127.22197
-126.932649380195,52.4165396436852,VA0498,Lightning,0.009,VA0498,Fire,2013,2013,52.416534,-126.932632
-125.709886110444,52.4468704030909,VA0500,Lightning,0.4,VA0500,Fire,2013,2013,52.446865,-125.709869
-127.037515468502,52.6175055338837,VA0512,Lightning,0.009,VA0512,Fire,2013,2013,52.6175,-127.037498
-127.37756550837,53.1655706003493,VA0533,Lightning,0.6,VA0533,Fire,2013,2013,53.165565,-127.377548
-126.254151811174,51.8842216194564,VA0569,Lightning,0.009,VA0569,Fire,2013,2013,51.884216,-126.254135
-126.254617204049,51.8802733175606,VA0570,Lightning,0.009,VA0570,Fire,2013,2013,51.880268,-126.254601
-126.382417201506,51.8328719017016,VA0573,Lightning,0.37,VA0573,Fire,2013,2013,51.832867,-126.382401
-126.194116097977,51.882005229576,VA0580,Lightning,0.009,VA0580,Fire,2013,2013,51.882,-126.194099
-126.388734308242,51.8301711016864,VA0581,Lightning,0.009,VA0581,Fire,2013,2013,51.830166,-126.388718
-126.720483290023,51.6182722519065,VA0582,Lightning,0.009,VA0582,Fire,2013,2013,51.618267,-126.720467
-127.040215931095,51.6182035174475,VA0595,Lightning,0.3,VA0595,Fire,2013,2013,51.618198,-127.040199
-125.826067114608,53.802571918973,R10004,Human,7.6,R10004,Fire,2013,2013,53.802566,-125.82605
-125.287370852729,54.0957887019898,R10010,Human,5.6,R10010,Fire,2013,2013,54.095783,-125.287353
-126.113848057801,54.3193374963224,R10019,Human,14,R10019,Fire,2013,2013,54.319332,-126.113831
-125.593050231737,54.2007729608651,R10025,Human,0.009,R10025,Fire,2013,2013,54.200767,-125.593033
-125.951853010123,53.9718720095247,R10026,Human,0.6,R10026,Fire,2013,2013,53.971867,-125.951836
-125.718897061281,54.2002731465548,R10058,Human,0.009,R10058,Fire,2013,2013,54.200268,-125.71888
-125.530763829749,54.1917053717723,R10107,Human,0.009,R10107,Fire,2013,2013,54.1917,-125.530746
-126.283052742139,54.2186561718596,R10121,Lightning,0.08,R10121,Fire,2013,2013,54.218651,-126.283035
-125.839830638983,54.112138429497,R10124,Lightning,2,R10124,Fire,2013,2013,54.112133,-125.839813
-125.184869920934,54.0735566132346,R10125,Lightning,4.6,R10125,Fire,2013,2013,54.073551,-125.184853
-125.871797739322,54.0965706196837,R10131,Lightning,0.1,R10131,Fire,2013,2013,54.096565,-125.87178
-126.473016956702,53.9095206365652,R10140,Lightning,0.3,R10140,Fire,2013,2013,53.909515,-126.473
-125.935404128361,54.297303821951,R10147,Lightning,1.4,R10147,Fire,2013,2013,54.297298,-125.935387
-125.133035616262,53.8234880175486,R10148,Lightning,0.6,R10148,Fire,2013,2013,53.823482,-125.133018
