time,tasmin,tasmax,pcp,week_of_year
2017-12-10,0.0,2.0,0.3,50
2017-12-11,-2.3,0.6,0.0,50
2017-12-12,-2.0,2.5,1.2,50
2017-12-13,-0.3,3.9,0.2,50
2017-12-14,-0.7,3.9,8.0,50
2017-12-15,-1.9,1.5,3.2,50
2017-12-16,-2.0,2.4,8.6,50
