pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -0.962, 97.5, None, None, 15.35, 5.431, 114.1, None, None, None, None, None, None, -1.0, 921.0, None, None, None,2018-01-15 00:00:00, None, None, None,3
None, -1.602, 97.4, None, None, 15.35, 4.887, 108.2, None, None, None, None, None, None, -2.0, 920.0, None, None, None,2018-01-15 01:00:00, None, None, None,3
None, -1.8, 96.6, None, None, 16.08, 3.936, 105.3, None, None, None, None, None, None, -2.0, 920.0, None, None, None,2018-01-15 02:00:00, None, None, None,3
None, -0.583, 97.4, None, None, 42.58, 4.113, 112.1, None, None, None, None, None, None, -1.0, 920.0, None, None, None,2018-01-15 03:00:00, None, None, None,3
None, -2.569, 96.9, None, None, 28.23, 5.415, 118.7, None, None, None, None, None, None, -3.0, 920.0, None, None, None,2018-01-15 04:00:00, None, None, None,3
None, -3.325, 96.2, None, None, 28.56, 2.186, 92.4, None, None, None, None, None, None, -4.0, 919.0, None, None, None,2018-01-15 05:00:00, None, None, None,3
None, -3.596, 96.1, None, None, 26.09, 1.853, 74.94, None, None, None, None, None, None, -4.0, 919.0, None, None, None,2018-01-15 06:00:00, None, 25.19, None,3
None, -1.841, 96.1, None, None, 13.1, 5.523, 95.0, None, None, None, None, None, None, -2.0, 919.0, None, None, None,2018-01-15 07:00:00, None, 25.31, None,3
None, -3.373, 94.6, None, None, 21.77, 5.525, 97.2, None, None, None, None, None, None, -4.0, 918.0, None, None, None,2018-01-15 08:00:00, None, 24.36, None,3
None, -3.18, 96.2, None, None, 28.71, 1.423, 132.9, None, None, None, None, None, None, -4.0, 917.0, None, None, None,2018-01-15 09:00:00, None, 24.83, None,3
None, -1.469, 90.1, None, None, 45.85, 1.781, 113.2, None, None, None, None, None, None, -3.0, 918.0, None, None, None,2018-01-15 10:00:00, None, 27.31, None,3
None, -0.886, 90.5, None, None, 20.22, 3.683, 98.6, None, None, None, None, None, None, -2.0, 917.0, None, None, None,2018-01-15 11:00:00, None, 27.93, None,3
None, 1.51, 83.9, None, None, 19.72, 4.463, 99.5, None, None, None, None, None, None, -1.0, 916.0, None, None, None,2018-01-15 12:00:00, None, 27.87, None,3
None, 2.309, 85.1, None, None, 13.26, 6.179, 113.7, None, None, None, None, None, None, 0.0, 915.0, None, None, None,2018-01-15 13:00:00, None, 27.95, None,3
None, 2.919, 87.1, None, None, 31.94, 3.471, 124.3, None, None, None, None, None, None, 1.0, 914.0, None, None, None,2018-01-15 15:00:00, None, 28.06, None,3
None, 0.715, 96.0, None, None, 48.77, 2.102, 82.5, None, None, None, None, None, None, 0.0, 914.0, None, None, None,2018-01-15 16:00:00, None, 28.12, None,3
None, 0.205, 98.1, None, None, 15.94, 3.603, 106.7, None, None, None, None, None, None, 0.0, 913.0, None, None, None,2018-01-15 17:00:00, None, 26.15, None,3
None, 0.757, 93.4, None, None, 18.88, 3.342, 107.6, None, None, None, None, None, None, 0.0, 912.0, None, None, None,2018-01-15 18:00:00, None, None, None,3
None, 1.141, 95.2, None, None, 45.31, 3.225, 101.0, None, None, None, None, None, None, 1.0, 911.0, None, None, None,2018-01-15 19:00:00, None, None, None,3
None, 2.599, 89.2, None, None, 17.94, 6.135, 117.6, None, None, None, None, None, None, 1.0, 910.0, None, None, None,2018-01-15 20:00:00, None, None, None,3
None, 2.531, 85.9, None, None, 32.11, 6.208, 113.5, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-15 21:00:00, None, None, None,3
None, 2.359, 87.8, None, None, 62.4, 2.602, 63.89, None, None, None, None, None, None, 1.0, 910.0, None, None, None,2018-01-15 22:00:00, None, None, None,3
None, 1.458, 88.3, None, None, 38.87, 5.088, 126.6, None, None, None, None, None, None, 0.0, 909.0, None, None, None,2018-01-15 23:00:00, None, None, None,3
None, 3.897, 78.03, None, None, 15.57, 9.39, 124.7, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 00:00:00, None, 28.32, None,3
None, 5.011, 71.91, None, None, 12.63, 13.61, 126.9, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 01:00:00, None, 28.83, None,3
None, 5.586, 69.46, None, None, 11.73, 14.26, 126.8, None, None, None, None, None, None, 0.0, 909.0, None, None, None,2018-01-16 02:00:00, None, 28.73, None,3
None, 5.071, 71.42, None, None, 23.18, 12.48, 135.6, None, None, None, None, None, None, 1.0, 909.0, None, None, None,2018-01-16 03:00:00, None, 29.0, None,3
None, 4.532, 73.38, None, None, 22.31, 8.83, 135.2, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 04:00:00, None, 28.88, None,3
None, 4.477, 73.32, None, None, 21.67, 9.15, 131.9, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 05:00:00, None, 28.95, None,3
None, 4.591, 73.49, None, None, 17.23, 9.66, 127.2, None, None, None, None, None, None, 1.0, 910.0, None, None, None,2018-01-16 06:00:00, None, 28.65, None,3
None, 4.76, 71.94, None, None, 21.8, 9.19, 134.2, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 07:00:00, None, 28.5, None,3
None, 4.54, 73.14, None, None, 16.66, 8.51, 127.8, None, None, None, None, None, None, 0.0, 909.0, None, None, None,2018-01-16 08:00:00, None, 28.46, None,3
None, 2.472, 83.0, None, None, 75.59, 2.534, 217.0, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 09:00:00, None, 28.29, None,3
None, 4.835, 73.06, None, None, 68.05, 1.876, 101.6, None, None, None, None, None, None, 0.0, 910.0, None, None, None,2018-01-16 10:00:00, None, 28.38, None,3
None, 5.58, 70.86, None, None, 61.05, 3.163, 153.2, None, None, None, None, None, None, 1.0, 911.0, None, None, None,2018-01-16 11:00:00, None, 28.63, None,3
None, 4.427, 77.86, None, None, 66.74, 2.069, 188.3, None, None, None, None, None, None, 1.0, 911.0, None, None, None,2018-01-16 12:00:00, None, 28.26, None,3
None, 4.714, 76.66, None, None, 18.76, 4.944, 128.2, None, None, None, None, None, None, 1.0, 910.0, None, None, None,2018-01-16 13:00:00, None, 28.27, None,3
None, 3.997, 80.2, None, None, 38.0, 4.043, 151.1, None, None, None, None, None, None, 1.0, 911.0, None, None, None,2018-01-16 14:00:00, None, 28.03, None,3
None, 3.898, 85.1, None, None, 31.89, 7.038, 134.3, None, None, None, None, None, None, 2.0, 912.0, None, None, None,2018-01-16 15:00:00, None, 27.64, None,3
None, 3.263, 90.2, None, None, 35.98, 7.804, 117.4, None, None, None, None, None, None, 2.0, 912.0, None, None, None,2018-01-16 16:00:00, None, 27.02, None,3
