pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 3.876, 67.21, None, None, None, None, 8.96, None, 26.41, 83.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 00:00:00, None, None, 108.1,3
None, None, 5.421, 58.16, None, None, None, None, 7.547, None, 24.37, 89.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 01:00:00, None, None, 107.7,3
None, None, 4.687, 61.72, None, None, None, None, 7.117, None, 23.26, 85.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 02:00:00, None, None, 107.6,3
None, None, 4.368, 64.55, None, None, None, None, 9.28, None, 23.06, 83.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 03:00:00, None, None, 107.7,3
None, None, 4.697, 61.35, None, None, None, None, 7.645, None, 24.7, 84.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 04:00:00, None, None, 107.4,3
None, None, 6.371, 53.08, None, None, None, None, 29.67, None, 13.12, 105.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 05:00:00, None, None, 107.0,3
None, None, 6.275, 53.53, None, None, None, None, 14.71, None, 25.65, 84.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 06:00:00, None, None, 106.9,3
None, None, 5.686, 60.15, None, None, None, None, 9.13, None, 34.76, 86.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 07:00:00, None, None, 107.1,3
None, None, 4.934, 66.31, None, None, None, None, 5.21, None, 35.75, 91.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 08:00:00, None, None, 107.0,3
None, None, 5.247, 64.55, None, None, None, None, 6.496, None, 35.11, 94.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 09:00:00, None, None, 107.0,3
None, None, 6.172, 61.06, None, None, None, None, 7.329, None, 28.88, 88.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 10:00:00, None, None, 106.7,3
None, None, 7.175, 56.44, None, None, None, None, 14.38, None, 16.22, 100.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 11:00:00, None, None, 106.7,3
None, None, 6.551, 57.69, None, None, None, None, 15.91, None, 14.2, 117.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 12:00:00, None, None, 106.1,3
None, None, 6.083, 59.09, None, None, None, None, 14.33, None, 15.84, 117.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 13:00:00, None, None, 105.3,3
None, None, 5.527, 63.51, None, None, None, None, 9.68, None, 28.26, 94.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 15:00:00, None, None, 105.5,3
None, None, 5.386, 63.58, None, None, None, None, 11.69, None, 26.37, 97.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 16:00:00, None, None, 105.5,3
None, None, 4.986, 65.73, None, None, None, None, 10.74, None, 23.02, 100.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 17:00:00, None, None, 105.3,3
None, None, 4.712, 65.89, None, None, None, None, 15.82, None, 16.05, 113.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 18:00:00, None, None, 104.9,3
None, None, 4.487, 64.46, None, None, None, None, 16.78, None, 18.17, 107.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 19:00:00, None, None, 104.7,3
None, None, 4.182, 64.52, None, None, None, None, 9.56, None, 22.16, 99.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 20:00:00, None, None, 104.7,3
None, None, 4.002, 64.0, None, None, None, None, 9.28, None, 22.71, 103.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 21:00:00, None, None, 104.7,3
None, None, 4.357, 60.42, None, None, None, None, 17.56, None, 17.49, 110.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 22:00:00, None, None, 104.3,3
None, None, 3.584, 65.02, None, None, None, None, 11.95, None, 14.57, 93.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-15 23:00:00, None, None, 104.3,3
None, None, 4.678, 69.69, None, None, None, None, 6.936, None, 23.8, 85.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-16 00:00:00, None, None, 104.3,3
