CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
15.29,39.39, None, None, None,17.64,7.47,168.3, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-09 00:00:00, None, None, None, None,28
14.91,39.93, None, None, None,14.18,4.982,166.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 01:00:00, None, None, None, None,28
14.57,38.91, None, None, None,12.7,5.974,192.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 02:00:00, None, None, None, None,28
14.71,39.12, None, None, None,18.65,7.24,175.6, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 03:00:00, None, None, None, None,28
14.22,37.83, None, None, None,11.84,7.35,184.3, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-07-09 04:00:00, None, None, None, None,28
14.08,35.65, None, None, None,12.77,6.595,175.2, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-07-09 05:00:00, None, None, None, None,28
13.98,37.28, None, None, None,16.94,7.26,183.3, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-07-09 06:00:00, None, None, None, None,28
14.6,35.85, None, None, None,25.58,5.962,181.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-07-09 07:00:00, None, None, None, None,28
15.08,35.15, None, None, None,14.47,7.06,201.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-07-09 08:00:00, None, None, None, None,28
14.32,38.87, None, None, None,24.59,6.823,184.5, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 09:00:00, None, None, None, None,28
14.69,42.25, None, None, None,45.7,4.514,178.1, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-09 10:00:00, None, None, None, None,28
14.01,43.4, None, None, None,25.6,6.496,191.3, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-09 11:00:00, None, None, None, None,28
14.51,45.58, None, None, None,25.45,7.51,213.5, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-09 12:00:00, None, None, None, None,28
14.04,46.67, None, None, None,25.47,8.22,212.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-09 13:00:00, None, None, None, None,28
14.38,43.15, None, None, None,19.3,13.4,201.3, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-09 14:00:00, None, None, None, None,28
13.91,42.61, None, None, None,18.57,14.84,210.1, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 15:00:00, None, None, None, None,28
16.2,36.58, None, None, None,27.61,11.58,204.0, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 16:00:00, None, None, None, None,28
16.79,28.64, None, None, None,24.93,13.51,251.5, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-07-09 17:00:00, None, None, None, None,28
15.81,27.41, None, None, None,21.59,15.15,239.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-07-09 18:00:00, None, None, None, None,28
16.45,25.52, None, None, None,23.8,14.22,232.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-07-09 19:00:00, None, None, None, None,28
15.62,27.15, None, None, None,19.03,17.45,234.1, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-07-09 20:00:00, None, None, None, None,28
14.12,32.51, None, None, None,21.81,14.16,222.8, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-07-09 21:00:00, None, None, None, None,28
13.47,36.32, None, None, None,28.24,8.56,201.7, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-07-09 22:00:00, None, None, None, None,28
13.06,42.31, None, None, None,22.89,10.54,202.9, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-07-09 23:00:00, None, None, None, None,28
12.86,46.86, None, None, None,14.65,13.28,209.4, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-10 00:00:00, None, None, None, None,28
12.62,48.08, None, None, None,15.93,10.58,212.7, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-10 01:00:00, None, None, None, None,28
11.6,53.38, None, None, None,17.99,10.54,190.9, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-10 02:00:00, None, None, None, None,28
11.8,54.94, None, None, None,14.54,12.45,190.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 03:00:00, None, None, None, None,28
11.41,56.78, None, None, None,10.4,12.36,184.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 04:00:00, None, None, None, None,28
11.14,58.15, None, None, None,13.94,10.17,199.0, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 05:00:00, None, None, None, None,28
10.89,61.54, None, None, None,26.28,6.272,188.6, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-10 06:00:00, None, None, None, None,28
10.34,64.38, None, None, None,11.53,10.47,206.3, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-10 07:00:00, None, None, None, None,28
11.8,58.74, None, None, None,11.76,7.24,188.0, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-10 08:00:00, None, None, None, None,28
12.73,55.93, None, None, None,34.53,3.186,197.0, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-10 09:00:00, None, None, None, None,28
12.39,61.4, None, None, None,39.8,3.8,190.6, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 10:00:00, None, None, None, None,28
11.28,66.35, None, None, None,21.75,6.942,143.0, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 11:00:00, None, None, None, None,28
11.93,61.42, None, None, None,33.44,6.108,180.6, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 12:00:00, None, None, None, None,28
12.32,61.55, None, None, None,18.92,10.57,226.8, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 13:00:00, None, None, None, None,28
12.47,65.02, None, None, None,24.87,11.6,210.9, None, None, None, None, None, 6.0, None, None, None, None, None, None,2017-07-10 14:00:00, None, None, None, None,28
14.07,57.01, None, None, None,30.83,12.13,227.4, None, None, None, None, None, 6.0, None, None, None, None, None, None,2017-07-10 15:00:00, None, None, None, None,28
13.34,55.79, None, None, None,23.96,15.8,225.0, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 16:00:00, None, None, None, None,28
13.1,57.21, None, None, None,22.86,17.58,230.7, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 17:00:00, None, None, None, None,28
13.58,55.38, None, None, None,17.48,20.96,229.0, None, None, None, None, None, 5.0, None, None, None, None, None, None,2017-07-10 18:00:00, None, None, None, None,28
13.0,54.09, None, None, None,19.84,20.3,223.8, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-10 19:00:00, None, None, None, None,28
11.71,55.8, None, None, None,46.43,5.884,202.3, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 20:00:00, None, None, None, None,28
10.46,60.83, None, None, None,29.45,10.1,201.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 21:00:00, None, None, None, None,28
10.05,61.39, None, None, None,21.03,12.79,194.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 22:00:00, None, None, None, None,28
9.81,61.53, None, None, None,18.5,13.95,198.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-10 23:00:00, None, None, None, None,28
9.44,63.11, None, None, None,17.31,11.75,199.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 00:00:00, None, None, None, None,28
9.25,62.91, None, None, None,14.61,11.32,198.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 01:00:00, None, None, None, None,28
8.86,64.95, None, None, None,18.9,9.98,197.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 02:00:00, None, None, None, None,28
7.94,71.9, None, None, None,14.93,14.02,198.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 03:00:00, None, None, None, None,28
7.35,72.1, None, None, None,13.54,15.4,191.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 04:00:00, None, None, None, None,28
7.01,73.3, None, None, None,12.19,18.11,200.3, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 05:00:00, None, None, None, None,28
6.723,75.4, None, None, None,12.19,18.41,204.3, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 06:00:00, None, None, None, None,28
6.721,75.0, None, None, None,14.08,14.9,201.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 07:00:00, None, None, None, None,28
7.2,71.9, None, None, None,17.43,11.07,197.7, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-11 08:00:00, None, None, None, None,28
7.28,73.1, None, None, None,17.03,9.39,188.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 09:00:00, None, None, None, None,28
8.1,71.6, None, None, None,20.76,7.02,188.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 10:00:00, None, None, None, None,28
8.01,71.2, None, None, None,28.97,4.714,178.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 11:00:00, None, None, None, None,28
8.39,72.9, None, None, None,49.72,3.279,199.4, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-11 12:00:00, None, None, None, None,28
9.45,65.66, None, None, None,25.26,8.05,215.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 13:00:00, None, None, None, None,28
10.35,56.0, None, None, None,17.46,10.63,236.2, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-11 14:00:00, None, None, None, None,28
11.74,53.68, None, None, None,17.21,12.81,240.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 15:00:00, None, None, None, None,28
11.64,57.28, None, None, None,18.05,14.59,242.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 16:00:00, None, None, None, None,28
12.32,51.24, None, None, None,17.81,14.34,241.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 17:00:00, None, None, None, None,28
12.56,52.32, None, None, None,14.91,14.81,249.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 18:00:00, None, None, None, None,28
12.56,54.7, None, None, None,16.7,11.9,247.5, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-07-11 19:00:00, None, None, None, None,28
11.36,57.28, None, None, None,17.02,10.43,233.9, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 20:00:00, None, None, None, None,28
10.36,61.24, None, None, None,54.37,1.836,194.9, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 21:00:00, None, None, None, None,28
10.29,60.17, None, None, None,40.68,2.35,158.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 22:00:00, None, None, None, None,28
10.32,59.64, None, None, None,28.34,4.631,141.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-11 23:00:00, None, None, None, None,28
10.42,57.81, None, None, None,31.35,3.11,98.9, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-12 00:00:00, None, None, None, None,28
10.27,58.42, None, None, None,30.37,6.167,120.2, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-07-12 01:00:00, None, None, None, None,28
10.27,59.37, None, None, None,29.34,5.55,111.9, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-07-12 02:00:00, None, None, None, None,28
