RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,1.96,307.6, None, None, None, None, None, None, None, None, None, None, None,10.94, None, None, None, None,39.81, None, None, None, None,2017-07-09 00:00:00, None,28
None, None, None, None,1.735,290.2, None, None, None, None, None, None, None, None, None, None, None,10.35, None, None, None, None,38.99, None, None, None, None,2017-07-09 01:00:00, None,28
None, None, None, None,0.739,310.4, None, None, None, None, None, None, None, None, None, None, None,10.7, None, None, None, None,63.4, None, None, None, None,2017-07-09 02:00:00, None,28
None, None, None, None,0.679,327.4, None, None, None, None, None, None, None, None, None, None, None,10.56, None, None, None, None,54.94, None, None, None, None,2017-07-09 03:00:00, None,28
None, None, None, None,1.282,312.5, None, None, None, None, None, None, None, None, None, None, None,10.68, None, None, None, None,50.03, None, None, None, None,2017-07-09 04:00:00, None,28
None, None, None, None,1.131,264.0, None, None, None, None, None, None, None, None, None, None, None,9.99, None, None, None, None,36.11, None, None, None, None,2017-07-09 05:00:00, None,28
None, None, None, None,1.246,278.2, None, None, None, None, None, None, None, None, None, None, None,10.11, None, None, None, None,43.51, None, None, None, None,2017-07-09 06:00:00, None,28
None, None, None, None,1.371,273.2, None, None, None, None, None, None, None, None, None, None, None,9.71, None, None, None, None,47.11, None, None, None, None,2017-07-09 07:00:00, None,28
None, None, None, None,3.192,300.8, None, None, None, None, None, None, None, None, None, None, None,9.37, None, None, None, None,36.31, None, None, None, None,2017-07-09 08:00:00, None,28
None, None, None, None,4.585,257.5, None, None, None, None, None, None, None, None, None, None, None,10.2, None, None, None, None,42.9, None, None, None, None,2017-07-09 10:00:00, None,28
None, None, None, None,2.43,274.9, None, None, None, None, None, None, None, None, None, None, None,9.6, None, None, None, None,46.55, None, None, None, None,2017-07-09 11:00:00, None,28
None, None, None, None,2.705,268.7, None, None, None, None, None, None, None, None, None, None, None,10.92, None, None, None, None,47.65, None, None, None, None,2017-07-09 12:00:00, None,28
None, None, None, None,4.967,284.6, None, None, None, None, None, None, None, None, None, None, None,12.57, None, None, None, None,45.03, None, None, None, None,2017-07-09 13:00:00, None,28
None, None, None, None,3.686,280.3, None, None, None, None, None, None, None, None, None, None, None,11.86, None, None, None, None,49.79, None, None, None, None,2017-07-09 14:00:00, None,28
