pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 22.5, None, None, None, 254.0, None, None,2017-09-03 00:00:00, None,36
None, None, None, None, None, 20.1, 0.0, None, None, 254.0, None, None,2017-09-03 01:00:00, None,36
None, None, None, None, None, 18.3, None, None, None, 255.0, None, None,2017-09-03 02:00:00, None,36
None, None, None, None, None, 16.5, 0.0, None, None, 255.0, None, None,2017-09-03 03:00:00, None,36
None, None, None, None, None, 14.9, 0.0, None, None, 255.0, None, None,2017-09-03 04:00:00, None,36
None, None, None, None, None, 14.1, 0.0, None, None, 256.0, None, None,2017-09-03 05:00:00, None,36
None, None, None, None, None, 12.9, None, None, None, 256.0, None, None,2017-09-03 06:00:00, None,36
None, None, None, None, None, 14.4, 0.0, None, None, 256.0, None, None,2017-09-03 07:00:00, None,36
None, None, None, None, None, 13.9, None, None, None, 256.0, None, None,2017-09-03 08:00:00, None,36
None, None, None, None, None, 11.8, 0.0, None, None, 256.0, None, None,2017-09-03 09:00:00, None,36
None, None, None, None, None, 11.7, 0.0, None, None, 256.0, None, None,2017-09-03 10:00:00, None,36
None, None, None, None, None, 11.4, 0.0, None, None, 256.0, None, None,2017-09-03 11:00:00, None,36
None, None, None, None, None, 12.3, None, None, None, 256.0, None, None,2017-09-03 12:00:00, None,36
None, None, None, None, None, 14.3, 0.0, None, None, 256.0, None, None,2017-09-03 13:00:00, None,36
None, None, None, None, None, 13.0, None, None, None, 256.0, None, None,2017-09-03 14:00:00, None,36
None, None, None, None, None, 14.8, None, None, None, 256.0, None, None,2017-09-03 15:00:00, None,36
None, None, None, None, None, 15.6, None, None, None, 255.0, None, None,2017-09-03 16:00:00, None,36
None, None, None, None, None, 18.1, 0.0, None, None, 255.0, None, None,2017-09-03 17:00:00, None,36
None, None, None, None, None, 19.4, 0.0, None, None, 254.0, None, None,2017-09-03 18:00:00, None,36
None, None, None, None, None, 21.1, 0.0, None, None, 253.0, None, None,2017-09-03 19:00:00, None,36
None, None, None, None, None, 23.2, None, None, None, 253.0, 0.0, None,2017-09-03 20:00:00, None,36
None, None, None, None, None, 23.0, 0.0, None, None, 252.0, 0.0, None,2017-09-03 21:00:00, None,36
None, None, None, None, None, 24.2, 0.0, None, None, 251.0, None, None,2017-09-03 22:00:00, None,36
None, None, None, None, None, 23.9, 0.0, None, None, 251.0, None, None,2017-09-03 23:00:00, None,36
None, None, None, None, None, 23.9, None, None, None, 252.0, None, None,2017-09-04 00:00:00, None,36
None, None, None, None, None, 21.3, None, None, None, 252.0, None, None,2017-09-04 01:00:00, None,36
None, None, None, None, None, 19.1, None, None, None, 252.0, None, None,2017-09-04 02:00:00, None,36
None, None, None, None, None, 16.9, None, None, None, 253.0, None, None,2017-09-04 03:00:00, None,36
None, None, None, None, None, 15.0, None, None, None, 253.0, None, None,2017-09-04 04:00:00, None,36
None, None, None, None, None, 15.8, None, None, None, 253.0, None, None,2017-09-04 05:00:00, None,36
None, None, None, None, None, 13.7, 0.0, None, None, 253.0, None, None,2017-09-04 06:00:00, None,36
None, None, None, None, None, 13.4, 0.0, None, None, 253.0, None, None,2017-09-04 07:00:00, None,36
