snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, None, None,2017-09-03 00:00:00, 21.4, None, None,36
None, None, None,2017-09-03 01:00:00, 19.8, None, None,36
None, None, None,2017-09-03 02:00:00, 18.3, None, None,36
None, None, None,2017-09-03 03:00:00, 16.9, None, None,36
None, None, None,2017-09-03 04:00:00, 16.2, None, None,36
None, None, None,2017-09-03 05:00:00, 15.4, None, None,36
None, None, None,2017-09-03 06:00:00, 15.8, None, None,36
None, None, None,2017-09-03 07:00:00, 15.7, None, None,36
None, None, None,2017-09-03 08:00:00, 15.4, None, None,36
None, None, None,2017-09-03 09:00:00, 15.2, None, None,36
None, None, None,2017-09-03 10:00:00, 15.1, None, None,36
None, None, None,2017-09-03 11:00:00, 14.9, None, None,36
None, None, None,2017-09-03 12:00:00, 14.8, None, None,36
None, None, None,2017-09-03 13:00:00, 14.6, None, None,36
None, None, None,2017-09-03 14:00:00, 15.0, None, None,36
None, None, None,2017-09-03 15:00:00, 14.8, None, None,36
None, 1415.0, None,2017-09-03 16:00:00, 15.7, None, None,36
None, None, None,2017-09-03 17:00:00, 17.2, None, None,36
None, None, None,2017-09-03 18:00:00, 20.1, None, None,36
None, None, None,2017-09-03 19:00:00, 22.3, None, None,36
None, None, None,2017-09-03 20:00:00, 23.9, None, None,36
None, None, None,2017-09-03 21:00:00, 24.3, None, None,36
None, None, None,2017-09-03 22:00:00, 24.4, None, None,36
None, None, None,2017-09-03 23:00:00, 24.1, None, None,36
None, None, None,2017-09-04 00:00:00, 23.3, None, None,36
None, None, None,2017-09-04 01:00:00, 21.1, None, None,36
None, None, None,2017-09-04 02:00:00, 19.4, None, None,36
None, None, None,2017-09-04 03:00:00, 18.2, None, None,36
None, None, None,2017-09-04 04:00:00, 17.4, None, None,36
None, None, None,2017-09-04 05:00:00, 17.4, None, None,36
None, None, None,2017-09-04 06:00:00, 17.4, None, None,36
None, None, None,2017-09-04 07:00:00, 17.2, None, None,36
None, None, None,2017-09-04 08:00:00, 17.3, None, None,36
None, None, None,2017-09-04 09:00:00, 16.9, None, None,36
None, None, None,2017-09-04 10:00:00, 16.9, None, None,36
None, None, None,2017-09-04 11:00:00, 17.3, None, None,36
None, None, None,2017-09-04 12:00:00, 17.4, None, None,36
None, None, None,2017-09-04 13:00:00, 17.1, None, None,36
None, None, None,2017-09-04 14:00:00, 17.2, None, None,36
None, None, None,2017-09-04 15:00:00, 17.7, None, None,36
None, 1391.0, None,2017-09-04 16:00:00, 18.5, None, None,36
None, None, None,2017-09-04 17:00:00, 19.0, None, None,36
None, None, None,2017-09-04 18:00:00, 20.4, None, None,36
None, None, None,2017-09-04 19:00:00, 22.4, None, None,36
None, None, None,2017-09-04 20:00:00, 24.6, None, None,36
None, None, None,2017-09-04 21:00:00, 25.7, None, None,36
None, None, None,2017-09-04 22:00:00, 26.3, None, None,36
None, None, None,2017-09-04 23:00:00, 25.9, None, None,36
None, None, None,2017-09-05 00:00:00, 25.5, None, None,36
None, None, None,2017-09-05 01:00:00, 24.0, None, None,36
None, None, None,2017-09-05 02:00:00, 23.3, None, None,36
None, None, None,2017-09-05 03:00:00, 22.0, None, None,36
None, None, None,2017-09-05 04:00:00, 22.0, None, None,36
None, None, None,2017-09-05 05:00:00, 21.8, None, None,36
None, None, None,2017-09-05 06:00:00, 21.3, None, None,36
None, None, None,2017-09-05 07:00:00, 21.1, None, None,36
