TempC,time,RH,week_of_year
7.142,2019-09-17 00:00:00,98.6,38
5.949,2019-09-17 01:00:00,98.4,38
6.509,2019-09-17 02:00:00,97.9,38
5.898,2019-09-17 03:00:00,97.1,38
4.506,2019-09-17 04:00:00,97.8,38
2.983,2019-09-17 05:00:00,99.0,38
2.047,2019-09-17 06:00:00,99.7,38
5.102,2019-09-17 07:00:00,100.0,38
8.866,2019-09-17 08:00:00,92.8,38
9.534,2019-09-17 09:00:00,86.2,38
12.847,2019-09-17 10:00:00,80.8,38
14.098,2019-09-17 11:00:00,69.8,38
14.768,2019-09-17 12:00:00,65.3,38
15.223,2019-09-17 13:00:00,66.4,38
14.314,2019-09-17 14:00:00,63.6,38
13.329,2019-09-17 15:00:00,72.4,38
13.137,2019-09-17 16:00:00,80.6,38
12.243,2019-09-17 17:00:00,81.0,38
10.614,2019-09-17 18:00:00,86.1,38
9.805,2019-09-17 19:00:00,93.4,38
8.717,2019-09-17 20:00:00,95.8,38
8.045,2019-09-17 21:00:00,97.7,38
7.745,2019-09-17 22:00:00,98.5,38
7.945,2019-09-17 23:00:00,99.1,38
7.895,2019-09-18 00:00:00,99.5,38
7.795,2019-09-18 01:00:00,99.7,38
7.92,2019-09-18 02:00:00,99.9,38
8.02,2019-09-18 03:00:00,100.0,38
7.82,2019-09-18 04:00:00,100.0,38
7.77,2019-09-18 05:00:00,100.0,38
7.82,2019-09-18 06:00:00,100.0,38
8.02,2019-09-18 07:00:00,100.0,38
8.99,2019-09-18 08:00:00,100.0,38
10.173,2019-09-18 09:00:00,97.8,38
11.37,2019-09-18 10:00:00,95.0,38
13.522,2019-09-18 11:00:00,87.9,38
13.161,2019-09-18 12:00:00,80.3,38
12.461,2019-09-18 13:00:00,79.8,38
12.63,2019-09-18 14:00:00,94.4,38
15.294,2019-09-18 15:00:00,80.7,38
14.745,2019-09-18 16:00:00,72.4,38
12.025,2019-09-18 17:00:00,81.0,38
9.534,2019-09-18 18:00:00,93.8,38
7.343,2019-09-18 19:00:00,97.3,38
6.204,2019-09-18 20:00:00,98.7,38
5.076,2019-09-18 21:00:00,99.3,38
4.246,2019-09-18 22:00:00,99.6,38
5.179,2019-09-18 23:00:00,99.9,38
6.585,2019-09-19 00:00:00,99.8,38
6.788,2019-09-19 01:00:00,98.1,38
7.293,2019-09-19 02:00:00,97.1,38
7.469,2019-09-19 03:00:00,95.8,38
7.594,2019-09-19 04:00:00,93.9,38
