time,tasmin,tasmax,pcp,week_of_year
2019-07-09,8.7,19.7,0.4,28
2019-07-10,9.2,12.1,18.1,28
2019-07-11,7.2,17.7,0.0,28
2019-07-12,6.2,19.6,0.0,28
2019-07-13,7.0,18.5,0.0,28
2019-07-14,6.7,16.8,0.0,28
2019-07-15,5.7,21.1,0.4,28
