pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 20.1, 56.0, None, None, None, 2.0,2016-08-26 00:00:00, None,35
None, None, None, None, None, 19.2, 57.0, None, None, None, 2.0,2016-08-26 01:00:00, None,35
None, None, None, None, None, 18.4, 58.0, None, None, None, 2.0,2016-08-26 02:00:00, None,35
None, None, None, None, None, 17.1, 17.0, None, None, None, 2.0,2016-08-26 03:00:00, None,35
None, None, None, None, None, 15.5, 20.0, None, None, None, 1.0,2016-08-26 04:00:00, None,35
None, None, None, None, None, 14.4, 59.0, None, None, None, 0.0,2016-08-26 05:00:00, None,35
None, None, None, None, None, 13.3, 58.0, None, None, None, 0.0,2016-08-26 06:00:00, None,35
None, None, None, None, None, 13.9, 59.0, None, None, None, None,2016-08-26 07:00:00, None,35
None, None, None, None, None, 12.3, 58.0, None, None, None, None,2016-08-26 08:00:00, None,35
None, None, None, None, None, 12.8, 58.0, None, None, None, None,2016-08-26 09:00:00, None,35
None, None, None, None, None, 12.8, 59.0, None, None, None, None,2016-08-26 10:00:00, None,35
None, None, None, None, None, 12.4, 58.0, None, None, None, None,2016-08-26 11:00:00, None,35
None, None, None, None, None, 12.4, 59.0, None, None, None, None,2016-08-26 12:00:00, None,35
None, None, None, None, None, 11.8, 55.0, None, None, None, None,2016-08-26 13:00:00, None,35
None, None, None, None, None, 11.5, 56.0, None, None, None, None,2016-08-26 14:00:00, None,35
None, None, None, None, None, 11.7, 58.0, None, None, None, None,2016-08-26 15:00:00, None,35
None, 67.0, None, None, None, 12.2, 56.0, None, None, None, None,2016-08-26 16:00:00, None,35
None, None, None, None, None, 11.6, 55.0, None, None, None, None,2016-08-26 17:00:00, None,35
None, None, None, None, None, 12.3, 57.0, None, None, None, None,2016-08-26 18:00:00, None,35
None, None, None, None, None, 13.5, 57.0, None, None, None, None,2016-08-26 19:00:00, None,35
None, None, None, None, None, 12.7, 55.0, None, None, None, None,2016-08-26 20:00:00, None,35
None, None, None, None, None, 14.0, 54.0, None, None, None, None,2016-08-26 21:00:00, None,35
None, None, None, None, None, 12.7, 51.0, None, None, None, None,2016-08-26 22:00:00, None,35
None, None, None, None, None, 9.9, 55.0, None, None, None, None,2016-08-26 23:00:00, None,35
None, None, None, None, None, 10.6, 55.0, None, None, None, None,2016-08-27 00:00:00, None,35
None, None, None, None, None, 11.2, 55.0, None, None, None, None,2016-08-27 01:00:00, None,35
None, None, None, None, None, 10.6, 55.0, None, None, None, None,2016-08-27 02:00:00, None,35
None, None, None, None, None, 9.4, 54.0, None, None, None, None,2016-08-27 03:00:00, None,35
None, None, None, None, None, 8.9, 54.0, None, None, None, None,2016-08-27 04:00:00, None,35
None, None, None, None, None, 8.6, 51.0, None, None, None, None,2016-08-27 05:00:00, None,35
None, None, None, None, None, 9.0, 56.0, None, None, None, None,2016-08-27 06:00:00, None,35
None, None, None, None, None, 9.0, 50.0, None, None, None, None,2016-08-27 07:00:00, None,35
None, None, None, None, None, 8.3, 55.0, None, None, None, None,2016-08-27 08:00:00, None,35
None, None, None, None, None, 7.8, 55.0, None, None, None, None,2016-08-27 09:00:00, None,35
None, None, None, None, None, 7.4, 56.0, None, None, None, None,2016-08-27 10:00:00, None,35
None, None, None, None, None, 7.0, 55.0, None, None, None, None,2016-08-27 11:00:00, None,35
None, None, None, None, None, 7.2, 55.0, None, None, None, None,2016-08-27 12:00:00, None,35
None, None, None, None, None, 6.7, 56.0, None, None, None, None,2016-08-27 13:00:00, None,35
None, None, None, None, None, 6.0, 56.0, None, None, None, None,2016-08-27 14:00:00, None,35
None, None, None, None, None, 5.4, 56.0, None, None, None, None,2016-08-27 15:00:00, None,35
None, 67.0, None, None, None, 6.0, 56.0, None, None, None, None,2016-08-27 16:00:00, None,35
None, None, None, None, None, 8.4, 55.0, None, None, None, None,2016-08-27 17:00:00, None,35
None, None, None, None, None, 12.5, 54.0, None, None, None, None,2016-08-27 18:00:00, None,35
None, None, None, None, None, 13.6, 54.0, None, None, None, None,2016-08-27 19:00:00, None,35
None, None, None, None, None, 13.5, 59.0, None, None, None, None,2016-08-27 20:00:00, None,35
None, None, None, None, None, 16.5, 56.0, None, None, None, None,2016-08-27 21:00:00, None,35
None, None, None, None, None, 16.7, 57.0, None, None, None, None,2016-08-27 22:00:00, None,35
None, None, None, None, None, 14.7, 58.0, None, None, None, None,2016-08-27 23:00:00, None,35
None, None, None, None, None, 15.1, 57.0, None, None, None, None,2016-08-28 00:00:00, None,35
None, None, None, None, None, 14.1, 57.0, None, None, None, None,2016-08-28 01:00:00, None,35
None, None, None, None, None, 13.0, 57.0, None, None, None, None,2016-08-28 02:00:00, None,35
None, None, None, None, None, 11.1, 58.0, None, None, None, None,2016-08-28 03:00:00, None,35
None, None, None, None, None, 9.9, 18.0, None, None, None, None,2016-08-28 04:00:00, None,35
None, None, None, None, None, 8.9, 18.0, None, None, None, None,2016-08-28 05:00:00, None,35
None, None, None, None, None, 8.5, 18.0, None, None, None, None,2016-08-28 06:00:00, None,35
None, None, None, None, None, 8.2, 18.0, None, None, None, None,2016-08-28 07:00:00, None,35
None, None, None, None, None, 8.0, 58.0, None, None, None, None,2016-08-28 08:00:00, None,35
None, None, None, None, None, 7.7, 59.0, None, None, None, None,2016-08-28 09:00:00, None,35
None, None, None, None, None, 7.3, 58.0, None, None, None, None,2016-08-28 10:00:00, None,35
None, None, None, None, None, 6.3, 55.0, None, None, None, None,2016-08-28 11:00:00, None,35
None, None, None, None, None, 6.2, 57.0, None, None, None, None,2016-08-28 12:00:00, None,35
None, None, None, None, None, 6.3, 58.0, None, None, None, None,2016-08-28 13:00:00, None,35
None, None, None, None, None, 6.2, 57.0, None, None, None, None,2016-08-28 14:00:00, None,35
None, None, None, None, None, 6.9, 58.0, None, None, None, None,2016-08-28 15:00:00, None,35
None, 67.0, None, None, None, 8.0, 58.0, None, None, None, None,2016-08-28 16:00:00, None,35
None, None, None, None, None, 9.6, 56.0, None, None, None, None,2016-08-28 17:00:00, None,35
None, None, None, None, None, 12.5, 55.0, None, None, None, None,2016-08-28 18:00:00, None,35
None, None, None, None, None, 11.2, 57.0, None, None, None, None,2016-08-28 19:00:00, None,35
None, None, None, None, None, 10.5, 57.0, None, None, None, None,2016-08-28 20:00:00, None,35
None, None, None, None, None, 11.4, 58.0, None, None, None, None,2016-08-28 21:00:00, None,35
None, None, None, None, None, 13.1, 57.0, None, None, None, None,2016-08-28 22:00:00, None,35
None, None, None, None, None, 12.6, 55.0, None, None, None, None,2016-08-28 23:00:00, None,35
None, None, None, None, None, 12.4, 54.0, None, None, None, None,2016-08-29 00:00:00, None,35
None, None, None, None, None, 12.7, 54.0, None, None, None, None,2016-08-29 01:00:00, None,35
