AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
13.5, 0.0,0.0, 0.0,2020-08-05 00:00:00, 196.0, 87.0,32
13.3, None,0.0, 0.0,2020-08-05 00:15:00, 188.0, 88.0,32
13.3, None,0.0, 0.0,2020-08-05 00:30:00, 198.0, 88.0,32
13.1, None,0.0, 0.0,2020-08-05 00:45:00, 193.0, 89.0,32
12.9, 0.0,0.0, 0.0,2020-08-05 01:00:00, 210.0, 90.0,32
12.6, None,0.0, 0.0,2020-08-05 01:15:00, 198.0, 91.0,32
12.5, None,0.0, 0.0,2020-08-05 01:30:00, 199.0, 91.0,32
12.3, None,0.0, 0.0,2020-08-05 01:45:00, 203.0, 92.0,32
12.1, 1.0,0.0, 0.0,2020-08-05 02:00:00, 198.0, 93.0,32
11.8, None,0.0, 1.3,2020-08-05 02:15:00, 187.0, 93.0,32
11.8, None,0.0, 0.0,2020-08-05 02:30:00, 205.0, 94.0,32
11.7, None,0.0, 0.0,2020-08-05 02:45:00, 215.0, 94.0,32
11.6, 0.0,0.0, 1.4,2020-08-05 03:00:00, 192.0, 94.0,32
11.5, None,0.0, 1.0,2020-08-05 03:15:00, 187.0, 95.0,32
11.5, None,0.0, 0.4,2020-08-05 03:30:00, 196.0, 95.0,32
11.4, None,0.0, 1.0,2020-08-05 03:45:00, 209.0, 94.0,32
11.0, 1.0,0.0, 0.0,2020-08-05 04:00:00, 198.0, 96.0,32
10.8, None,0.0, 0.0,2020-08-05 04:15:00, 199.0, 96.0,32
10.7, None,0.0, 0.0,2020-08-05 04:30:00, 190.0, 96.0,32
10.5, None,0.0, 0.5,2020-08-05 04:45:00, 202.0, 97.0,32
10.5, 0.0,0.0, 0.0,2020-08-05 05:00:00, 199.0, 97.0,32
10.3, None,0.0, 0.8,2020-08-05 05:15:00, 194.0, 97.0,32
10.3, None,0.0, 0.4,2020-08-05 05:30:00, 195.0, 97.0,32
10.3, None,0.0, 0.0,2020-08-05 05:45:00, 193.0, 96.0,32
10.5, 0.0,0.0, 0.0,2020-08-05 06:00:00, 179.0, 96.0,32
11.7, None,0.0, 5.4,2020-08-05 06:15:00, 188.0, 91.0,32
12.3, None,0.0, 0.0,2020-08-05 06:30:00, 189.0, 89.0,32
13.0, None,0.0, 1.2,2020-08-05 06:45:00, 187.0, 85.0,32
13.9, -1.0,0.0, 0.4,2020-08-05 07:00:00, 180.0, 81.0,32
14.8, None,0.0, 0.5,2020-08-05 07:15:00, 175.0, 77.0,32
15.6, None,0.0, 5.4,2020-08-05 07:30:00, 173.0, 73.0,32
16.4, None,0.0, 0.0,2020-08-05 07:45:00, 170.0, 71.0,32
17.4, 0.0,0.0, 4.4,2020-08-05 08:00:00, 165.0, 66.0,32
18.3, None,0.0, 8.5,2020-08-05 08:15:00, 140.0, 63.0,32
19.2, None,0.0, 5.4,2020-08-05 08:30:00, 153.0, 61.0,32
20.3, None,0.0, 2.7,2020-08-05 08:45:00, 148.0, 59.0,32
21.3, -2.0,0.0, 3.8,2020-08-05 09:00:00, 152.0, 55.0,32
21.5, None,0.0, 5.8,2020-08-05 09:15:00, 161.0, 55.0,32
22.3, None,0.0, 3.5,2020-08-05 09:30:00, 160.0, 51.0,32
23.3, None,0.0, 3.8,2020-08-05 09:45:00, 154.0, 51.0,32
23.7, 2.0,0.0, 8.8,2020-08-05 10:00:00, 168.0, 48.0,32
24.1, None,0.0, 7.2,2020-08-05 10:15:00, 175.0, 47.0,32
24.4, None,0.0, 10.9,2020-08-05 10:30:00, 169.0, 47.0,32
24.7, None,0.0, 4.4,2020-08-05 10:45:00, 166.0, 45.0,32
24.9, -1.0,0.0, 8.3,2020-08-05 11:00:00, 174.0, 45.0,32
25.6, None,0.0, 10.2,2020-08-05 11:15:00, 181.0, 40.0,32
26.1, None,0.0, 5.5,2020-08-05 11:30:00, 175.0, 40.0,32
26.3, None,0.0, 7.1,2020-08-05 11:45:00, 185.0, 38.0,32
26.5, -1.0,0.0, 10.8,2020-08-05 12:00:00, 189.0, 36.0,32
27.1, None,0.0, 12.1,2020-08-05 12:15:00, 184.0, 33.0,32
27.9, None,0.0, 8.8,2020-08-05 12:30:00, 190.0, 32.0,32
27.9, None,0.0, 11.1,2020-08-05 12:45:00, 190.0, 30.0,32
28.2, 0.0,0.0, 9.1,2020-08-05 13:00:00, 184.0, 34.0,32
28.1, None,0.0, 10.5,2020-08-05 13:15:00, 184.0, 34.0,32
28.3, None,0.0, 12.8,2020-08-05 13:30:00, 192.0, 34.0,32
28.4, None,0.0, 14.4,2020-08-05 13:45:00, 176.0, 33.0,32
28.6, -1.0,0.0, 6.6,2020-08-05 14:00:00, 207.0, 34.0,32
29.6, None,0.0, 6.5,2020-08-05 14:15:00, 311.0, 32.0,32
29.0, None,0.0, 9.6,2020-08-05 14:30:00, 290.0, 33.0,32
29.2, None,0.0, 7.6,2020-08-05 14:45:00, 289.0, 32.0,32
28.9, 0.0,0.0, 8.4,2020-08-05 15:00:00, 277.0, 34.0,32
28.4, None,0.0, 5.1,2020-08-05 15:15:00, 290.0, 32.0,32
28.4, None,0.0, 10.9,2020-08-05 15:30:00, 316.0, 32.0,32
27.6, None,0.0, 10.9,2020-08-05 15:45:00, 270.0, 33.0,32
26.7, 0.0,0.0, 4.4,2020-08-05 16:00:00, 263.0, 33.0,32
26.5, None,0.0, 4.4,2020-08-05 16:15:00, 294.0, 35.0,32
26.0, None,0.0, 5.1,2020-08-05 16:30:00, 289.0, 37.0,32
25.7, None,0.0, 13.8,2020-08-05 16:45:00, 302.0, 37.0,32
25.0, 0.0,0.0, 17.0,2020-08-05 17:00:00, 305.0, 42.0,32
24.1, None,0.0, 6.9,2020-08-05 17:15:00, 279.0, 42.0,32
23.7, None,0.0, 6.6,2020-08-05 17:30:00, 282.0, 43.0,32
23.2, None,0.0, 10.5,2020-08-05 17:45:00, 293.0, 46.0,32
22.5, 1.0,0.0, 4.0,2020-08-05 18:00:00, 304.0, 50.0,32
22.0, None,0.0, 1.2,2020-08-05 18:15:00, 180.0, 52.0,32
21.5, None,0.0, 4.2,2020-08-05 18:30:00, 229.0, 54.0,32
21.1, None,0.0, 5.6,2020-08-05 18:45:00, 189.0, 56.0,32
20.5, 0.0,0.0, 0.8,2020-08-05 19:00:00, 188.0, 59.0,32
19.7, None,0.0, 3.1,2020-08-05 19:15:00, 178.0, 64.0,32
19.1, None,0.0, 7.0,2020-08-05 19:30:00, 163.0, 67.0,32
18.7, None,0.0, 8.2,2020-08-05 19:45:00, 174.0, 68.0,32
18.5, 1.0,0.0, 7.2,2020-08-05 20:00:00, 174.0, 69.0,32
18.3, None,0.0, 0.7,2020-08-05 20:15:00, 188.0, 70.0,32
18.0, None,0.0, 4.7,2020-08-05 20:30:00, 199.0, 72.0,32
17.7, None,0.0, 5.8,2020-08-05 20:45:00, 196.0, 73.0,32
17.7, 0.0,0.0, 7.8,2020-08-05 21:00:00, 180.0, 73.0,32
17.6, None,0.0, 9.1,2020-08-05 21:15:00, 193.0, 74.0,32
17.3, None,0.0, 0.0,2020-08-05 21:30:00, 148.0, 76.0,32
17.2, None,0.0, 0.0,2020-08-05 21:45:00, 175.0, 76.0,32
17.3, 0.0,0.0, 0.0,2020-08-05 22:00:00, 149.0, 76.0,32
17.2, None,0.0, 2.2,2020-08-05 22:15:00, 167.0, 77.0,32
16.9, None,0.0, 2.2,2020-08-05 22:30:00, 187.0, 79.0,32
16.5, None,0.0, 0.0,2020-08-05 22:45:00, 212.0, 82.0,32
15.9, 0.0,0.0, 0.0,2020-08-05 23:00:00, 163.0, 84.0,32
15.5, None,0.0, 0.0,2020-08-05 23:15:00, 186.0, 85.0,32
15.2, None,0.0, 0.0,2020-08-05 23:30:00, 165.0, 86.0,32
15.2, None,0.0, 0.0,2020-08-05 23:45:00, 175.0, 86.0,32
15.1, 0.0,0.0, 0.0,2020-08-06 00:00:00, 190.0, 87.0,32
15.0, None,0.0, 0.0,2020-08-06 00:15:00, 190.0, 87.0,32
15.1, None,0.0, 2.4,2020-08-06 00:30:00, 186.0, 86.0,32
15.2, None,0.0, 0.0,2020-08-06 00:45:00, 202.0, 86.0,32
15.5, 0.0,0.0, 0.0,2020-08-06 01:00:00, 171.0, 86.0,32
16.2, None,0.0, 0.6,2020-08-06 01:15:00, 146.0, 83.0,32
16.1, None,0.0, 0.0,2020-08-06 01:30:00, 249.0, 85.0,32
16.2, None,0.0, 0.0,2020-08-06 01:45:00, 171.0, 84.0,32
16.3, 0.0,0.0, 0.0,2020-08-06 02:00:00, 202.0, 85.0,32
16.4, None,0.0, 0.0,2020-08-06 02:15:00, 179.0, 85.0,32
16.4, None,0.0, 0.0,2020-08-06 02:30:00, 227.0, 87.0,32
16.0, None,0.0, 0.0,2020-08-06 02:45:00, 185.0, 93.0,32
15.6, 1.0,0.51, 0.0,2020-08-06 03:00:00, 182.0, 96.0,32
15.5, None,1.02, 1.2,2020-08-06 03:15:00, 156.0, 97.0,32
15.4, None,0.51, 7.0,2020-08-06 03:30:00, 151.0, 98.0,32
15.3, None,0.76, 0.8,2020-08-06 03:45:00, 180.0, 98.0,32
15.3, 3.0,1.02, 0.0,2020-08-06 04:00:00, 166.0, 98.0,32
