air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
10.5, 10.52, 90.3, 15.6, 90.0, 10.1,2020-10-07 00:00:00, 9.0,41
9.2, 9.17, 92.5, 15.6, 93.0, 9.1,2020-10-07 01:00:00, 8.0,41
8.9, 8.92, 93.9, 15.6, 94.0, 8.8,2020-10-07 02:00:00, 8.0,41
9.1, 9.08, 91.9, 15.6, 92.0, 8.5,2020-10-07 03:00:00, 8.0,41
8.4, 8.38, 94.1, 15.6, 94.0, 8.4,2020-10-07 04:00:00, 8.0,41
7.9, 7.897, 96.0, 15.6, 96.0, 7.8,2020-10-07 05:00:00, 7.0,41
8.4, 8.41, 96.4, 15.6, 96.0, 7.8,2020-10-07 06:00:00, 8.0,41
7.8, 7.826, 96.5, 8.9, 97.0, 7.7,2020-10-07 07:00:00, 7.0,41
7.3, 7.283, 96.9, 8.9, 97.0, 7.2,2020-10-07 08:00:00, 7.0,41
8.3, 8.3, 93.8, 8.9, 94.0, 7.1,2020-10-07 09:00:00, 7.0,41
11.7, 11.68, 80.8, 11.7, 81.0, 7.1,2020-10-07 10:00:00, 8.0,41
14.1, 14.05, 72.36, 14.0, 72.0, 7.1,2020-10-07 11:00:00, 9.0,41
15.9, 15.88, 66.41, 16.2, 66.0, 7.1,2020-10-07 12:00:00, 10.0,41
18.1, 18.12, 59.58, 18.1, 60.0, 7.1,2020-10-07 13:00:00, 10.0,41
19.5, 19.52, 55.99, 19.8, 56.0, 7.1,2020-10-07 14:00:00, 11.0,41
18.1, 18.06, 66.31, 19.9, 66.0, 7.1,2020-10-07 15:00:00, 12.0,41
22.1, 22.1, 38.0, 22.1, 38.0, 7.1,2020-10-07 16:00:00, 7.0,41
15.3, 15.25, 69.87, 22.1, 70.0, 7.1,2020-10-07 17:00:00, 10.0,41
14.8, 14.78, 73.19, 22.1, 73.0, 7.1,2020-10-07 18:00:00, 10.0,41
11.9, 11.9, 86.1, 14.9, 86.0, 11.9,2020-10-07 19:00:00, 9.0,41
11.2, 11.19, 83.6, 14.9, 84.0, 11.1,2020-10-07 20:00:00, 8.0,41
11.2, 11.2, 83.7, 14.9, 84.0, 11.0,2020-10-07 21:00:00, 9.0,41
12.0, 11.95, 78.23, 14.9, 78.0, 10.8,2020-10-07 22:00:00, 8.0,41
10.7, 10.68, 83.5, 14.9, 84.0, 10.8,2020-10-07 23:00:00, 8.0,41
11.1, 11.07, 81.7, 14.9, 82.0, 10.0,2020-10-08 00:00:00, 8.0,41
11.7, 11.74, 81.0, 14.9, 81.0, 10.0,2020-10-08 01:00:00, 8.0,41
12.9, 12.89, 75.6, 14.9, 76.0, 10.0,2020-10-08 02:00:00, 9.0,41
12.1, 12.14, 79.4, 14.9, 79.0, 10.0,2020-10-08 03:00:00, 9.0,41
14.5, 14.51, 64.6, 14.9, 65.0, 10.0,2020-10-08 04:00:00, 8.0,41
13.4, 13.38, 69.05, 14.9, 69.0, 10.0,2020-10-08 05:00:00, 8.0,41
14.3, 14.27, 61.45, 14.9, 61.0, 10.0,2020-10-08 06:00:00, 7.0,41
14.1, 14.1, 59.11, 14.6, 59.0, 13.8,2020-10-08 07:00:00, 6.0,41
14.5, 14.5, 57.29, 14.8, 57.0, 13.8,2020-10-08 08:00:00, 6.0,41
15.0, 15.01, 52.72, 15.1, 53.0, 13.8,2020-10-08 09:00:00, 5.0,41
15.2, 15.17, 54.13, 15.3, 54.0, 13.8,2020-10-08 10:00:00, 6.0,41
15.0, 14.96, 57.6, 15.3, 58.0, 13.8,2020-10-08 11:00:00, 7.0,41
15.4, 15.36, 57.81, 15.5, 58.0, 13.8,2020-10-08 12:00:00, 7.0,41
15.5, 15.47, 54.03, 15.6, 54.0, 13.8,2020-10-08 13:00:00, 6.0,41
15.6, 15.58, 51.07, 15.7, 51.0, 13.8,2020-10-08 14:00:00, 6.0,41
15.0, 15.03, 52.25, 15.7, 52.0, 13.8,2020-10-08 15:00:00, 5.0,41
14.1, 14.06, 59.25, 15.7, 59.0, 13.8,2020-10-08 16:00:00, 6.0,41
13.3, 13.25, 63.7, 15.7, 64.0, 13.2,2020-10-08 17:00:00, 7.0,41
13.0, 12.98, 62.03, 15.7, 62.0, 12.9,2020-10-08 18:00:00, 6.0,41
12.3, 12.26, 66.35, 13.1, 66.0, 12.3,2020-10-08 19:00:00, 6.0,41
11.9, 11.9, 67.41, 13.1, 67.0, 11.8,2020-10-08 20:00:00, 6.0,41
12.0, 12.03, 65.64, 13.1, 66.0, 11.8,2020-10-08 21:00:00, 6.0,41
12.3, 12.27, 62.73, 13.1, 63.0, 11.8,2020-10-08 22:00:00, 5.0,41
12.4, 12.44, 62.08, 13.1, 62.0, 11.8,2020-10-08 23:00:00, 5.0,41
12.2, 12.17, 62.89, 13.1, 63.0, 11.8,2020-10-09 00:00:00, 5.0,41
11.8, 11.75, 66.74, 13.1, 67.0, 11.8,2020-10-09 01:00:00, 6.0,41
11.9, 11.91, 66.06, 13.1, 66.0, 11.3,2020-10-09 02:00:00, 6.0,41
11.8, 11.82, 65.45, 13.1, 65.0, 11.3,2020-10-09 03:00:00, 6.0,41
11.9, 11.94, 63.19, 13.1, 63.0, 11.3,2020-10-09 04:00:00, 5.0,41
11.9, 11.92, 62.82, 13.1, 63.0, 11.2,2020-10-09 05:00:00, 5.0,41
11.3, 11.27, 66.11, 13.1, 66.0, 11.2,2020-10-09 06:00:00, 5.0,41
11.5, 11.54, 65.21, 12.0, 65.0, 10.8,2020-10-09 07:00:00, 5.0,41
10.4, 10.36, 73.33, 12.0, 73.0, 10.3,2020-10-09 08:00:00, 6.0,41
12.1, 12.05, 61.56, 12.2, 62.0, 10.3,2020-10-09 09:00:00, 5.0,41
11.6, 11.62, 64.09, 12.2, 64.0, 10.3,2020-10-09 10:00:00, 4.0,41
12.5, 12.52, 54.58, 12.7, 55.0, 10.3,2020-10-09 11:00:00, 4.0,41
12.0, 11.99, 60.96, 12.7, 61.0, 10.3,2020-10-09 12:00:00, 5.0,41
13.1, 13.12, 56.58, 13.1, 57.0, 10.3,2020-10-09 13:00:00, 4.0,41
15.2, 15.19, 51.13, 15.4, 51.0, 10.3,2020-10-09 14:00:00, 5.0,41
14.8, 14.79, 58.69, 15.8, 59.0, 10.3,2020-10-09 15:00:00, 7.0,41
12.7, 12.74, 75.04, 15.8, 75.0, 10.3,2020-10-09 16:00:00, 9.0,41
12.0, 11.97, 80.6, 15.8, 81.0, 10.3,2020-10-09 17:00:00, 9.0,41
11.1, 11.05, 84.7, 15.8, 85.0, 10.3,2020-10-09 18:00:00, 9.0,41
10.6, 10.62, 86.2, 11.1, 86.0, 10.2,2020-10-09 19:00:00, 8.0,41
11.7, 11.65, 80.9, 11.9, 81.0, 10.2,2020-10-09 20:00:00, 8.0,41
11.9, 11.86, 65.02, 12.4, 65.0, 10.2,2020-10-09 21:00:00, 6.0,41
