RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
89.7, None, None, 1.4, 0.014, 63.04, 6.0, 7.7, None, None, 63.0, None, None, None, None, None, None, 7.669, None, 11.4, 90.0, 24.11, 0.0, 7.7, None, 0.0, None,2020-10-07 00:00:00, None,41
91.2, None, None, 0.0, 0.0, 58.24, 6.0, 7.5, None, None, 58.0, None, None, None, None, None, None, 7.579, None, 11.4, 91.0, 8.59, 0.0, 7.6, None, 0.0, None,2020-10-07 01:00:00, None,41
90.7, None, None, 0.0, 0.0, 79.88, 6.0, 7.4, None, None, 80.0, None, None, None, None, None, None, 7.808, None, 11.4, 91.0, 15.58, 0.0, 7.8, None, 0.0, None,2020-10-07 02:00:00, None,41
90.4, None, None, 0.0, 0.0, 76.89, 6.0, 7.4, None, None, 77.0, None, None, None, None, None, None, 7.813, None, 11.4, 90.0, 15.38, 0.0, 7.8, None, 0.0, None,2020-10-07 03:00:00, None,41
91.4, None, None, 1.1, 0.006, 67.4, 6.0, 7.3, None, None, 67.0, None, None, None, None, None, None, 7.528, None, 11.4, 91.0, 12.41, 0.0, 7.5, None, 0.0, None,2020-10-07 04:00:00, None,41
92.9, None, None, 0.0, 0.0, 58.75, 6.0, 7.0, None, None, 59.0, None, None, None, None, None, None, 7.038, None, 11.4, 93.0, 21.7, 0.0, 7.0, None, 0.0, None,2020-10-07 05:00:00, None,41
92.1, None, None, 0.8, 0.004, 68.59, 6.0, 6.8, None, None, 69.0, None, None, None, None, None, None, 7.143, None, 11.4, 92.0, 28.11, 0.0, 7.1, None, 0.0, None,2020-10-07 06:00:00, None,41
94.2, None, None, 0.0, 0.0, 61.89, 6.0, 6.4, None, None, 62.0, None, None, None, None, None, None, 6.504, None, 7.1, 94.0, 15.56, 0.0, 6.5, None, 0.0, None,2020-10-07 07:00:00, None,41
93.7, None, None, 2.9, 0.014, 66.79, 6.0, 6.4, None, None, 67.0, None, None, None, None, None, None, 7.03, None, 7.1, 94.0, 24.18, 0.0, 7.0, None, 0.0, None,2020-10-07 08:00:00, None,41
91.3, None, None, 0.0, 0.0, 78.1, 7.0, 6.4, None, None, 78.0, None, None, None, None, None, None, 8.15, None, 8.1, 91.0, 14.48, 0.0, 8.2, None, 0.0, None,2020-10-07 09:00:00, None,41
86.6, None, None, 2.0, 0.092, 92.7, 7.0, 6.4, None, None, 93.0, None, None, None, None, None, None, 9.28, None, 9.2, 87.0, 12.02, 0.1, 9.3, None, 0.1, None,2020-10-07 10:00:00, None,41
80.1, None, None, 3.7, 0.79, 88.4, 8.0, 6.4, None, None, 88.0, None, None, None, None, None, None, 11.04, None, 11.1, 80.0, 23.24, 0.8, 11.0, None, 0.2, None,2020-10-07 11:00:00, None,41
65.54, None, None, 8.5, 1.159, 64.49, 7.0, 6.4, None, None, 64.0, None, None, None, None, None, None, 13.74, None, 13.7, 66.0, 51.25, 1.2, 13.7, None, 0.3, None,2020-10-07 12:00:00, None,41
62.77, None, None, 9.5, 2.042, 19.06, 8.0, 6.4, None, None, 19.0, None, None, None, None, None, None, 14.55, None, 14.8, 63.0, 63.71, 2.0, 14.6, None, 0.2, None,2020-10-07 13:00:00, None,41
56.57, None, None, 9.3, 1.504, 37.81, 7.0, 6.4, None, None, 38.0, None, None, None, None, None, None, 15.05, None, 16.1, 57.0, 66.37, 1.5, 15.1, None, 0.2, None,2020-10-07 14:00:00, None,41
58.8, None, None, 8.0, 1.463, 56.02, 6.0, 6.4, None, None, 56.0, None, None, None, None, None, None, 14.32, None, 16.1, 59.0, 47.86, 1.5, 14.3, None, -0.1, None,2020-10-07 15:00:00, None,41
58.87, None, None, 8.6, 1.53, 46.27, 6.0, 6.4, None, None, 46.0, None, None, None, None, None, None, 14.01, None, 16.1, 59.0, 50.16, 1.5, 14.0, None, 0.0, None,2020-10-07 16:00:00, None,41
68.62, None, None, 5.2, 1.006, 71.15, 7.0, 6.4, None, None, 71.0, None, None, None, None, None, None, 12.66, None, 16.1, 69.0, 36.97, 1.0, 12.7, None, -0.1, None,2020-10-07 17:00:00, None,41
75.33, None, None, 3.6, 0.62, 89.2, 7.0, 6.4, None, None, 89.0, None, None, None, None, None, None, 11.14, None, 16.1, 75.0, 25.17, 0.6, 11.1, None, -0.1, None,2020-10-07 18:00:00, None,41
79.47, None, None, 1.8, 0.039, 97.7, 7.0, 10.5, None, None, 98.0, None, None, None, None, None, None, 10.41, None, 11.2, 79.0, 14.49, 0.0, 10.4, None, -0.1, None,2020-10-07 19:00:00, None,41
77.35, None, None, 1.3, 0.049, 88.3, 6.0, 10.2, None, None, 88.0, None, None, None, None, None, None, 10.2, None, 11.2, 77.0, 10.2, 0.0, 10.2, None, -0.1, None,2020-10-07 20:00:00, None,41
74.94, None, None, 2.6, 0.196, 91.9, 6.0, 9.9, None, None, 92.0, None, None, None, None, None, None, 10.11, None, 11.2, 75.0, 14.09, 0.2, 10.1, None, 0.0, None,2020-10-07 21:00:00, None,41
76.0, None, None, 2.1, 0.083, 95.0, 5.0, 9.4, None, None, 95.0, None, None, None, None, None, None, 9.41, None, 11.2, 76.0, 10.7, 0.1, 9.4, None, 0.0, None,2020-10-07 22:00:00, None,41
80.7, None, None, 1.9, 0.085, 94.2, 6.0, 8.9, None, None, 94.0, None, None, None, None, None, None, 8.94, None, 11.2, 81.0, 14.27, 0.1, 8.9, None, 0.0, None,2020-10-07 23:00:00, None,41
75.66, None, None, 3.0, 0.219, 100.9, 5.0, 8.5, None, None, 101.0, None, None, None, None, None, None, 9.02, None, 11.2, 76.0, 22.04, 0.2, 9.0, None, -0.1, None,2020-10-08 00:00:00, None,41
73.94, None, None, 4.0, 0.643, 102.6, 5.0, 8.5, None, None, 103.0, None, None, None, None, None, None, 9.6, None, 11.2, 74.0, 17.77, 0.6, 9.6, None, 0.0, None,2020-10-08 01:00:00, None,41
74.24, None, None, 5.9, 1.314, 97.9, 5.0, 8.5, None, None, 98.0, None, None, None, None, None, None, 9.57, None, 11.2, 74.0, 25.79, 1.3, 9.6, None, 0.0, None,2020-10-08 02:00:00, None,41
74.01, None, None, 6.1, 0.853, 99.9, 5.0, 8.5, None, None, 100.0, None, None, None, None, None, None, 9.4, None, 11.2, 74.0, 19.68, 0.9, 9.4, None, 0.0, None,2020-10-08 03:00:00, None,41
75.42, None, None, 6.9, 1.085, 94.6, 5.0, 8.5, None, None, 95.0, None, None, None, None, None, None, 9.22, None, 11.2, 75.0, 22.6, 1.1, 9.2, None, 0.0, None,2020-10-08 04:00:00, None,41
76.99, None, None, 5.6, 1.129, 98.1, 5.0, 8.5, None, None, 98.0, None, None, None, None, None, None, 8.99, None, 11.2, 77.0, 30.27, 1.1, 9.0, None, 0.0, None,2020-10-08 05:00:00, None,41
78.01, None, None, 6.6, 1.136, 94.7, 5.0, 8.5, None, None, 95.0, None, None, None, None, None, None, 8.69, None, 11.2, 78.0, 28.96, 1.1, 8.7, None, 0.0, None,2020-10-08 06:00:00, None,41
79.13, None, None, 6.4, 1.464, 91.4, 5.0, 8.2, None, None, 91.0, None, None, None, None, None, None, 8.31, None, 8.9, 79.0, 30.66, 1.5, 8.3, None, 0.0, None,2020-10-08 07:00:00, None,41
78.23, None, None, 5.3, 1.237, 89.1, 6.0, 8.2, None, None, 89.0, None, 0.0, None, None, None, None, 9.21, None, 9.2, 78.0, 32.21, 1.2, 9.2, None, 0.0, 1.0,2020-10-08 08:00:00, None,41
81.2, None, None, 7.7, 1.106, 83.5, 6.0, 8.2, None, None, 84.0, None, -1.0, None, None, None, None, 8.69, None, 9.5, 81.0, 30.73, 1.1, 8.7, None, 0.1, 0.0,2020-10-08 09:00:00, None,41
79.19, None, None, 6.7, 1.301, 65.32, 6.0, 8.2, None, None, 65.0, None, -1.0, None, None, None, None, 9.4, None, 9.6, 79.0, 35.83, 1.3, 9.4, None, 0.1, 0.0,2020-10-08 10:00:00, None,41
77.36, None, None, 8.4, 1.722, 60.71, 6.0, 8.2, None, None, 61.0, None, 0.0, None, None, None, None, 10.11, None, 10.2, 77.0, 38.69, 1.7, 10.1, None, 0.1, 0.0,2020-10-08 11:00:00, None,41
74.03, None, None, 8.2, 1.505, 31.08, 7.0, 8.2, None, None, 31.0, None, 0.0, None, None, None, None, 11.15, None, 11.3, 74.0, 55.13, 1.5, 11.2, None, 0.1, 0.0,2020-10-08 12:00:00, None,41
