pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
1.4, None, 7.256, 93.6, None, None, None, None, None, None, 6.0, 7.3, 7.3, 0.1, 6.0, None, 9.6, 94.0, None,2020-10-07 00:00:00, None, None, None,41
1.2, None, 6.747, 93.1, None, None, None, None, None, None, 6.0, 6.7, 6.8, 0.0, 6.0, None, 9.6, 93.0, None,2020-10-07 01:00:00, None, None, None,41
1.0, None, 5.946, 92.8, None, None, None, None, None, None, 5.0, 5.9, 5.9, 0.0, 5.0, None, 9.6, 93.0, None,2020-10-07 02:00:00, None, None, None,41
1.0, None, 5.653, 92.6, None, None, None, None, None, None, 5.0, 5.7, 5.6, 0.0, 5.0, None, 9.6, 93.0, None,2020-10-07 03:00:00, None, None, None,41
0.6, None, 5.076, 91.1, None, None, None, None, None, None, 4.0, 5.1, 5.1, 0.0, 4.0, None, 9.6, 91.0, None,2020-10-07 04:00:00, None, None, None,41
0.6, None, 5.259, 84.6, None, None, None, None, None, None, 3.0, 5.3, 4.4, 0.1, 3.0, None, 9.6, 85.0, None,2020-10-07 05:00:00, None, None, None,41
0.4, None, 5.167, 85.3, None, None, None, None, None, None, 3.0, 5.2, 4.4, 0.0, 3.0, None, 9.6, 85.0, None,2020-10-07 06:00:00, None, None, None,41
0.2, None, 5.678, 79.19, None, None, None, None, None, None, 2.0, 5.7, 5.2, 0.0, 2.0, None, 6.0, 79.0, None,2020-10-07 07:00:00, None, None, None,41
0.0, None, 5.388, 81.5, None, None, None, None, None, None, 2.0, 5.4, 5.2, 0.1, 2.0, None, 6.0, 82.0, None,2020-10-07 08:00:00, None, None, None,41
0.0, None, 6.688, 75.08, None, None, None, None, None, None, 3.0, 6.7, 5.2, 0.0, 3.0, None, 6.7, 75.0, None,2020-10-07 09:00:00, None, None, None,41
None, None, 9.08, 71.01, None, None, None, None, None, None, 4.0, 9.1, 5.2, -0.1, 4.0, None, 9.1, 71.0, None,2020-10-07 10:00:00, None, None, None,41
None, None, 9.89, 70.17, None, None, None, None, None, None, 5.0, 9.9, 5.2, 0.0, 5.0, None, 9.8, 70.0, None,2020-10-07 11:00:00, None, None, None,41
None, None, 10.16, 66.4, None, None, None, None, None, None, 4.0, 10.2, 5.2, 0.0, 4.0, None, 10.4, 66.0, None,2020-10-07 12:00:00, None, None, None,41
None, None, 10.74, 67.63, None, None, None, None, None, None, 5.0, 10.7, 5.2, 0.1, 5.0, None, 10.7, 68.0, None,2020-10-07 13:00:00, None, None, None,41
None, None, 11.18, 67.52, None, None, None, None, None, None, 6.0, 11.2, 5.2, -0.1, 6.0, None, 11.6, 68.0, None,2020-10-07 14:00:00, None, None, None,41
None, None, 9.57, 78.46, None, None, None, None, None, None, 6.0, 9.6, 5.2, 0.2, 6.0, None, 11.6, 78.0, None,2020-10-07 15:00:00, None, None, None,41
None, None, 9.01, 85.2, None, None, None, None, None, None, 7.0, 9.0, 5.2, 0.0, 7.0, None, 11.6, 85.0, None,2020-10-07 16:00:00, None, None, None,41
None, None, 8.9, 86.9, None, None, None, None, None, None, 7.0, 8.9, 5.2, 0.0, 7.0, None, 11.6, 87.0, None,2020-10-07 17:00:00, None, None, None,41
None, None, 8.14, 87.4, None, None, None, None, None, None, 6.0, 8.1, 5.2, 0.0, 6.0, None, 11.6, 87.0, None,2020-10-07 18:00:00, None, None, None,41
None, None, 7.652, 89.9, None, None, None, None, None, None, 6.0, 7.7, 7.7, 0.0, 6.0, None, 8.2, 90.0, None,2020-10-07 19:00:00, None, None, None,41
None, None, 7.11, 91.0, None, None, None, None, None, None, 6.0, 7.1, 7.1, 0.2, 6.0, None, 8.2, 91.0, None,2020-10-07 20:00:00, None, None, None,41
None, None, 6.964, 91.8, None, None, None, None, None, None, 6.0, 7.0, 6.9, 0.2, 6.0, None, 8.2, 92.0, None,2020-10-07 21:00:00, None, None, None,41
None, None, 6.964, 92.1, None, None, None, None, None, None, 6.0, 7.0, 6.9, 0.0, 6.0, None, 8.2, 92.0, None,2020-10-07 22:00:00, None, None, None,41
None, None, 6.867, 92.5, None, None, None, None, None, None, 6.0, 6.9, 6.8, 0.0, 6.0, None, 8.2, 93.0, None,2020-10-07 23:00:00, None, None, None,41
None, None, 6.867, 92.9, None, None, None, None, None, None, 6.0, 6.9, 6.8, 0.1, 6.0, None, 8.2, 93.0, None,2020-10-08 00:00:00, None, None, None,41
None, None, 6.722, 93.0, None, None, None, None, None, None, 6.0, 6.7, 6.7, 0.1, 6.0, None, 8.2, 93.0, None,2020-10-08 01:00:00, None, None, None,41
None, None, 6.691, 93.3, None, None, None, None, None, None, 6.0, 6.7, 6.6, 0.2, 6.0, None, 8.2, 93.0, None,2020-10-08 02:00:00, None, None, None,41
None, None, 6.625, 93.3, None, None, None, None, None, None, 6.0, 6.6, 6.6, 0.2, 6.0, None, 8.2, 93.0, None,2020-10-08 03:00:00, None, None, None,41
None, None, 6.673, 93.4, None, None, None, None, None, None, 6.0, 6.7, 6.6, 0.2, 6.0, None, 8.2, 93.0, None,2020-10-08 04:00:00, None, None, None,41
None, None, 6.528, 93.4, None, None, None, None, None, None, 6.0, 6.5, 6.5, 0.2, 6.0, None, 8.2, 93.0, None,2020-10-08 05:00:00, None, None, None,41
None, None, 6.35, 93.5, None, None, None, None, None, None, 5.0, 6.4, 6.3, 0.2, 5.0, None, 8.2, 94.0, None,2020-10-08 06:00:00, None, None, None,41
None, None, 6.284, 93.5, None, None, None, None, None, None, 5.0, 6.3, 6.3, 0.4, 5.0, None, 6.4, 94.0, None,2020-10-08 07:00:00, None, None, None,41
None, None, 6.238, 93.5, None, None, None, None, None, None, 5.0, 6.2, 6.2, 0.1, 5.0, None, 6.4, 94.0, None,2020-10-08 08:00:00, None, None, None,41
None, None, 6.287, 93.6, None, None, None, None, None, None, 5.0, 6.3, 6.2, 0.3, 5.0, None, 6.4, 94.0, None,2020-10-08 09:00:00, None, None, None,41
None, None, 6.576, 93.8, None, None, None, None, None, None, 6.0, 6.6, 6.2, 0.4, 6.0, None, 6.6, 94.0, None,2020-10-08 10:00:00, None, None, None,41
None, None, 6.651, 93.8, None, None, None, None, None, None, 6.0, 6.7, 6.2, 0.3, 6.0, None, 6.8, 94.0, None,2020-10-08 11:00:00, None, None, None,41
None, None, 6.576, 93.8, None, None, None, None, None, None, 6.0, 6.6, 6.2, 0.4, 6.0, None, 6.9, 94.0, None,2020-10-08 12:00:00, None, None, None,41
None, None, 6.917, 93.9, None, None, None, None, None, None, 6.0, 6.9, 6.2, 0.5, 6.0, None, 7.0, 94.0, None,2020-10-08 13:00:00, None, None, None,41
None, None, 8.26, 94.0, None, None, None, None, None, None, 7.0, 8.3, 6.2, -0.1, 7.0, None, 8.5, 94.0, None,2020-10-08 14:00:00, None, None, None,41
None, None, 7.173, 93.5, None, None, None, None, None, None, 6.0, 7.2, 6.2, 0.2, 6.0, None, 8.5, 94.0, None,2020-10-08 15:00:00, None, None, None,41
None, None, 7.445, 93.5, None, None, None, None, None, None, 6.0, 7.4, 6.2, 0.0, 6.0, None, 8.5, 94.0, None,2020-10-08 16:00:00, None, None, None,41
None, None, 7.291, 93.5, None, None, None, None, None, None, 6.0, 7.3, 6.2, 0.0, 6.0, None, 8.5, 94.0, None,2020-10-08 17:00:00, None, None, None,41
None, None, 7.298, 93.6, None, None, None, None, None, None, 6.0, 7.3, 6.2, 0.0, 6.0, None, 8.5, 94.0, None,2020-10-08 18:00:00, None, None, None,41
None, None, 7.014, 93.7, None, None, None, None, None, None, 6.0, 7.0, 7.0, 0.0, 6.0, None, 7.4, 94.0, None,2020-10-08 19:00:00, None, None, None,41
None, None, 6.819, 93.6, None, None, None, None, None, None, 6.0, 6.8, 6.8, 0.0, 6.0, None, 7.4, 94.0, None,2020-10-08 20:00:00, None, None, None,41
None, None, 6.785, 93.7, None, None, None, None, None, None, 6.0, 6.8, 6.8, 0.3, 6.0, None, 7.4, 94.0, None,2020-10-08 21:00:00, None, None, None,41
None, None, 6.673, 93.8, None, None, None, None, None, None, 6.0, 6.7, 6.6, 0.1, 6.0, None, 7.4, 94.0, None,2020-10-08 22:00:00, None, None, None,41
None, None, 6.528, 93.8, None, None, None, None, None, None, 6.0, 6.5, 6.5, 0.0, 6.0, None, 7.4, 94.0, None,2020-10-08 23:00:00, None, None, None,41
None, None, 6.527, 93.9, None, None, None, None, None, None, 6.0, 6.5, 6.5, 0.0, 6.0, None, 7.4, 94.0, None,2020-10-09 00:00:00, None, None, None,41
None, None, 6.479, 93.9, None, None, None, None, None, None, 6.0, 6.5, 6.5, 0.2, 6.0, None, 7.4, 94.0, None,2020-10-09 01:00:00, None, None, None,41
