pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None, 0.0,784.0,616.0, None,2020-06-17 00:00:00,4.4, None,121.0, None,25
1.0, None, 1.0,783.0,617.0, None,2020-06-17 01:00:00,5.8, None,121.0, None,25
0.0, None, 0.0,782.0,617.0, None,2020-06-17 02:00:00,5.9, None,122.0, None,25
0.0, None, 0.0,781.0,617.0, None,2020-06-17 03:00:00,6.0, None,122.0, None,25
0.0, None, 0.0,779.0,617.0, None,2020-06-17 04:00:00,6.3, None,122.0, None,25
None, None, None,778.0,616.0, None,2020-06-17 05:00:00,5.6, None,121.0, None,25
None, None, 0.0,777.0,616.0, None,2020-06-17 06:00:00,5.1, None,121.0, None,25
0.0, None, 1.0,776.0,617.0, None,2020-06-17 07:00:00,5.7, None,121.0, None,25
0.0, None, 0.0,775.0,617.0, None,2020-06-17 08:00:00,6.1, None,120.0, None,25
0.0, None, 0.0,775.0,617.0, None,2020-06-17 09:00:00,7.0, None,120.0, None,25
0.0, None, 0.0,774.0,617.0, None,2020-06-17 10:00:00,8.2, None,120.0, None,25
0.0, None, 0.0,774.0,617.0, None,2020-06-17 11:00:00,7.6, None,120.0, None,25
0.0, None, 0.0,773.0,617.0, None,2020-06-17 12:00:00,8.3, None,119.0, None,25
None, None, None,773.0,616.0, None,2020-06-17 13:00:00,8.0, None,119.0, None,25
0.0, None, 0.0,773.0,616.0, None,2020-06-17 14:00:00,8.7, None,118.0, None,25
1.0, None, 1.0,773.0,617.0, None,2020-06-17 15:00:00,9.9, None,117.0, None,25
None, None, None,772.0,616.0, None,2020-06-17 16:00:00,9.8, None,118.0, None,25
0.0, None, 0.0,772.0,616.0, None,2020-06-17 17:00:00,9.6, None,117.0, None,25
0.0, None, 0.0,771.0,616.0, None,2020-06-17 18:00:00,8.8, None,117.0, None,25
0.0, None, 0.0,770.0,616.0, None,2020-06-17 19:00:00,8.0, None,116.0, None,25
0.0, None, 0.0,769.0,616.0, None,2020-06-17 20:00:00,5.8, None,117.0, None,25
0.0, None, 0.0,767.0,616.0, None,2020-06-17 21:00:00,5.6, None,117.0, None,25
0.0, None, 0.0,766.0,616.0, None,2020-06-17 22:00:00,4.8, None,117.0, None,25
0.0, None, 0.0,764.0,616.0, None,2020-06-17 23:00:00,6.5, None,117.0, None,25
0.0, None, 0.0,763.0,616.0, None,2020-06-18 00:00:00,6.3, None,117.0, None,25
None, None, 0.0,762.0,616.0, None,2020-06-18 01:00:00,6.2, None,117.0, None,25
None, None, 0.0,760.0,616.0, None,2020-06-18 02:00:00,5.5, None,117.0, None,25
None, None, 0.0,759.0,616.0, None,2020-06-18 03:00:00,5.7, None,118.0, None,25
None, None, 0.0,758.0,616.0, None,2020-06-18 04:00:00,5.6, None,117.0, None,25
1.0, None, 1.0,757.0,617.0, None,2020-06-18 05:00:00,5.3, None,117.0, None,25
1.0, None, 0.0,757.0,617.0, None,2020-06-18 06:00:00,7.3, None,117.0, None,25
0.0, None, 0.0,757.0,617.0, None,2020-06-18 07:00:00,8.9, None,117.0, None,25
0.0, None, 0.0,756.0,617.0, None,2020-06-18 08:00:00,10.2, None,116.0, None,25
