WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, 1.5,1.917,0.0,88.6,2018-01-01 00:00:00, 88.6,1.543,1
None, 1.5,1.733,0.0,89.6,2018-01-01 01:00:00, 89.6,1.479,1
None, 1.5,2.264,0.0,89.3,2018-01-01 02:00:00, 89.3,1.515,1
None, 1.5,1.907,0.0,89.4,2018-01-01 03:00:00, 89.4,1.469,1
None, 1.6,2.272,0.0,89.3,2018-01-01 04:00:00, 89.3,1.624,1
None, 1.9,2.579,0.0,88.4,2018-01-01 05:00:00, 88.4,1.898,1
None, 1.9,2.288,0.0,88.5,2018-01-01 06:00:00, 88.5,1.851,1
None, 1.6,2.15,0.0,88.6,2018-01-01 07:00:00, 88.6,1.598,1
None, 1.6,2.276,0.0,88.0,2018-01-01 08:00:00, 88.0,1.65,1
None, 2.0,2.113,0.0,87.4,2018-01-01 09:00:00, 87.4,1.957,1
None, 2.1,1.923,0.0,86.6,2018-01-01 10:00:00, 86.6,2.122,1
None, 2.9,2.914,0.0,82.7,2018-01-01 11:00:00, 82.7,2.871,1
None, 3.4,3.338,0.0,80.8,2018-01-01 12:00:00, 80.8,3.38,1
None, 3.7,3.863,0.0,79.6,2018-01-01 13:00:00, 79.6,3.66,1
None, 4.1,3.515,0.0,77.1,2018-01-01 14:00:00, 77.1,4.079,1
None, 4.0,3.708,0.0,77.0,2018-01-01 15:00:00, 77.0,4.03,1
None, 4.0,3.065,0.0,78.4,2018-01-01 16:00:00, 78.4,4.042,1
None, 3.6,2.98,0.0,81.0,2018-01-01 17:00:00, 81.0,3.64,1
None, 3.4,2.38,0.0,85.2,2018-01-01 18:00:00, 85.2,3.383,1
None, 3.2,2.106,0.0,85.6,2018-01-01 19:00:00, 85.6,3.227,1
None, 2.8,1.923,0.0,88.7,2018-01-01 20:00:00, 88.7,2.834,1
None, 2.5,1.604,0.0,91.5,2018-01-01 21:00:00, 91.5,2.547,1
None, 2.7,3.093,0.0,91.2,2018-01-01 22:00:00, 91.2,2.689,1
None, 2.7,3.52,0.0,90.3,2018-01-01 23:00:00, 90.3,2.701,1
None, 2.5,3.208,0.0,89.0,2018-01-02 00:00:00, 89.0,2.546,1
None, 2.4,2.84,0.0,90.2,2018-01-02 01:00:00, 90.2,2.368,1
None, 2.5,2.697,0.0,91.6,2018-01-02 02:00:00, 91.6,2.504,1
None, 2.7,2.713,0.0,91.3,2018-01-02 03:00:00, 91.3,2.7,1
None, 2.8,2.512,0.0,91.2,2018-01-02 04:00:00, 91.2,2.771,1
None, 2.8,2.656,0.0,91.6,2018-01-02 05:00:00, 91.6,2.751,1
None, 2.8,2.371,0.0,91.3,2018-01-02 06:00:00, 91.3,2.758,1
None, 2.7,2.965,0.0,91.2,2018-01-02 07:00:00, 91.2,2.712,1
None, 2.7,3.113,0.0,91.0,2018-01-02 08:00:00, 91.0,2.724,1
None, 2.7,2.832,0.0,91.2,2018-01-02 09:00:00, 91.2,2.732,1
None, 3.0,3.335,0.0,90.6,2018-01-02 10:00:00, 90.6,3.004,1
