wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
, 59.0, None, None, 6.3, None, 14.2, None, 130.0, 0.0, 0.0, None,2022-08-06 00:00:00, None,32,,,,,,,,,,,,
, 66.0, 6.6, None, 6.5, None, 12.7, None, 143.0, 0.0, 0.0, None,2022-08-06 01:00:00, None,32,,,,,,,,,,,,
, 79.0, 2.2, None, 6.9, None, 10.4, None, 109.0, 0.0, 0.0, None,2022-08-06 02:00:00, None,32,,,,,,,,,,,,
, 81.0, 2.7, None, 6.7, None, 9.8, None, 208.0, 0.0, 0.0, None,2022-08-06 03:00:00, None,32,,,,,,,,,,,,
, 87.0, 5.2, None, 6.4, None, 8.4, None, 85.0, 0.0, 0.0, None,2022-08-06 04:00:00, None,32,,,,,,,,,,,,
, 89.0, 3.3, None, 6.3, None, 8.0, None, 1.0, 0.0, 0.0, None,2022-08-06 05:00:00, None,32,,,,,,,,,,,,
, 90.0, 3.7, None, 5.8, None, 7.3, None, 22.0, 0.0, 0.0, None,2022-08-06 06:00:00, None,32,,,,,,,,,,,,
, 91.0, 4.8, None, 6.3, None, 7.7, None, 127.0, 0.0, 0.0, None,2022-08-06 07:00:00, None,32,,,,,,,,,,,,
, 69.0, 1.6, None, 7.4, None, 12.9, None, 177.0, 0.0, 0.0, None,2022-08-06 08:00:00, None,32,,,,,,,,,,,,
, 68.0, 5.6, None, 8.5, None, 14.3, None, 264.0, 0.0, 0.0, None,2022-08-06 09:00:00, None,32,,,,,,,,,,,,
, 58.0, 4.8, None, 9.2, None, 17.6, None, 264.0, 0.0, 0.0, None,2022-08-06 10:00:00, None,32,,,,,,,,,,,,
, 49.0, 5.8, None, 9.1, None, 20.1, None, 246.0, 0.0, 0.0, None,2022-08-06 11:00:00, None,32,,,,,,,,,,,,
, 40.0, 5.4, None, 8.8, None, 23.1, None, 335.0, 0.0, 0.0, None,2022-08-06 12:00:00, None,32,,,,,,,,,,,,
, 37.0, 6.6, None, 8.8, None, 24.4, None, 257.0, 0.0, 0.0, None,2022-08-06 13:00:00, None,32,,,,,,,,,,,,
, 33.0, 6.2, None, 8.5, None, 26.0, None, 155.0, 0.0, 0.0, None,2022-08-06 14:00:00, None,32,,,,,,,,,,,,
, 28.0, 12.7, None, 6.5, None, 26.5, None, 313.0, 0.0, 0.0, None,2022-08-06 15:00:00, None,32,,,,,,,,,,,,
, 23.0, None, None, 4.3, None, 27.2, None, 32.0, 0.0, 0.0, None,2022-08-06 16:00:00, None,32,,,,,,,,,,,,
, 23.0, 6.9, None, 4.5, None, 27.5, None, 345.0, 0.0, 0.0, None,2022-08-06 17:00:00, None,32,,,,,,,,,,,,
, 25.0, 7.5, None, 6.0, None, 27.8, None, 324.0, 0.0, 0.0, None,2022-08-06 18:00:00, None,32,,,,,,,,,,,,
, 31.0, 4.9, None, 7.8, None, 26.3, None, 23.0, 0.0, 0.0, None,2022-08-06 19:00:00, None,32,,,,,,,,,,,,
, 48.0, 4.6, None, 10.9, None, 22.4, None, 61.0, 0.0, 0.0, None,2022-08-06 20:00:00, None,32,,,,,,,,,,,,
, 36.0, 13.3, None, 6.1, None, 21.8, None, 111.0, 0.0, 0.0, None,2022-08-06 21:00:00, None,32,,,,,,,,,,,,
, 38.0, 11.1, None, 6.0, None, 20.8, None, 125.0, 0.0, 0.0, None,2022-08-06 22:00:00, None,32,,,,,,,,,,,,
, 49.0, None, None, 7.3, None, 18.2, None, 134.0, 0.0, 0.0, None,2022-08-06 23:00:00, None,32,,,,,,,,,,,,
, 53.0, None, None, 7.3, None, 16.9, None, 242.0, 0.0, 0.0, None,2022-08-07 00:00:00, None,32,,,,,,,,,,,,
