wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
53.0, 46.0, 8.0, 0.0, -3.1, 1.6, 7.8, 6.8, 277.0, 0.0, 0.0, 49.0,2020-09-30 00:00:00,40
99.0, 50.0, 2.5, 0.0, -2.9, 2.5, 6.8, 6.8, 291.0, 0.0, 0.0, 46.0,2020-09-30 01:00:00,40
46.0, 49.0, 1.6, 0.0, -3.2, 4.0, 6.8, 6.0, 53.0, 0.0, 0.0, 54.0,2020-09-30 02:00:00,40
34.0, 46.0, 2.5, 0.0, -4.0, 6.2, 6.8, 3.6, 99.0, 0.0, 0.0, 63.0,2020-09-30 03:00:00,40
56.0, 54.0, 4.0, 0.0, -2.6, 6.4, 6.0, 3.1, 46.0, 0.0, 0.0, 64.0,2020-09-30 04:00:00,40
42.0, 63.0, 6.2, 0.0, -2.8, 6.2, 3.6, 1.9, 34.0, 0.0, 0.0, 73.0,2020-09-30 05:00:00,40
48.0, 64.0, 6.4, 0.0, -3.0, 9.1, 3.1, 1.9, 56.0, 0.0, 0.0, 78.0,2020-09-30 06:00:00,40
42.0, 73.0, 6.2, 0.0, -2.4, 8.9, 1.9, 2.8, 42.0, 0.0, 0.0, 86.0,2020-09-30 07:00:00,40
46.0, 78.0, 9.1, 0.0, -1.5, 7.5, 1.9, 4.8, 48.0, 0.0, 0.0, 73.0,2020-09-30 08:00:00,40
44.0, 86.0, 8.9, 0.0, 0.7, 6.3, 2.8, 7.0, 42.0, 0.0, 0.0, 61.0,2020-09-30 09:00:00,40
81.0, 73.0, 7.5, 0.0, 0.4, 7.3, 4.8, 8.0, 46.0, 0.0, 0.0, 55.0,2020-09-30 10:00:00,40
107.0, 61.0, 6.3, 0.0, 0.0, 6.8, 7.0, 10.1, 44.0, 0.0, 0.0, 50.0,2020-09-30 11:00:00,40
