pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 9.6, 6.0, None, None, 424.0, None, None,2017-06-11 00:00:00, None,24
None, None, None, None, 10.2, 7.0, None, None, 424.0, None, None,2017-06-11 01:00:00, None,24
None, None, None, None, 9.2, 8.0, None, None, 424.0, None, None,2017-06-11 02:00:00, None,24
None, None, None, None, 7.9, 3.0, None, None, 424.0, None, None,2017-06-11 03:00:00, None,24
None, None, None, None, 6.2, 4.0, None, None, 424.0, None, None,2017-06-11 04:00:00, None,24
None, None, None, None, 3.6, 2.0, None, None, 424.0, None, None,2017-06-11 05:00:00, None,24
None, None, None, None, 2.6, 4.0, None, None, 424.0, None, None,2017-06-11 06:00:00, None,24
None, None, None, None, 1.6, 5.0, None, None, 424.0, None, None,2017-06-11 07:00:00, None,24
None, None, None, None, 2.3, 8.0, None, None, 424.0, None, None,2017-06-11 08:00:00, None,24
None, None, None, None, 1.5, 2.0, None, None, 424.0, None, None,2017-06-11 09:00:00, None,24
None, None, None, None, 2.6, 5.0, None, None, 424.0, None, None,2017-06-11 10:00:00, None,24
None, None, None, None, 2.6, 5.0, None, None, 424.0, None, None,2017-06-11 11:00:00, None,24
None, None, None, None, 4.2, 4.0, None, None, 424.0, None, None,2017-06-11 12:00:00, None,24
None, None, None, None, 4.5, 5.0, None, None, 424.0, None, None,2017-06-11 13:00:00, None,24
None, None, None, None, 7.0, 5.0, None, None, 424.0, None, None,2017-06-11 14:00:00, None,24
None, None, None, None, 8.2, 4.0, None, None, 423.0, None, None,2017-06-11 15:00:00, None,24
None, 0.0, None, None, 7.7, 6.0, None, None, 423.0, None, None,2017-06-11 16:00:00, None,24
None, None, None, None, 11.1, 7.0, None, None, 423.0, None, None,2017-06-11 17:00:00, None,24
None, None, None, None, 12.5, 7.0, None, None, 423.0, None, None,2017-06-11 18:00:00, None,24
None, None, None, None, 17.7, 6.0, None, None, 422.0, None, None,2017-06-11 19:00:00, None,24
None, None, None, None, 18.0, 6.0, None, None, 422.0, None, None,2017-06-11 20:00:00, None,24
None, None, None, None, 18.7, 4.0, None, None, 421.0, None, None,2017-06-11 21:00:00, None,24
None, None, None, None, 18.9, 4.0, None, None, 421.0, None, None,2017-06-11 22:00:00, None,24
None, None, None, None, 21.1, 3.0, None, None, 421.0, None, None,2017-06-11 23:00:00, None,24
None, None, None, None, 20.8, 3.0, None, None, 421.0, None, None,2017-06-12 00:00:00, None,24
None, None, None, None, 19.4, 2.0, None, None, 421.0, None, None,2017-06-12 01:00:00, None,24
None, None, None, None, 15.3, 6.0, None, None, 422.0, None, None,2017-06-12 02:00:00, None,24
None, None, None, None, 13.5, 7.0, None, None, 422.0, None, None,2017-06-12 03:00:00, None,24
None, None, None, None, 10.8, 6.0, None, None, 422.0, None, None,2017-06-12 04:00:00, None,24
None, None, None, None, 7.8, 4.0, None, None, 422.0, None, None,2017-06-12 05:00:00, None,24
None, None, None, None, 5.4, 5.0, None, None, 422.0, None, None,2017-06-12 06:00:00, None,24
None, None, None, None, 5.7, None, None, None, 422.0, None, None,2017-06-12 07:00:00, None,24
None, None, None, None, 5.0, 5.0, None, None, 423.0, None, None,2017-06-12 08:00:00, None,24
None, None, None, None, 4.5, 4.0, None, None, 423.0, None, None,2017-06-12 09:00:00, None,24
None, None, None, None, 3.9, 4.0, None, None, 423.0, None, None,2017-06-12 10:00:00, None,24
None, None, None, None, 2.5, 4.0, None, None, 423.0, None, None,2017-06-12 11:00:00, None,24
None, None, None, None, 1.5, 3.0, None, None, 423.0, None, None,2017-06-12 12:00:00, None,24
None, None, None, None, 2.2, 2.0, None, None, 423.0, None, None,2017-06-12 13:00:00, None,24
None, None, None, None, 9.1, 1.0, None, None, 423.0, None, None,2017-06-12 14:00:00, None,24
None, None, None, None, 8.5, 2.0, None, None, 423.0, None, None,2017-06-12 15:00:00, None,24
None, 0.0, None, None, 10.0, 5.0, None, None, 423.0, None, None,2017-06-12 16:00:00, None,24
None, None, None, None, 11.4, 4.0, None, None, 422.0, None, None,2017-06-12 17:00:00, None,24
None, None, None, None, 12.3, 6.0, None, None, 422.0, None, None,2017-06-12 18:00:00, None,24
None, None, None, None, 14.0, 4.0, None, None, 422.0, None, None,2017-06-12 19:00:00, None,24
None, None, None, None, 15.6, 5.0, None, None, 421.0, None, None,2017-06-12 20:00:00, None,24
None, None, None, None, 15.9, 3.0, None, None, 421.0, None, None,2017-06-12 21:00:00, None,24
None, None, None, None, 17.1, 4.0, None, None, 421.0, None, None,2017-06-12 22:00:00, None,24
None, None, None, None, 18.3, 3.0, None, None, 421.0, None, None,2017-06-12 23:00:00, None,24
None, None, None, None, 16.7, 4.0, None, None, 421.0, None, None,2017-06-13 00:00:00, None,24
None, None, None, None, 15.1, 5.0, None, None, 421.0, None, None,2017-06-13 01:00:00, None,24
None, None, None, None, 11.6, 4.0, None, None, 422.0, None, None,2017-06-13 02:00:00, None,24
None, None, None, None, 10.0, 4.0, None, None, 422.0, None, None,2017-06-13 03:00:00, None,24
None, None, None, None, 8.5, 4.0, None, None, 422.0, None, None,2017-06-13 04:00:00, None,24
None, None, None, None, 7.4, 6.0, None, None, 422.0, None, None,2017-06-13 05:00:00, None,24
None, None, None, None, 6.9, 5.0, None, None, 422.0, None, None,2017-06-13 06:00:00, None,24
None, None, None, None, 6.2, 7.0, None, None, 422.0, None, None,2017-06-13 07:00:00, None,24
None, None, None, None, 4.6, 7.0, None, None, 423.0, None, None,2017-06-13 08:00:00, None,24
None, None, None, None, 4.3, 6.0, None, None, 423.0, None, None,2017-06-13 09:00:00, None,24
None, None, None, None, 2.9, 4.0, None, None, 423.0, None, None,2017-06-13 10:00:00, None,24
None, None, None, None, 0.9, 6.0, None, None, 423.0, None, None,2017-06-13 11:00:00, None,24
None, None, None, None, 0.1, 6.0, None, None, 423.0, None, None,2017-06-13 12:00:00, None,24
None, None, None, None, 0.4, 6.0, None, None, 423.0, None, None,2017-06-13 13:00:00, None,24
None, None, None, None, 7.5, 5.0, None, None, 423.0, None, None,2017-06-13 14:00:00, None,24
