pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 15.7, 8.0, None, None, None, 7.0,2017-06-11 00:00:00, None,24
None, None, None, None, None, 14.2, None, None, None, None, 6.0,2017-06-11 01:00:00, None,24
None, None, None, None, None, 12.0, None, None, None, None, 6.0,2017-06-11 02:00:00, None,24
None, None, None, None, None, 10.2, 8.0, None, None, None, 5.0,2017-06-11 03:00:00, None,24
None, None, None, None, None, 8.7, 8.0, None, None, None, 4.0,2017-06-11 04:00:00, None,24
None, None, None, None, None, 7.1, 8.0, None, None, None, 2.0,2017-06-11 05:00:00, None,24
None, None, None, None, None, 6.5, 7.0, None, None, None, 1.0,2017-06-11 06:00:00, None,24
None, None, None, None, None, 6.0, 7.0, None, None, None, 1.0,2017-06-11 07:00:00, None,24
None, None, None, None, None, 5.7, 8.0, None, None, None, 0.0,2017-06-11 08:00:00, None,24
None, None, None, None, None, 5.5, 7.0, None, None, None, None,2017-06-11 09:00:00, None,24
None, None, None, None, None, 5.4, 6.0, None, None, None, None,2017-06-11 10:00:00, None,24
None, None, None, None, None, 5.2, 7.0, None, None, None, None,2017-06-11 11:00:00, None,24
None, None, None, None, None, 5.3, 7.0, None, None, None, None,2017-06-11 12:00:00, None,24
None, None, None, None, None, 5.2, 5.0, None, None, None, None,2017-06-11 13:00:00, None,24
None, None, None, None, None, 5.3, 9.0, None, None, None, None,2017-06-11 14:00:00, None,24
None, None, None, None, None, 6.0, 8.0, None, None, None, None,2017-06-11 15:00:00, None,24
None, 0.0, None, None, None, 8.0, 7.0, None, None, None, None,2017-06-11 16:00:00, None,24
None, None, None, None, None, 10.3, 7.0, None, None, None, None,2017-06-11 17:00:00, None,24
None, None, None, None, None, 11.4, 8.0, None, None, None, None,2017-06-11 18:00:00, None,24
None, None, None, None, None, 12.5, None, None, None, None, 1.0,2017-06-11 19:00:00, None,24
None, None, None, None, None, 12.6, 6.0, None, None, None, 3.0,2017-06-11 20:00:00, None,24
None, None, None, None, None, 14.1, None, None, None, None, 5.0,2017-06-11 21:00:00, None,24
None, None, None, None, None, 14.0, None, None, None, None, 6.0,2017-06-11 22:00:00, None,24
None, None, None, None, None, 13.8, 22.0, None, None, None, 6.0,2017-06-11 23:00:00, None,24
None, None, None, None, None, 13.3, 24.0, None, None, None, 6.0,2017-06-12 00:00:00, None,24
None, None, None, None, None, 12.5, None, None, None, None, 4.0,2017-06-12 01:00:00, None,24
None, None, None, None, None, 11.1, None, None, None, None, 4.0,2017-06-12 02:00:00, None,24
None, None, None, None, None, 9.6, 22.0, None, None, None, 3.0,2017-06-12 03:00:00, None,24
None, None, None, None, None, 7.9, None, None, None, None, 2.0,2017-06-12 04:00:00, None,24
None, None, None, None, None, 6.8, None, None, None, None, 2.0,2017-06-12 05:00:00, None,24
None, None, None, None, None, 5.3, 23.0, None, None, None, 1.0,2017-06-12 06:00:00, None,24
None, None, None, None, None, 4.5, None, None, None, None, 0.0,2017-06-12 07:00:00, None,24
None, None, None, None, None, 3.9, None, None, None, None, None,2017-06-12 08:00:00, None,24
None, None, None, None, None, 4.0, None, None, None, None, None,2017-06-12 09:00:00, None,24
None, None, None, None, None, 3.7, None, None, None, None, None,2017-06-12 10:00:00, None,24
None, None, None, None, None, 2.9, 8.0, None, None, None, None,2017-06-12 11:00:00, None,24
None, None, None, None, None, 2.8, 8.0, None, None, None, None,2017-06-12 12:00:00, None,24
None, None, None, None, None, 2.9, 8.0, None, None, None, None,2017-06-12 13:00:00, None,24
None, None, None, None, None, 3.5, 6.0, None, None, None, None,2017-06-12 14:00:00, None,24
None, None, None, None, None, 4.0, 8.0, None, None, None, None,2017-06-12 15:00:00, None,24
None, 0.0, None, None, None, 4.5, 7.0, None, None, None, None,2017-06-12 16:00:00, None,24
None, None, None, None, None, 6.6, 8.0, None, None, None, None,2017-06-12 17:00:00, None,24
