RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
22.39, None, None, None,7.36,265.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.483, None, None, None, None,20.09, None, None, None, None, None,2017-04-16 00:00:00, None,16
22.52, None, None, None,6.378,251.2, None, None,-23.0, None, None, None, None, None, None, None, None,-6.887, None, None, None, None,27.05, None, None, None, None, None,2017-04-16 01:00:00, None,16
22.37, None, None, None,5.583,234.5, None, None,-23.0, None, None, None, None, None, None, None, None,-6.404, None, None, None, None,25.93, None, None, None, None, None,2017-04-16 02:00:00, None,16
22.5, None, None, None,4.68,228.0, None, None,-23.0, None, None, None, None, None, None, None, None,-6.848, None, None, None, None,25.24, None, None, None, None, None,2017-04-16 03:00:00, None,16
22.41, None, None, None,7.18,226.1, None, None,-23.0, None, None, None, None, None, None, None, None,-6.542, None, None, None, None,19.27, None, None, None, None, None,2017-04-16 04:00:00, None,16
22.5, None, None, None,6.257,228.1, None, None,-23.0, None, None, None, None, None, None, None, None,-6.818, None, None, None, None,17.32, None, None, None, None, None,2017-04-16 05:00:00, None,16
22.69, None, None, None,3.645,234.2, None, None,-23.0, None, None, None, None, None, None, None, None,-7.47, None, None, None, None,21.02, None, None, None, None, None,2017-04-16 06:00:00, None,16
22.55, None, None, None,3.874,254.4, None, None,-23.0, None, None, None, None, None, None, None, None,-6.986, None, None, None, None,19.67, None, None, None, None, None,2017-04-16 07:00:00, None,16
21.95, None, None, None,2.976,199.9, None, None,-22.0, None, None, None, None, None, None, None, None,-4.998, None, None, None, None,40.61, None, None, None, None, None,2017-04-16 08:00:00, None,16
21.43, None, None, None,1.225,82.5, None, None,-20.0, None, None, None, None, None, None, None, None,-3.28, None, None, None, None,57.61, None, None, None, None, None,2017-04-16 09:00:00, None,16
21.12, None, None, None,1.099,65.45, None, None,-20.0, None, None, None, None, None, None, None, None,-2.225, None, None, None, None,46.28, None, None, None, None, None,2017-04-16 10:00:00, None,16
20.5, None, None, None,2.471,77.1, None, None,-18.0, None, None, None, None, None, None, None, None,-0.153, None, None, None, None,32.66, None, None, None, None, None,2017-04-16 11:00:00, None,16
20.83, None, None, None,2.216,88.2, None, None,-19.0, None, None, None, None, None, None, None, None,-1.25, None, None, None, None,45.55, None, None, None, None, None,2017-04-16 12:00:00, None,16
20.65, None, None, None,1.686,82.4, None, None,-18.0, None, None, None, None, None, None, None, None,-0.678, None, None, None, None,46.08, None, None, None, None, None,2017-04-16 13:00:00, None,16
20.55, None, None, None,1.817,28.35, None, None,-18.0, None, None, None, None, None, None, None, None,-0.344, None, None, None, None,52.73, None, None, None, None, None,2017-04-16 14:00:00, None,16
19.95, None, None, None,1.781,47.13, None, None,-19.0, None, None, None, None, None, None, None, None,1.677, None, None, None, None,50.91, None, None, None, None, None,2017-04-16 15:00:00, None,16
20.42, None, None, None,1.24,71.8, None, None,-20.0, None, None, None, None, None, None, None, None,0.095, None, None, None, None,61.75, None, None, None, None, None,2017-04-16 16:00:00, None,16
20.73, None, None, None,1.549,96.2, None, None,-19.0, None, None, None, None, None, None, None, None,-0.945, None, None, None, None,46.58, None, None, None, None, None,2017-04-16 17:00:00, None,16
20.75, None, None, None,4.481,62.24, None, None,-19.0, None, None, None, None, None, None, None, None,-0.993, None, None, None, None,34.0, None, None, None, None, None,2017-04-16 18:00:00, None,16
21.34, None, None, None,4.461,69.85, None, None,-20.0, None, None, None, None, None, None, None, None,-2.972, None, None, None, None,30.99, None, None, None, None, None,2017-04-16 19:00:00, None,16
21.67, None, None, None,8.02,73.0, None, None,-21.0, None, None, None, None, None, None, None, None,-4.069, None, None, None, None,25.18, None, None, None, None, None,2017-04-16 20:00:00, None,16
21.2, None, None, None,11.53,62.66, None, None,-20.0, None, None, None, None, None, None, None, None,-2.503, None, None, None, None,14.29, None, None, None, None, None,2017-04-16 21:00:00, None,16
21.55, None, None, None,4.092,138.2, None, None,-21.0, None, None, None, None, None, None, None, None,-3.664, None, None, None, None,53.6, None, None, None, None, None,2017-04-16 22:00:00, None,16
21.55, None, None, None,8.49,148.3, None, None,-21.0, None, None, None, None, None, None, None, None,-3.674, None, None, None, None,32.03, None, None, None, None, None,2017-04-16 23:00:00, None,16
21.8, None, None, None,1.848,89.8, None, None,-21.0, None, None, None, None, None, None, None, None,-4.494, None, None, None, None,57.23, None, None, None, None, None,2017-04-17 00:00:00, None,16
21.83, None, None, None,6.244,55.35, None, None,-21.0, None, None, None, None, None, None, None, None,-4.61, None, None, None, None,18.88, None, None, None, None, None,2017-04-17 01:00:00, None,16
21.69, None, None, None,13.03,57.72, None, None,-21.0, None, None, None, None, None, None, None, None,-4.127, None, None, None, None,6.884, None, None, None, None, None,2017-04-17 02:00:00, None,16
21.57, None, None, None,10.25,53.2, None, None,-21.0, None, None, None, None, None, None, None, None,-3.732, None, None, None, None,8.94, None, None, None, None, None,2017-04-17 03:00:00, None,16
21.74, None, None, None,8.5,64.03, None, None,-21.0, None, None, None, None, None, None, None, None,-4.31, None, None, None, None,15.0, None, None, None, None, None,2017-04-17 04:00:00, None,16
21.94, None, None, None,9.45,62.45, None, None,-22.0, None, None, None, None, None, None, None, None,-4.979, None, None, None, None,12.14, None, None, None, None, None,2017-04-17 05:00:00, None,16
21.84, None, None, None,11.04,53.18, None, None,-21.0, None, None, None, None, None, None, None, None,-4.62, None, None, None, None,8.63, None, None, None, None, None,2017-04-17 06:00:00, None,16
