RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
50.7, None, None, None,5.979,79.2, None, None, -12.0, None, None, None, None, None, None, None, None,-3.872, None, None, None, None,16.27, None, None, None, None,2017-04-16 00:00:00, None,16
50.62, None, None, None,1.572,184.1, None, None, -12.0, None, None, None, None, None, None, None, None,-3.853, None, None, None, None,57.55, None, None, None, None,2017-04-16 01:00:00, None,16
50.2, None, None, None,1.539,105.6, None, None, -12.0, None, None, None, None, None, None, None, None,-4.334, None, None, None, None,51.36, None, None, None, None,2017-04-16 02:00:00, None,16
50.09, None, None, None,2.494,83.5, None, None, -12.0, None, None, None, None, None, None, None, None,-4.507, None, None, None, None,34.35, None, None, None, None,2017-04-16 03:00:00, None,16
49.47, None, None, None,6.207,76.2, None, None, -12.0, None, None, None, None, None, None, None, None,-4.257, None, None, None, None,15.28, None, None, None, None,2017-04-16 04:00:00, None,16
46.64, None, None, None,4.61,83.7, None, None, -13.0, None, None, None, None, None, None, None, None,-4.739, None, None, None, None,12.26, None, None, None, None,2017-04-16 05:00:00, None,16
47.63, None, None, None,2.644,89.4, None, None, -14.0, None, None, None, None, None, None, None, None,-5.542, None, None, None, None,25.21, None, None, None, None,2017-04-16 06:00:00, None,16
51.34, None, None, None,0.0,171.1, None, None, -13.0, None, None, None, None, None, None, None, None,-5.021, None, None, None, None,49.49, None, None, None, None,2017-04-16 07:00:00, None,16
50.87, None, None, None,2.258,95.5, None, None, -10.0, None, None, None, None, None, None, None, None,-2.087, None, None, None, None,41.82, None, None, None, None,2017-04-16 08:00:00, None,16
28.8, None, None, None,0.958,113.4, None, None, -15.0, None, None, None, None, None, None, None, None,-0.633, None, None, None, None,65.04, None, None, None, None,2017-04-16 09:00:00, None,16
25.31, None, None, None,0.041,126.0, None, None, -17.0, None, None, None, None, None, None, None, None,-1.336, None, None, None, None,6.913, None, None, None, None,2017-04-16 10:00:00, None,16
23.61, None, None, None,0.174,158.5, None, None, -17.0, None, None, None, None, None, None, None, None,1.106, None, None, None, None,18.0, None, None, None, None,2017-04-16 11:00:00, None,16
22.04, None, None, None,0.011,164.5, None, None, -18.0, None, None, None, None, None, None, None, None,1.655, None, None, None, None,7.78, None, None, None, None,2017-04-16 12:00:00, None,16
19.86, None, None, None,0.347,138.3, None, None, -18.0, None, None, None, None, None, None, None, None,3.025, None, None, None, None,30.9, None, None, None, None,2017-04-16 13:00:00, None,16
19.75, None, None, None,0.347,159.9, None, None, -18.0, None, None, None, None, None, None, None, None,3.159, None, None, None, None,41.67, None, None, None, None,2017-04-16 14:00:00, None,16
19.33, None, None, None,0.134,96.3, None, None, -17.0, None, None, None, None, None, None, None, None,3.932, None, None, None, None,34.16, None, None, None, None,2017-04-16 15:00:00, None,16
18.94, None, None, None,0.278,223.1, None, None, -16.0, None, None, None, None, None, None, None, None,5.453, None, None, None, None,23.95, None, None, None, None,2017-04-16 16:00:00, None,16
19.31, None, None, None,0.427,180.8, None, None, -18.0, None, None, None, None, None, None, None, None,3.598, None, None, None, None,27.72, None, None, None, None,2017-04-16 17:00:00, None,16
19.89, None, None, None,0.537,124.0, None, None, -19.0, None, None, None, None, None, None, None, None,2.064, None, None, None, None,28.36, None, None, None, None,2017-04-16 18:00:00, None,16
20.4, None, None, None,9.05,93.7, None, None, -18.0, None, None, None, None, None, None, None, None,-0.031, None, None, None, None,9.24, None, None, None, None,2017-04-16 19:00:00, None,16
20.6, None, None, None,16.51,96.7, None, None, -18.0, None, None, None, None, None, None, None, None,-0.706, None, None, None, None,9.03, None, None, None, None,2017-04-16 20:00:00, None,16
20.42, None, None, None,16.67,98.7, None, None, -18.0, None, None, None, None, None, None, None, None,-0.318, None, None, None, None,12.63, None, None, None, None,2017-04-16 21:00:00, None,16
20.52, None, None, None,12.31,110.1, None, None, -18.0, None, None, None, None, None, None, None, None,-0.222, None, None, None, None,23.57, None, None, None, None,2017-04-16 22:00:00, None,16
20.65, None, None, None,8.55,130.0, None, None, -18.0, None, None, None, None, None, None, None, None,-0.669, None, None, None, None,23.53, None, None, None, None,2017-04-16 23:00:00, None,16
24.5, None, None, None,11.52,120.7, None, None, -18.0, None, None, None, None, None, None, None, None,-2.067, None, None, None, None,28.11, None, None, None, None,2017-04-17 00:00:00, None,16
41.69, None, None, None,17.78,96.9, None, None, -13.0, None, None, None, None, None, None, None, None,-2.563, None, None, None, None,12.72, None, None, None, None,2017-04-17 01:00:00, None,16
39.39, None, None, None,14.53,93.2, None, None, -13.0, None, None, None, None, None, None, None, None,-2.448, None, None, None, None,15.6, None, None, None, None,2017-04-17 02:00:00, None,16
35.03, None, None, None,11.69,94.8, None, None, -14.0, None, None, None, None, None, None, None, None,-2.277, None, None, None, None,16.91, None, None, None, None,2017-04-17 03:00:00, None,16
36.56, None, None, None,11.55,93.6, None, None, -14.0, None, None, None, None, None, None, None, None,-2.325, None, None, None, None,17.38, None, None, None, None,2017-04-17 04:00:00, None,16
