AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
5.2, 0.0, 0.254, 6.9, 0.0,2017-11-12 00:00:00, 279.0, None,100.0,46
5.1, None, 0.0, 8.0, None,2017-11-12 00:15:00, 267.0, None,100.0,46
5.3, None, 0.254, 4.5, None,2017-11-12 00:30:00, 249.0, None,100.0,46
5.3, None, 0.508, 2.3, None,2017-11-12 00:45:00, 255.0, None,100.0,46
5.2, 2.0, 1.017, 2.1, 0.0,2017-11-12 01:00:00, 99.0, None,100.0,46
5.1, None, 0.762, 1.7, None,2017-11-12 01:15:00, 56.0, None,100.0,46
5.0, None, 1.016, 2.3, None,2017-11-12 01:30:00, 95.0, None,100.0,46
4.7, None, 0.508, 6.0, None,2017-11-12 01:45:00, 77.0, None,100.0,46
4.5, 2.0, 0.255, 4.9, 0.0,2017-11-12 02:00:00, 51.0, None,100.0,46
4.3, None, 0.762, 7.3, None,2017-11-12 02:15:00, 23.0, None,100.0,46
4.3, None, 0.254, 6.8, None,2017-11-12 02:30:00, 7.0, None,100.0,46
4.4, None, 0.254, 7.1, None,2017-11-12 02:45:00, 32.0, None,100.0,46
4.4, 2.0, 0.254, 5.1, 0.0,2017-11-12 03:00:00, 343.0, None,100.0,46
4.4, None, 0.254, 6.9, None,2017-11-12 03:15:00, 352.0, None,100.0,46
4.5, None, 0.254, 6.3, None,2017-11-12 03:30:00, 290.0, None,100.0,46
4.4, None, 0.509, 4.5, None,2017-11-12 03:45:00, 313.0, None,100.0,46
4.3, 1.0, 0.0, 6.2, 0.0,2017-11-12 04:00:00, 22.0, None,100.0,46
4.2, None, 0.0, 3.3, None,2017-11-12 04:15:00, 16.0, None,100.0,46
4.4, None, 0.0, 4.0, None,2017-11-12 04:30:00, 318.0, None,100.0,46
4.4, None, 0.0, 2.9, None,2017-11-12 04:45:00, 319.0, None,100.0,46
4.4, 1.0, 0.254, 4.6, 0.0,2017-11-12 05:00:00, 301.0, None,100.0,46
4.4, None, 0.254, 5.7, None,2017-11-12 05:15:00, 291.0, None,100.0,46
4.4, None, 0.254, 4.9, None,2017-11-12 05:30:00, 294.0, None,100.0,46
4.4, None, 0.0, 3.6, None,2017-11-12 05:45:00, 293.0, None,100.0,46
4.4, 0.0, 0.0, 0.0, 0.0,2017-11-12 06:00:00, 305.0, None,100.0,46
4.6, None, 0.0, 0.0, None,2017-11-12 06:15:00, 259.0, None,100.0,46
4.7, None, 0.0, 0.0, None,2017-11-12 06:30:00, 63.0, None,100.0,46
4.7, None, 0.0, 0.0, None,2017-11-12 06:45:00, 305.0, None,100.0,46
4.8, 0.0, 0.0, 4.4, 0.0,2017-11-12 07:00:00, 84.0, None,100.0,46
4.9, None, 0.0, 3.4, None,2017-11-12 07:15:00, 104.0, None,100.0,46
4.9, None, 0.0, 0.0, None,2017-11-12 07:30:00, 299.0, None,100.0,46
4.9, None, 0.0, 2.0, None,2017-11-12 07:45:00, 129.0, None,100.0,46
5.2, 0.0, 0.254, 3.9, 0.0,2017-11-12 08:00:00, 115.0, None,100.0,46
5.3, None, 0.0, 2.3, None,2017-11-12 08:15:00, 237.0, None,100.0,46
5.4, None, 0.0, 0.0, None,2017-11-12 08:30:00, 80.0, None,99.0,46
5.4, None, 0.0, 0.0, None,2017-11-12 08:45:00, 346.0, None,100.0,46
5.4, 0.0, 0.0, 0.0, 0.0,2017-11-12 09:00:00, 46.0, None,100.0,46
5.5, None, 0.0, 0.0, None,2017-11-12 09:15:00, 84.0, None,100.0,46
5.6, None, 0.0, 0.0, None,2017-11-12 09:30:00, 92.0, None,100.0,46
6.0, None, 0.0, 0.0, None,2017-11-12 09:45:00, 59.0, None,100.0,46
6.2, 0.0, 0.0, 1.3, 0.0,2017-11-12 10:00:00, 299.0, None,100.0,46
6.3, None, 0.0, 0.4, None,2017-11-12 10:15:00, 292.0, None,100.0,46
6.7, None, 0.0, 0.0, None,2017-11-12 10:30:00, 312.0, None,100.0,46
6.9, None, 0.0, 0.0, None,2017-11-12 10:45:00, 308.0, None,100.0,46
7.2, -1.0, 0.0, 0.0, 0.0,2017-11-12 11:00:00, 78.0, None,100.0,46
6.7, None, 0.0, 0.7, None,2017-11-12 11:15:00, 74.0, None,100.0,46
6.2, None, 0.0, 0.0, None,2017-11-12 11:30:00, 63.0, None,100.0,46
6.3, None, 0.0, 0.1, None,2017-11-12 11:45:00, 179.0, None,100.0,46
5.9, 1.0, 0.762, 6.4, 0.0,2017-11-12 12:00:00, 95.0, None,100.0,46
5.8, None, 0.508, 6.8, None,2017-11-12 12:15:00, 105.0, None,100.0,46
5.8, None, 0.509, 3.4, None,2017-11-12 12:30:00, 131.0, None,100.0,46
5.9, None, 0.254, 3.9, None,2017-11-12 12:45:00, 96.0, None,100.0,46
5.7, 3.0, 0.508, 3.7, 0.0,2017-11-12 13:00:00, 123.0, None,100.0,46
5.7, None, 0.254, 0.5, None,2017-11-12 13:15:00, 10.0, None,100.0,46
5.3, None, 0.762, 5.2, None,2017-11-12 13:30:00, 338.0, None,100.0,46
5.0, None, 0.508, 4.7, None,2017-11-12 13:45:00, 274.0, None,100.0,46
5.0, 2.0, 0.509, 3.0, 0.0,2017-11-12 14:00:00, 141.0, None,100.0,46
5.0, None, 0.0, 2.5, None,2017-11-12 14:15:00, 40.0, None,100.0,46
5.1, None, 0.0, 2.9, None,2017-11-12 14:30:00, 300.0, None,100.0,46
5.3, None, 0.254, 0.5, None,2017-11-12 14:45:00, 107.0, None,100.0,46
5.3, 0.0, 0.0, 1.2, 0.0,2017-11-12 15:00:00, 59.0, None,100.0,46
5.3, None, 0.0, 0.0, None,2017-11-12 15:15:00, 67.0, None,100.0,46
5.2, None, 0.0, 1.8, None,2017-11-12 15:30:00, 316.0, None,100.0,46
5.0, None, 0.0, 2.4, None,2017-11-12 15:45:00, 302.0, None,100.0,46
4.9, 0.0, 0.0, 6.2, 0.0,2017-11-12 16:00:00, 292.0, None,100.0,46
5.0, None, 0.0, 8.0, None,2017-11-12 16:15:00, 262.0, None,100.0,46
5.0, None, 0.0, 5.4, None,2017-11-12 16:30:00, 103.0, None,100.0,46
4.8, None, 0.0, 1.0, None,2017-11-12 16:45:00, 121.0, None,100.0,46
4.7, 0.0, 0.0, 2.9, 0.0,2017-11-12 17:00:00, 87.0, None,100.0,46
4.7, None, 0.0, 0.1, None,2017-11-12 17:15:00, 65.0, None,100.0,46
4.8, None, 0.0, 7.7, None,2017-11-12 17:30:00, 119.0, None,100.0,46
5.1, None, 0.0, 7.8, None,2017-11-12 17:45:00, 112.0, None,100.0,46
5.3, 1.0, 0.762, 8.5, 0.0,2017-11-12 18:00:00, 115.0, None,100.0,46
5.4, None, 1.016, 5.6, None,2017-11-12 18:15:00, 132.0, None,100.0,46
5.2, None, 0.763, 4.6, None,2017-11-12 18:30:00, 227.0, None,100.0,46
