ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
2.4,1.4,1.0,2021-02-13, 3.0,7
15.0,0.0,15.0,2021-02-14, 3.0,7
6.1,6.1,0.0,2021-02-15, 14.0,7
0.0,0.0,0.0,2021-02-16, 7.0,7
0.0,0.0,0.0,2021-02-17, 3.0,7
5.2,5.2,0.0,2021-02-18, 2.0,7
