air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-4.6, None, -4.6, 5.0, None,2022-04-16 00:00:00, None,16
-5.6, None, -5.6, 5.0, None,2022-04-16 01:00:00, None,16
-6.6, None, -6.6, 5.0, None,2022-04-16 02:00:00, None,16
-7.4, None, -7.4, 5.0, None,2022-04-16 03:00:00, None,16
-8.2, None, -8.2, 5.0, None,2022-04-16 04:00:00, None,16
-8.9, None, -8.9, 5.0, None,2022-04-16 05:00:00, None,16
-9.3, None, -9.3, 5.0, None,2022-04-16 06:00:00, None,16
-9.2, None, -9.3, -9.2, None,2022-04-16 07:00:00, None,16
-5.6, None, -9.3, -5.8, None,2022-04-16 08:00:00, None,16
4.5, None, -9.3, 4.4, None,2022-04-16 09:00:00, None,16
9.5, None, -9.3, 9.8, None,2022-04-16 10:00:00, None,16
7.7, None, -9.3, 9.8, None,2022-04-16 11:00:00, None,16
6.4, None, -9.3, 9.8, None,2022-04-16 12:00:00, None,16
5.4, None, -9.3, 9.8, None,2022-04-16 13:00:00, None,16
7.9, None, -9.3, 9.8, None,2022-04-16 14:00:00, None,16
7.5, None, -9.3, 9.8, None,2022-04-16 15:00:00, None,16
7.6, None, -9.3, 9.8, None,2022-04-16 16:00:00, None,16
7.9, None, -9.3, 9.8, None,2022-04-16 17:00:00, None,16
8.0, None, -9.3, 9.8, None,2022-04-16 18:00:00, None,16
4.2, None, 4.2, 8.0, None,2022-04-16 19:00:00, None,16
2.0, None, 2.0, 8.0, None,2022-04-16 20:00:00, None,16
0.6, None, 0.6, 8.0, None,2022-04-16 21:00:00, None,16
-1.3, None, -1.3, 8.0, None,2022-04-16 22:00:00, None,16
-2.3, None, -2.3, 8.0, None,2022-04-16 23:00:00, None,16
-2.5, None, -2.5, 8.0, None,2022-04-17 00:00:00, None,16
-3.0, None, -3.0, 8.0, None,2022-04-17 01:00:00, None,16
-3.5, None, -3.5, 8.0, None,2022-04-17 02:00:00, None,16
-4.1, None, -4.1, 8.0, None,2022-04-17 03:00:00, None,16
-4.9, None, -4.9, 8.0, None,2022-04-17 04:00:00, None,16
-5.7, None, -5.7, 8.0, None,2022-04-17 05:00:00, None,16
-6.4, None, -6.4, 8.0, None,2022-04-17 06:00:00, None,16
-6.7, None, -6.7, -6.4, None,2022-04-17 07:00:00, None,16
