pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -8.5, 71.15, 0.5, 71.0, -13.0, -8.5, -8.5, -13.0, -0.2, 0.0,2022-04-16 00:00:00, 100.0, 100.4,16
None, -9.55, 72.44, 0.5, 72.0, -13.0, -9.6, -9.7, -13.0, 0.0, 0.0,2022-04-16 01:00:00, 100.0, 100.4,16
None, -10.4, 74.8, 0.5, 75.0, -14.0, -10.4, -10.3, -14.0, 0.1, 0.0,2022-04-16 02:00:00, 100.0, 100.2,16
None, -12.31, 79.27, 0.5, 79.0, -15.0, -12.3, -12.2, -15.0, -0.1, 0.0,2022-04-16 03:00:00, 100.0, 100.2,16
None, -13.32, 84.3, 0.5, 84.0, -15.0, -13.3, -13.6, -15.0, -0.1, 0.0,2022-04-16 04:00:00, 100.0, 100.3,16
None, -14.17, 86.1, 0.5, 86.0, -16.0, -14.2, -14.2, -16.0, -0.1, 0.0,2022-04-16 05:00:00, 100.0, 100.3,16
None, -14.62, 86.2, 0.5, 86.0, -16.0, -14.6, -14.6, -16.0, -0.2, 0.0,2022-04-16 06:00:00, 100.0, 100.2,16
None, -14.62, 86.3, -14.4, 86.0, -16.0, -14.6, -14.9, -16.0, -0.1, 0.0,2022-04-16 07:00:00, 100.0, 100.3,16
None, -14.24, 85.1, -14.1, 85.0, -16.0, -14.2, -14.9, -16.0, 0.2, 0.0,2022-04-16 08:00:00, 100.0, 100.2,16
None, -10.75, 85.6, -10.9, 86.0, -12.0, -10.8, -14.9, -12.0, 0.3, 0.0,2022-04-16 09:00:00, 100.0, 100.2,16
None, -6.012, 69.61, -6.2, 70.0, -10.0, -6.0, -14.9, -10.0, 0.7, 0.0,2022-04-16 10:00:00, 100.0, 99.9,16
None, -1.989, 52.11, -2.1, 52.0, -9.0, -2.0, -14.9, -9.0, 0.7, 1.0,2022-04-16 11:00:00, 100.0, 100.1,16
None, 1.451, 27.24, 1.4, 27.0, -16.0, 1.5, -14.9, -16.0, -0.3, 0.0,2022-04-16 12:00:00, 100.0, 100.1,16
None, 0.808, 29.96, 2.0, 30.0, -15.0, 0.8, -14.9, -15.0, -0.5, 0.0,2022-04-16 13:00:00, 100.0, 100.3,16
None, 2.077, 26.7, 2.0, 27.0, -15.0, 2.1, -14.9, -15.0, 0.0, 0.0,2022-04-16 14:00:00, 100.0, 100.3,16
