pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -7.434, 93.7, None, None, None, None, 5.223, 0.0, 0.0, 60.65, -9.0, None, -7.4, -7.6, -0.1, None, None, -4.0, None, None, 94.0, None,2022-04-16 00:00:00, 193.0, None, 192.6,16
None, None, -7.676, 93.0, None, None, None, None, 0.443, 0.0, 0.0, 57.63, -9.0, None, -7.7, -7.9, -0.1, None, None, -4.0, None, None, 93.0, None,2022-04-16 01:00:00, 193.0, None, 192.5,16
None, None, -7.898, 91.0, None, None, None, None, 1.582, 0.0, 0.0, 61.08, -9.0, None, -7.9, -8.1, -0.2, None, None, -4.0, None, None, 91.0, None,2022-04-16 02:00:00, 192.0, None, 192.4,16
None, None, -8.08, 88.1, None, None, None, None, 1.723, 0.0, 0.0, 66.31, -10.0, None, -8.1, -8.4, 0.0, None, None, -4.0, None, None, 88.0, None,2022-04-16 03:00:00, 192.0, None, 192.3,16
None, None, -8.52, 86.6, None, None, None, None, 1.313, 0.0, 0.0, 70.99, -10.0, None, -8.5, -8.7, 0.0, None, None, -4.0, None, None, 87.0, None,2022-04-16 04:00:00, 192.0, None, 192.2,16
None, None, -8.45, 83.2, None, None, None, None, 3.094, 0.0, 0.0, 74.06, -11.0, None, -8.5, -9.1, 0.0, None, None, -4.0, None, None, 83.0, None,2022-04-16 05:00:00, 192.0, None, 192.1,16
None, None, -8.42, 79.08, None, None, None, None, 10.41, 0.0, 0.0, 91.1, -11.0, None, -8.4, -9.1, -0.1, None, None, -4.0, None, None, 79.0, None,2022-04-16 06:00:00, 192.0, None, 192.0,16
None, None, -8.13, 75.49, None, None, None, None, 4.856, 0.0, 0.0, 101.8, -12.0, None, -8.1, -9.1, -0.2, None, None, -4.0, None, None, 75.0, None,2022-04-16 07:00:00, 192.0, None, 191.9,16
None, None, -7.519, 72.24, None, None, None, None, 4.719, 0.0, 0.0, 106.2, -11.0, None, -7.5, -8.0, -0.2, None, None, -7.0, None, None, 72.0, None,2022-04-16 08:00:00, 192.0, None, 191.8,16
None, None, -6.255, 69.49, None, None, None, None, 25.55, 0.0, 0.0, 135.7, -10.0, None, -6.3, -8.0, 0.1, None, None, -5.4, None, None, 69.0, None,2022-04-16 09:00:00, 192.0, None, 191.9,16
None, None, -4.389, 66.23, None, None, None, None, 2.385, 0.0, 0.0, 191.0, -8.0, None, -4.4, -8.0, -0.1, None, None, -3.5, None, None, 66.0, None,2022-04-16 10:00:00, 191.0, None, 191.0,16
None, None, -2.322, 59.42, None, None, None, None, 27.91, 0.0, 0.0, 69.13, -8.0, None, -2.3, -8.0, 0.2, None, None, -1.0, None, None, 59.0, None,2022-04-16 11:00:00, 190.0, None, 189.5,16
None, None, -1.207, 50.26, None, None, None, None, 2.149, 0.0, 0.0, 57.67, -10.0, None, -1.2, -8.0, 0.5, None, None, 0.7, None, None, 50.0, None,2022-04-16 12:00:00, 190.0, None, 189.6,16
None, None, -0.99, 46.77, None, None, None, None, 1.657, 0.0, 0.0, 55.42, -10.0, None, -1.0, -8.0, 0.4, None, None, 0.7, None, None, 47.0, None,2022-04-16 13:00:00, 189.0, None, 188.6,16
None, None, -0.992, 48.24, None, None, None, None, 1.467, 0.0, 0.0, 53.54, -9.0, None, -1.0, -8.0, 0.4, None, None, 0.7, None, None, 48.0, None,2022-04-16 14:00:00, 188.0, None, 188.0,16
None, None, -1.331, 55.98, None, None, None, None, 2.505, 0.0, 0.0, 52.56, -7.0, None, -1.3, -8.0, -0.1, None, None, 0.7, None, None, 56.0, None,2022-04-16 15:00:00, 188.0, None, 187.9,16
None, None, -1.199, 57.76, None, None, None, None, 0.644, 0.0, 0.0, 53.77, -9.0, None, -1.2, -8.0, -0.1, None, None, 0.7, None, None, 58.0, None,2022-04-16 16:00:00, 188.0, None, 187.8,16
None, None, -1.802, 58.45, None, None, None, None, 1.274, 0.0, 0.0, 53.52, -8.0, None, -1.8, -8.0, 0.1, None, None, 0.7, None, None, 58.0, None,2022-04-16 17:00:00, 188.0, None, 188.1,16
None, None, -2.846, 67.63, None, None, None, None, 0.928, 0.0, 0.0, 53.94, -7.0, None, -2.8, -8.0, 0.0, None, None, 0.7, None, None, 68.0, None,2022-04-16 18:00:00, 188.0, None, 187.9,16
None, None, -3.88, 75.88, None, None, None, None, 1.016, 0.0, 0.0, 53.31, -7.0, None, -3.9, -8.0, 0.1, None, None, 0.7, None, None, 76.0, None,2022-04-16 19:00:00, 188.0, None, 188.1,16
None, None, -4.814, 83.3, None, None, None, None, 1.018, 0.0, 0.0, 53.71, -7.0, None, -4.8, -5.3, -0.2, None, None, -4.3, None, None, 83.0, None,2022-04-16 20:00:00, 188.0, None, 187.6,16
None, None, -5.522, 86.7, None, None, None, None, 1.108, 0.0, 0.0, 54.9, -7.0, None, -5.5, -5.8, 0.0, None, None, -4.3, None, None, 87.0, None,2022-04-16 21:00:00, 188.0, None, 187.5,16
None, None, -5.763, 88.9, None, None, None, None, 27.54, 0.0, 0.0, 71.42, -7.0, None, -5.8, -5.9, -0.3, None, None, -4.3, None, None, 89.0, None,2022-04-16 22:00:00, 187.0, None, 187.4,16
None, None, -6.361, 89.6, None, None, None, None, 15.41, 0.0, 0.0, 174.8, -8.0, None, -6.4, -6.9, -0.1, None, None, -4.3, None, None, 90.0, None,2022-04-16 23:00:00, 187.0, None, 187.3,16
None, None, -7.277, 89.7, None, None, None, None, 3.836, 0.0, 0.0, 201.3, -9.0, None, -7.3, -7.5, -0.1, None, None, -4.3, None, None, 90.0, None,2022-04-17 00:00:00, 187.0, None, 187.4,16
None, None, -7.478, 89.0, None, None, None, None, 2.038, 0.0, 0.0, 210.3, -9.0, None, -7.5, -7.9, -0.3, None, None, -4.3, None, None, 89.0, None,2022-04-17 01:00:00, 188.0, None, 188.0,16
None, None, -7.3, 88.5, None, None, None, None, 1.172, 0.0, 0.0, 215.2, -9.0, None, -7.3, -7.9, 0.0, None, None, -4.3, None, None, 89.0, None,2022-04-17 02:00:00, 188.0, None, 188.1,16
None, None, -7.48, 88.9, None, None, None, None, 0.478, 0.0, 0.0, 217.7, -9.0, None, -7.5, -7.9, 0.0, None, None, -4.3, None, None, 89.0, None,2022-04-17 03:00:00, 188.0, None, 188.0,16
None, None, -7.527, 91.0, None, None, None, None, 0.875, 0.0, 0.0, 219.9, -8.0, None, -7.5, -7.9, -0.1, None, None, -4.3, None, None, 91.0, None,2022-04-17 04:00:00, 188.0, None, 188.0,16
None, None, -7.818, 93.6, None, None, None, None, 1.128, 0.0, 0.0, 221.9, -9.0, None, -7.8, -8.3, -0.1, None, None, -4.3, None, None, 94.0, None,2022-04-17 05:00:00, 188.0, None, 188.2,16
None, None, None, None, None, None, None, None, None, 0.0, None, None, -8.0, None, -7.7, -8.3, -0.2, None, None, -4.3, None, None, 96.0, None,2022-04-17 06:00:00, 188.0, None, None,16
None, None, -7.442, 95.3, None, None, None, None, 0.79, 0.0, 0.0, 226.6, -8.0, None, -7.4, -8.3, 0.0, None, None, -4.3, None, None, 95.0, None,2022-04-17 07:00:00, 188.0, None, 187.9,16
None, None, -6.795, 91.8, None, None, None, None, 2.406, 0.0, 0.0, 227.5, -8.0, None, -6.8, -7.4, -0.4, None, None, -6.3, None, None, 92.0, None,2022-04-17 08:00:00, 188.0, None, 187.9,16
None, None, -4.948, 81.4, None, None, None, None, 4.097, 0.0, 0.0, 213.6, -7.0, None, -4.9, -7.4, -0.2, None, None, -3.8, None, None, 81.0, None,2022-04-17 09:00:00, 187.0, None, 186.9,16
None, None, -3.673, 70.08, None, None, None, None, 6.825, 0.0, 0.0, 192.1, -8.0, None, -3.7, -7.4, 1.0, None, None, -2.3, None, None, 70.0, None,2022-04-17 10:00:00, 187.0, None, 186.7,16
None, None, -1.38, 56.64, None, None, None, None, 30.52, 0.0, 0.0, 67.32, -10.0, None, -1.4, -7.4, -0.5, None, None, 1.7, None, None, 57.0, None,2022-04-17 11:00:00, 188.0, None, 187.6,16
None, None, 0.78, 47.48, None, None, None, None, 4.868, 0.0, 0.0, 47.31, -9.0, None, 0.8, -7.4, 0.7, None, None, 2.1, None, None, 47.0, None,2022-04-17 12:00:00, 187.0, None, 186.6,16
None, None, 2.883, 40.62, None, None, None, None, 6.006, 0.0, 0.0, 41.67, -10.0, None, 2.9, -7.4, 0.0, None, None, 4.2, None, None, 41.0, None,2022-04-17 13:00:00, 186.0, None, 186.0,16
None, None, 4.141, 34.54, None, None, None, None, 1.546, 0.0, 0.0, 40.8, -10.0, None, 4.1, -7.4, 0.4, None, None, 5.2, None, None, 35.0, None,2022-04-17 14:00:00, 185.0, None, 185.2,16
None, None, 4.3, 35.15, None, None, None, None, 3.196, 0.0, 0.0, 42.68, -11.0, None, 4.3, -7.4, -0.1, None, None, 6.1, None, None, 35.0, None,2022-04-17 15:00:00, 186.0, None, 185.8,16
None, None, 3.185, 33.11, None, None, None, None, 1.405, 0.0, 0.0, 47.81, -11.0, None, 3.2, -7.4, 0.3, None, None, 6.1, None, None, 33.0, None,2022-04-17 16:00:00, 187.0, None, 186.6,16
None, None, 2.831, 39.79, None, None, None, None, 1.086, 0.0, 0.0, 48.68, -9.0, None, 2.8, -7.4, 0.0, None, None, 6.1, None, None, 40.0, None,2022-04-17 17:00:00, 186.0, None, 186.1,16
None, None, 2.006, 43.54, None, None, None, None, 4.238, 0.0, 0.0, 46.48, -9.0, None, 2.0, -7.4, 0.0, None, None, 6.1, None, None, 44.0, None,2022-04-17 18:00:00, 186.0, None, 185.9,16
None, None, 0.231, 46.3, None, None, None, None, 1.187, 0.0, 0.0, 49.0, -10.0, None, 0.2, -7.4, -0.3, None, None, 6.1, None, None, 46.0, None,2022-04-17 19:00:00, 186.0, None, 186.1,16
None, None, -1.103, 47.92, None, None, None, None, 1.767, 0.0, 0.0, 49.34, -9.0, None, -1.1, -1.6, -0.1, None, None, -0.5, None, None, 48.0, None,2022-04-17 20:00:00, 186.0, None, 185.9,16
None, None, -1.869, 46.45, None, None, None, None, 1.252, 0.0, 0.0, 51.49, -11.0, None, -1.9, -2.1, -0.4, None, None, -0.5, None, None, 46.0, None,2022-04-17 21:00:00, 186.0, None, 185.9,16
None, None, -2.437, 47.27, None, None, None, None, 1.354, 0.0, 0.0, 50.74, -11.0, None, -2.4, -2.8, -0.3, None, None, -0.5, None, None, 47.0, None,2022-04-17 22:00:00, 186.0, None, 185.9,16
None, None, -2.985, 51.69, None, None, None, None, 1.649, 0.0, 0.0, 49.36, -10.0, None, -3.0, -3.2, -0.3, None, None, -0.5, None, None, 52.0, None,2022-04-17 23:00:00, 186.0, None, 186.0,16
None, None, -3.294, 53.91, None, None, None, None, 5.157, 0.0, 0.0, 45.74, -11.0, None, -3.3, -3.4, -0.2, None, None, -0.5, None, None, 54.0, None,2022-04-18 00:00:00, 186.0, None, 185.9,16
None, None, -3.465, 53.03, None, None, None, None, 0.986, 0.0, 0.0, 51.1, -11.0, None, -3.5, -3.6, -0.2, None, None, -0.5, None, None, 53.0, None,2022-04-18 01:00:00, 186.0, None, 186.0,16
None, None, -3.45, 52.66, None, None, None, None, 11.14, 0.0, 0.0, 51.96, -11.0, None, -3.5, -3.6, -0.1, None, None, -0.5, None, None, 53.0, None,2022-04-18 02:00:00, 186.0, None, 185.9,16
None, None, -3.49, 51.96, None, None, None, None, 23.61, 0.0, 0.0, 156.2, -11.0, None, -3.5, -3.7, -0.1, None, None, -0.5, None, None, 52.0, None,2022-04-18 03:00:00, 186.0, None, 185.9,16
None, None, -3.719, 53.94, None, None, None, None, 3.376, 0.0, 0.0, 191.6, -11.0, None, -3.7, -3.8, 0.0, None, None, -0.5, None, None, 54.0, None,2022-04-18 04:00:00, 186.0, None, 186.0,16
None, None, -3.837, 62.15, None, None, None, None, 0.871, 0.0, 0.0, 197.7, -9.0, None, -3.8, -4.1, 0.0, None, None, -0.5, None, None, 62.0, None,2022-04-18 05:00:00, 186.0, None, 185.9,16
None, None, -4.407, 71.59, None, None, None, None, 0.503, 0.0, 0.0, 199.8, -8.0, None, -4.4, -4.6, 0.0, None, None, -0.5, None, None, 72.0, None,2022-04-18 06:00:00, 186.0, None, 186.0,16
None, None, -4.799, 80.3, None, None, None, None, 1.514, 0.0, 0.0, 203.8, -7.0, None, -4.8, -5.1, -0.1, None, None, -0.5, None, None, 80.0, None,2022-04-18 07:00:00, 186.0, None, 186.0,16
None, None, -4.848, 86.0, None, None, None, None, 0.811, 0.0, 0.0, 207.5, -6.0, None, -4.8, -5.1, -0.2, None, None, -4.7, None, None, 86.0, None,2022-04-18 08:00:00, 186.0, None, 186.0,16
None, None, -4.645, 89.1, None, None, None, None, 0.308, 0.0, 0.0, 207.0, -6.0, None, -4.6, -5.1, 0.0, None, None, -4.5, None, None, 89.0, None,2022-04-18 09:00:00, 186.0, None, 186.0,16
None, None, -4.192, 93.2, None, None, None, None, 0.29, 0.0, 0.0, 206.2, -4.0, None, -4.2, -5.1, 0.0, None, None, -3.9, None, None, 93.0, None,2022-04-18 10:00:00, 186.0, None, 186.0,16
None, None, -3.351, 95.5, None, None, None, None, 0.526, 0.0, 0.0, 204.9, -3.0, None, -3.4, -5.1, 0.0, None, None, -2.9, None, None, 96.0, None,2022-04-18 11:00:00, 186.0, None, 186.0,16
None, None, -2.172, 92.2, None, None, None, None, 65.03, 0.0, 0.0, 144.2, -3.0, None, -2.2, -5.1, -0.1, None, None, -1.8, None, None, 92.0, None,2022-04-18 12:00:00, 186.0, None, 185.9,16
None, None, -1.162, 85.1, None, None, None, None, 8.94, 0.0, 0.0, 45.23, -3.0, None, -1.2, -5.1, 0.0, None, None, -0.5, None, None, 85.0, None,2022-04-18 13:00:00, 186.0, None, 185.7,16
None, None, -0.069, 81.1, None, None, None, None, 7.857, 0.0, 0.0, 51.91, -3.0, None, -0.1, -5.1, 0.4, None, None, 0.5, None, None, 81.0, None,2022-04-18 14:00:00, 186.0, None, 185.8,16
