pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -3.649, 2.1, None, None, None, None, -3.6, -3.6, -0.1, None, 0.0,2022-04-16 00:00:00, 2.0, 2.112, None,16
None, -4.454, 2.1, None, None, None, None, -4.5, -4.5, 0.0, None, 0.0,2022-04-16 01:00:00, 2.0, 2.126, None,16
None, -4.791, 2.1, None, None, None, None, -4.8, -4.8, 0.0, None, 0.0,2022-04-16 02:00:00, 2.0, 2.139, None,16
None, -5.67, 2.1, None, None, None, None, -5.7, -5.7, 0.0, None, 0.0,2022-04-16 03:00:00, 2.0, 2.118, None,16
None, -5.991, 2.1, None, None, None, None, -6.0, -6.1, 0.0, None, 0.0,2022-04-16 04:00:00, 2.0, 2.151, None,16
None, -6.91, 2.1, None, None, None, None, -6.9, -6.9, 0.0, None, 0.0,2022-04-16 05:00:00, 2.0, 2.183, None,16
None, -7.34, 2.1, None, None, None, None, -7.3, -7.4, -0.1, None, 0.0,2022-04-16 06:00:00, 2.0, 2.13, None,16
None, -7.74, -7.3, None, None, None, None, -7.7, -7.9, -0.2, None, 0.0,2022-04-16 07:00:00, 2.0, 2.176, None,16
None, -6.279, -5.7, None, None, None, None, -6.3, -8.0, -0.2, None, 0.0,2022-04-16 08:00:00, 2.0, 2.136, None,16
None, -3.361, -3.4, None, None, None, None, -3.4, -8.0, 0.0, None, 0.0,2022-04-16 09:00:00, 3.0, 2.513, None,16
None, 0.561, 0.9, None, None, None, None, 0.6, -8.0, 0.0, None, 0.0,2022-04-16 10:00:00, 3.0, 2.665, None,16
None, 4.666, 4.7, None, None, None, None, 4.7, -8.0, -0.4, None, 0.0,2022-04-16 11:00:00, 3.0, 2.572, None,16
None, 6.257, 7.0, None, None, None, None, 6.3, -8.0, 0.1, None, 0.0,2022-04-16 12:00:00, 2.0, 2.412, None,16
None, 7.23, 8.1, None, None, None, None, 7.2, -8.0, 0.0, None, 0.0,2022-04-16 13:00:00, 2.0, 2.129, None,16
None, 5.148, 9.9, None, None, None, None, 5.1, -8.0, 0.1, None, 0.0,2022-04-16 14:00:00, 2.0, 1.852, None,16
None, 7.66, 9.9, None, None, None, None, 7.7, -8.0, -0.2, None, 0.0,2022-04-16 15:00:00, 2.0, 1.997, None,16
None, 5.592, 9.9, None, None, None, None, 5.6, -8.0, 0.1, None, 0.0,2022-04-16 16:00:00, 2.0, 2.017, None,16
None, 8.04, 9.9, None, None, None, None, 8.0, -8.0, 0.0, None, -1.0,2022-04-16 17:00:00, 1.0, 1.497, None,16
None, 4.812, 9.9, None, None, None, None, 4.8, -8.0, 0.1, None, 0.0,2022-04-16 18:00:00, 2.0, 1.866, None,16
None, 2.842, 4.8, None, None, None, None, 2.8, 2.8, 0.0, None, 0.0,2022-04-16 19:00:00, 2.0, 2.106, None,16
None, 1.249, 4.8, None, None, None, None, 1.2, 1.2, 0.0, None, 0.0,2022-04-16 20:00:00, 2.0, 2.242, None,16
None, 0.26, 4.8, None, None, None, None, 0.3, 0.3, -0.1, None, 0.0,2022-04-16 21:00:00, 2.0, 2.058, None,16
None, -0.459, 4.8, None, None, None, None, -0.5, -0.5, 0.0, None, 0.0,2022-04-16 22:00:00, 2.0, 2.042, None,16
None, -1.056, 4.8, None, None, None, None, -1.1, -1.2, -0.2, None, 0.0,2022-04-16 23:00:00, 2.0, 2.109, None,16
None, -2.029, 4.8, None, None, None, None, -2.0, -2.0, -0.1, None, 0.0,2022-04-17 00:00:00, 2.0, 2.091, None,16
None, -2.781, 4.8, None, None, None, None, -2.8, -2.8, 0.0, None, 0.0,2022-04-17 01:00:00, 2.0, 2.044, None,16
None, -2.942, 4.8, None, None, None, None, -2.9, -3.1, -0.2, None, 0.0,2022-04-17 02:00:00, 2.0, 2.088, None,16
None, -3.725, 4.8, None, None, None, None, -3.7, -3.8, 0.0, None, 0.0,2022-04-17 03:00:00, 2.0, 2.122, None,16
None, -4.32, 4.8, None, None, None, None, -4.3, -4.5, -0.1, None, 0.0,2022-04-17 04:00:00, 2.0, 2.166, None,16
None, -5.032, 4.8, None, None, None, None, -5.0, -5.3, 0.0, None, 0.0,2022-04-17 05:00:00, 2.0, 2.142, None,16
None, None, 4.8, None, None, None, None, -5.1, -5.8, -0.1, None, 0.0,2022-04-17 06:00:00, 2.0, None, None,16
None, -6.322, -5.1, None, None, None, None, -6.3, -6.3, 0.1, None, 0.0,2022-04-17 07:00:00, 2.0, 2.147, None,16
None, -3.694, -3.7, None, None, None, None, -3.7, -6.4, -0.2, None, 0.0,2022-04-17 08:00:00, 2.0, 2.247, None,16
None, -1.534, -1.3, None, None, None, None, -1.5, -6.4, -0.2, None, 0.0,2022-04-17 09:00:00, 3.0, 2.555, None,16
None, 1.742, 2.2, None, None, None, None, 1.7, -6.4, -0.1, None, 0.0,2022-04-17 10:00:00, 2.0, 2.247, None,16
None, 6.984, 7.0, None, None, None, None, 7.0, -6.4, -0.3, None, 0.0,2022-04-17 11:00:00, 2.0, 2.412, None,16
None, 9.46, 9.5, None, None, None, None, 9.5, -6.4, -0.2, None, 0.0,2022-04-17 12:00:00, 2.0, 2.257, None,16
None, 6.442, 10.1, None, None, None, None, 6.4, -6.4, 0.3, None, 0.0,2022-04-17 13:00:00, 2.0, 2.381, None,16
None, 7.26, 10.1, None, None, None, None, 7.3, -6.4, 0.0, None, 0.0,2022-04-17 14:00:00, 3.0, 2.782, None,16
None, 7.4, 10.3, None, None, None, None, 7.4, -6.4, 0.0, None, -1.0,2022-04-17 15:00:00, 2.0, 1.918, None,16
None, 6.799, 10.3, None, None, None, None, 6.8, -6.4, 0.0, None, 0.0,2022-04-17 16:00:00, 2.0, 1.73, None,16
None, 8.48, 10.3, None, None, None, None, 8.5, -6.4, 0.1, None, 0.0,2022-04-17 17:00:00, 2.0, 1.875, None,16
None, 6.369, 10.3, None, None, None, None, 6.4, -6.4, 0.0, None, 0.0,2022-04-17 18:00:00, 2.0, 2.061, None,16
None, 4.383, 6.5, None, None, None, None, 4.4, 4.4, 0.0, None, 0.0,2022-04-17 19:00:00, 2.0, 2.095, None,16
None, 3.089, 6.5, None, None, None, None, 3.1, 3.1, -0.2, None, 0.0,2022-04-17 20:00:00, 2.0, 2.096, None,16
None, 0.844, 6.5, None, None, None, None, 0.8, 0.8, 0.0, None, 0.0,2022-04-17 21:00:00, 2.0, 2.028, None,16
None, 0.876, 6.5, None, None, None, None, 0.9, 0.8, -0.2, None, 0.0,2022-04-17 22:00:00, 2.0, 2.117, None,16
None, -0.554, 6.5, None, None, None, None, -0.6, -1.0, -0.2, None, 0.0,2022-04-17 23:00:00, 2.0, 1.982, None,16
None, -1.094, 6.5, None, None, None, None, -1.1, -1.6, -0.4, None, 0.0,2022-04-18 00:00:00, 2.0, 2.001, None,16
None, -1.842, 6.5, None, None, None, None, -1.8, -2.1, -0.1, None, 0.0,2022-04-18 01:00:00, 2.0, 2.003, None,16
None, -2.211, 6.5, None, None, None, None, -2.2, -2.3, 0.1, None, 0.0,2022-04-18 02:00:00, 2.0, 2.069, None,16
None, -3.057, 6.5, None, None, None, None, -3.1, -3.2, 0.0, None, 0.0,2022-04-18 03:00:00, 2.0, 2.118, None,16
None, -3.754, 6.5, None, None, None, None, -3.8, -3.8, 0.0, None, 0.0,2022-04-18 04:00:00, 2.0, 2.149, None,16
None, -3.888, 6.5, None, None, None, None, -3.9, -4.1, -0.1, None, 0.0,2022-04-18 05:00:00, 2.0, 2.124, None,16
None, -4.185, 6.5, None, None, None, None, -4.2, -4.2, -0.3, None, 0.0,2022-04-18 06:00:00, 2.0, 2.169, None,16
None, -3.323, -3.2, None, None, None, None, -3.3, -4.2, 0.0, None, 0.0,2022-04-18 07:00:00, 2.0, 2.14, None,16
None, -1.515, -1.5, None, None, None, None, -1.5, -4.2, 0.0, None, 0.0,2022-04-18 08:00:00, 2.0, 2.167, None,16
None, 0.159, 0.2, None, None, None, None, 0.2, -4.2, -1.5, None, 0.0,2022-04-18 09:00:00, 2.0, 2.166, None,16
None, 1.739, 1.9, None, None, None, None, 1.7, -4.2, 0.8, None, 0.0,2022-04-18 10:00:00, 2.0, 2.497, None,16
None, 3.967, 4.1, None, None, None, None, 4.0, -4.2, 0.0, None, 0.0,2022-04-18 11:00:00, 2.0, 2.256, None,16
None, 5.971, 7.1, None, None, None, None, 6.0, -4.2, 0.5, None, 1.0,2022-04-18 12:00:00, 3.0, 2.82, None,16
None, 6.716, 7.4, None, None, None, None, 6.7, -4.2, -0.2, None, 0.0,2022-04-18 13:00:00, 3.0, 2.503, None,16
None, 6.542, 7.4, None, None, None, None, 6.5, -4.2, 0.0, None, 0.0,2022-04-18 14:00:00, 2.0, 2.278, None,16
None, 7.38, 7.7, None, None, None, None, 7.4, -4.2, -0.3, None, 0.0,2022-04-18 15:00:00, 2.0, 2.186, None,16
None, 7.38, 8.2, None, None, None, None, 7.4, -4.2, 0.4, None, 0.0,2022-04-18 16:00:00, 2.0, 2.177, None,16
None, 7.29, 8.2, None, None, None, None, 7.3, -4.2, -0.5, None, 0.0,2022-04-18 17:00:00, 2.0, 2.089, None,16
None, 6.827, 8.2, None, None, None, None, 6.8, -4.2, 0.4, None, 0.0,2022-04-18 18:00:00, 2.0, 2.145, None,16
None, 6.154, 6.8, None, None, None, None, 6.2, 6.2, 0.0, None, 0.0,2022-04-18 19:00:00, 2.0, 2.156, None,16
None, 5.081, 6.8, None, None, None, None, 5.1, 5.1, -0.2, None, 0.0,2022-04-18 20:00:00, 2.0, 2.179, None,16
None, 4.26, 6.8, None, None, None, None, 4.3, 4.2, -0.3, None, 0.0,2022-04-18 21:00:00, 2.0, 2.158, None,16
None, 3.832, 6.8, None, None, None, None, 3.8, 3.8, 0.3, None, 0.0,2022-04-18 22:00:00, 2.0, 2.167, None,16
None, 3.299, 6.8, None, None, None, None, 3.3, 3.3, 0.0, None, 0.0,2022-04-18 23:00:00, 2.0, 2.23, None,16
None, 2.919, 6.8, None, None, None, None, 2.9, 2.9, 0.0, None, 0.0,2022-04-19 00:00:00, 2.0, 2.253, None,16
None, 2.273, 6.8, None, None, None, None, 2.3, 2.3, -0.1, None, 0.0,2022-04-19 01:00:00, 2.0, 2.251, None,16
None, 1.951, 6.8, None, None, None, None, 2.0, 1.9, 0.0, None, 0.0,2022-04-19 02:00:00, 2.0, 2.238, None,16
None, 1.309, 6.8, None, None, None, None, 1.3, 1.3, 0.0, None, 0.0,2022-04-19 03:00:00, 2.0, 2.295, None,16
None, 0.724, 6.8, None, None, None, None, 0.7, 0.7, 0.0, None, 0.0,2022-04-19 04:00:00, 2.0, 2.275, None,16
None, 0.336, 6.8, None, None, None, None, 0.3, 0.3, 0.2, None, 0.0,2022-04-19 05:00:00, 2.0, 2.282, None,16
None, -0.346, 6.8, None, None, None, None, -0.3, -0.3, 0.4, None, 0.0,2022-04-19 06:00:00, 2.0, 2.222, None,16
None, -0.355, -0.2, None, None, None, None, -0.4, -0.4, 1.2, None, 0.0,2022-04-19 07:00:00, 2.0, 2.064, None,16
None, -0.544, -0.1, None, None, None, None, -0.5, -0.6, 2.2, None, 3.0,2022-04-19 08:00:00, 5.0, 5.25, None,16
None, -0.412, -0.1, None, None, None, None, -0.4, -0.6, 0.6, None, 3.0,2022-04-19 09:00:00, 8.0, 8.11, None,16
None, 0.204, 0.2, None, None, None, None, 0.2, -0.6, 0.9, None, 0.0,2022-04-19 10:00:00, 8.0, 8.4, None,16
None, 0.801, 0.9, None, None, None, None, 0.8, -0.6, 0.0, None, 0.0,2022-04-19 11:00:00, 8.0, 8.23, None,16
None, 1.843, 2.0, None, None, None, None, 1.8, -0.6, 0.0, None, -2.0,2022-04-19 12:00:00, 6.0, 5.981, None,16
None, 2.497, 2.5, None, None, None, None, 2.5, -0.6, 0.0, None, 0.0,2022-04-19 13:00:00, 6.0, 5.738, None,16
None, 2.683, 3.0, None, None, None, None, 2.7, -0.6, 0.0, None, -1.0,2022-04-19 14:00:00, 5.0, 5.23, None,16
None, 2.711, 3.1, None, None, None, None, 2.7, -0.6, -0.1, None, 0.0,2022-04-19 15:00:00, 5.0, 5.381, None,16
None, 1.477, 3.1, None, None, None, None, 1.5, -0.6, 0.0, None, -1.0,2022-04-19 16:00:00, 5.0, 4.611, None,16
None, 2.245, 3.1, None, None, None, None, 2.2, -0.6, 0.0, None, -1.0,2022-04-19 17:00:00, 4.0, 4.043, None,16
None, 1.875, 3.1, None, None, None, None, 1.9, -0.6, 0.0, None, 0.0,2022-04-19 18:00:00, 4.0, 3.863, None,16
None, 1.319, 1.9, None, None, None, None, 1.3, 1.3, -0.1, None, 0.0,2022-04-19 19:00:00, 3.0, 3.431, None,16
None, 0.715, 1.9, None, None, None, None, 0.7, 0.7, 0.0, None, 0.0,2022-04-19 20:00:00, 3.0, 3.347, None,16
None, 0.659, 1.9, None, None, None, None, 0.7, 0.6, 0.0, None, 0.0,2022-04-19 21:00:00, 3.0, 3.281, None,16
None, 0.413, 1.9, None, None, None, None, 0.4, 0.4, 0.0, None, 0.0,2022-04-19 22:00:00, 3.0, 3.242, None,16
None, -0.137, 1.9, None, None, None, None, -0.1, -0.2, 0.0, None, 0.0,2022-04-19 23:00:00, 3.0, 3.216, None,16
None, 0.071, 1.9, None, None, None, None, 0.1, -0.2, 0.0, None, 0.0,2022-04-20 00:00:00, 3.0, 3.258, None,16
None, -0.004, 1.9, None, None, None, None, 0.0, -0.3, -0.1, None, 0.0,2022-04-20 01:00:00, 3.0, 3.331, None,16
None, 0.024, 1.9, None, None, None, None, 0.0, -0.3, 0.0, None, 0.0,2022-04-20 02:00:00, 3.0, 3.251, None,16
None, -0.525, 1.9, None, None, None, None, -0.5, -0.5, -0.1, None, 0.0,2022-04-20 03:00:00, 3.0, 3.396, None,16
None, -1.103, 1.9, None, None, None, None, -1.1, -1.1, 0.0, None, 0.0,2022-04-20 04:00:00, 3.0, 3.234, None,16
None, -1.083, 1.9, None, None, None, None, -1.1, -1.5, 0.0, None, 0.0,2022-04-20 05:00:00, 3.0, 3.159, None,16
None, -1.272, 1.9, None, None, None, None, -1.3, -1.5, -0.1, None, 0.0,2022-04-20 06:00:00, 3.0, 3.345, None,16
None, -1.016, -1.0, None, None, None, None, -1.0, -1.3, 0.0, None, 0.0,2022-04-20 07:00:00, 3.0, 3.275, None,16
None, -1.036, -1.0, None, None, None, None, -1.0, -1.9, 0.0, None, 0.0,2022-04-20 08:00:00, 3.0, 3.355, None,16
None, 1.579, 1.6, None, None, None, None, 1.6, -1.9, -0.2, None, 0.0,2022-04-20 09:00:00, 3.0, 3.365, None,16
None, 1.216, 2.4, None, None, None, None, 1.2, -1.9, 0.0, None, -1.0,2022-04-20 10:00:00, 3.0, 2.656, None,16
None, 2.172, 2.4, None, None, None, None, 2.2, -1.9, 0.0, None, 0.0,2022-04-20 11:00:00, 2.0, 2.306, None,16
None, 2.387, 2.7, None, None, None, None, 2.4, -1.9, -0.2, None, 0.0,2022-04-20 12:00:00, 2.0, 2.318, None,16
None, 3.994, 4.1, None, None, None, None, 4.0, -1.9, 0.2, None, 0.0,2022-04-20 13:00:00, 2.0, 2.408, None,16
None, 4.89, 5.1, None, None, None, None, 4.9, -1.9, -0.2, None, 0.0,2022-04-20 14:00:00, 2.0, 2.48, None,16
None, 5.761, 5.8, None, None, None, None, 5.8, -1.9, 0.0, None, 0.0,2022-04-20 15:00:00, 3.0, 2.778, None,16
None, 5.588, 6.5, None, None, None, None, 5.6, -1.9, -0.2, None, 0.0,2022-04-20 16:00:00, 2.0, 2.297, None,16
None, 6.259, 6.5, None, None, None, None, 6.3, -1.9, -0.2, None, 0.0,2022-04-20 17:00:00, 2.0, 2.389, None,16
None, 5.578, 6.5, None, None, None, None, 5.6, -1.9, -0.3, None, 0.0,2022-04-20 18:00:00, 2.0, 2.167, None,16
None, 5.023, 5.6, None, None, None, None, 5.0, 4.9, 0.5, None, 0.0,2022-04-20 19:00:00, 2.0, 2.201, None,16
None, 4.06, 5.6, None, None, None, None, 4.1, 4.0, 0.0, None, 0.0,2022-04-20 20:00:00, 2.0, 2.202, None,16
None, 2.767, 5.6, None, None, None, None, 2.8, 2.7, 0.0, None, 0.0,2022-04-20 21:00:00, 2.0, 2.233, None,16
None, 1.99, 5.6, None, None, None, None, 2.0, 1.9, -0.1, None, 0.0,2022-04-20 22:00:00, 2.0, 2.272, None,16
