pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,33.0, None, -9.2,-9.4, None, None, None, None,116.0,2022-12-10 12:00:00, None,50
None, None,33.0, None, -14.4,-14.3, None, None, None, None,116.0,2022-12-11 01:00:00, None,50
None, None,33.0, None, -14.6,-14.6, None, None, None, None,116.0,2022-12-11 04:00:00, None,50
None, None,33.0, None, -15.4,-15.4, None, None, None, None,116.0,2022-12-11 08:00:00, None,50
None, None,33.0, None, -15.7,-15.6, None, None, None, None,116.0,2022-12-11 15:00:00, None,50
None, None,33.0, None, -16.1,-16.0, None, None, None, None,115.0,2022-12-11 20:00:00, None,50
None, None,33.0, None, -4.8,-4.6, None, None, None, None,121.0,2022-12-13 04:00:00, None,50
None, None,38.0, None, -1.1,-0.9, None, None, None, None,123.0,2022-12-15 08:00:00, None,50
None, None,38.0, None, -0.4,-0.2, None, None, None, None,123.0,2022-12-15 15:00:00, None,50
None, None,38.0, None, -1.9,-1.8, None, None, None, None,124.0,2022-12-15 23:00:00, None,50
None, None,39.0, None, -7.9,-8.2, None, None, None, None,123.0,2022-12-16 13:00:00, None,50
None, None,39.0, None, -12.7,-12.2, None, None, None, None,121.0,2022-12-16 17:00:00, None,50
