station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
2.8, 2.8, 3.5, 0.0, 2014-01-01 00:00:00, 0.0, 9.0
0.8, 0.8, 2.5, 0.0, 2014-01-02 00:00:00, 0.0, 8.0
0.0, 0.0, 2.0, 0.0, 2014-01-05 00:00:00, 0.0, 7.0
0.2, 0.2, 4.5, 0.0, 2014-01-06 00:00:00, 0.0, 7.5
0.0, 0.0, 5.5, 0.0, 2014-01-07 00:00:00, 0.0, 7.0
2.4, 2.4, 3.0, 0.0, 2014-01-09 00:00:00, 0.0, 5.0
16.8, 16.8, 0.5, 0.0, 2014-01-10 00:00:00, 0.0, 4.5
5.0, 5.0, 0.5, 0.0, 2014-01-11 00:00:00, 0.0, 5.0
12.4, 12.4, 0.0, 0.0, 2014-01-12 00:00:00, 0.0, 9.5
17.2, 17.2, 2.5, 0.0, 2014-01-13 00:00:00, 0.0, 10.0
6.8, 6.8, 5.5, 0.0, 2014-01-14 00:00:00, 0.0, 12.0
7.8, 7.8, 0.5, 0.0, 2014-01-15 00:00:00, 0.0, 7.0
0.4, 0.4, 5.0, 0.0, 2014-01-16 00:00:00, 0.0, 8.0
3.8, 3.8, 6.5, 0.0, 2014-01-17 00:00:00, 0.0, 9.0
0.0, 0.0, 4.5, 0.0, 2014-01-18 00:00:00, 0.0, 9.0
7.2, 7.2, 7.5, 0.0, 2014-01-21 00:00:00, 0.0, 9.0
0.0, 0.0, 7.0, 0.0, 2014-01-23 00:00:00, 0.0, 8.5
0.4, 0.4, -0.5, 0.0, 2014-01-25 00:00:00, 0.0, 5.0
0.6, 0.6, 4.5, 0.0, 2014-01-26 00:00:00, 0.0, 6.5
1.4, 1.4, 5.0, 0.0, 2014-01-27 00:00:00, 0.0, 8.5
19.0, 19.0, 4.0, 0.0, 2014-01-28 00:00:00, 0.0, 10.0
0.2, 0.2, 1.0, 0.0, 2014-01-29 00:00:00, 0.0, 7.5
0.0, 0.0, 1.5, 0.0, 2014-01-30 00:00:00, 0.0, 7.0
0.6, 0.6, -2.5, 0.0, 2014-01-31 00:00:00, 0.0, 6.0
0.0, 0.0, -3.0, 0.0, 2014-03-01 00:00:00, 0.0, 2.0
0.0, 0.0, -7.5, 0.0, 2014-03-02 00:00:00, 0.0, 0.5
0.0, 0.0, -7.0, 0.0, 2014-03-03 00:00:00, 0.0, -1.0
0.0, 0.0, -10.0, 0.0, 2014-03-04 00:00:00, 0.0, 1.5
0.0, 0.0, -9.0, 0.0, 2014-03-05 00:00:00, 0.0, 3.0
5.2, 5.2, -0.5, 0.0, 2014-03-06 00:00:00, 0.0, 6.0
10.8, 10.8, 2.5, 0.0, 2014-03-07 00:00:00, 0.0, 8.0
7.8, 7.8, 3.5, 0.0, 2014-03-08 00:00:00, 0.0, 10.0
15.6, 15.6, 3.5, 0.0, 2014-03-09 00:00:00, 0.0, 10.5
15.8, 15.8, 0.0, 0.0, 2014-03-10 00:00:00, 0.0, 8.0
9.0, 9.0, 0.5, 0.0, 2014-03-13 00:00:00, 0.0, 7.5
19.6, 19.6, 3.0, 0.0, 2014-03-14 00:00:00, 0.0, 8.0
14.2, 14.2, 4.0, 0.0, 2014-03-15 00:00:00, 0.0, 9.5
1.4, 1.4, 0.0, 0.0, 2014-03-16 00:00:00, 0.0, 5.5
5.2, 5.2, -0.5, 0.0, 2014-03-17 00:00:00, 0.0, 8.0
