AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
2.3, 0.0,0.0,4.5, None,2016-03-25 00:00:00,182.0, None, 99.0,13
2.2, None,0.0,3.1, None,2016-03-25 00:15:00,200.0, None, 99.0,13
2.2, None,0.0,15.8, None,2016-03-25 00:30:00,141.0, None, 99.0,13
2.4, None,0.0,11.5, None,2016-03-25 00:45:00,145.0, None, 99.0,13
2.4, 0.0,0.0,9.6, None,2016-03-25 01:00:00,159.0, None, 99.0,13
2.0, None,0.0,10.4, None,2016-03-25 01:15:00,168.0, None, 99.0,13
1.8, None,0.0,9.8, None,2016-03-25 01:30:00,174.0, None, 99.0,13
1.6, None,0.0,6.8, None,2016-03-25 01:45:00,175.0, None, 99.0,13
1.5, 0.0,0.0,6.1, None,2016-03-25 02:00:00,174.0, None, 99.0,13
1.3, None,0.0,4.3, None,2016-03-25 02:15:00,190.0, None, 99.0,13
1.0, None,0.0,5.7, None,2016-03-25 02:30:00,182.0, None, 99.0,13
0.8, None,0.0,5.0, None,2016-03-25 02:45:00,204.0, None, 99.0,13
0.7, 0.0,0.0,6.9, None,2016-03-25 03:00:00,191.0, None, 99.0,13
0.9, None,0.0,3.9, None,2016-03-25 03:15:00,213.0, None, 99.0,13
0.9, None,0.0,7.2, None,2016-03-25 03:30:00,171.0, None, 99.0,13
0.7, None,0.0,5.2, None,2016-03-25 03:45:00,214.0, None, 99.0,13
0.5, 0.0,0.0,5.1, None,2016-03-25 04:00:00,181.0, None, 99.0,13
0.6, None,0.0,7.5, None,2016-03-25 04:15:00,166.0, None, 100.0,13
0.8, None,0.0,4.6, None,2016-03-25 04:30:00,197.0, None, 99.0,13
0.6, None,0.0,4.6, None,2016-03-25 04:45:00,200.0, None, 99.0,13
0.1, 0.0,0.0,1.2, None,2016-03-25 05:00:00,164.0, None, 99.0,13
0.0, None,0.0,1.6, None,2016-03-25 05:15:00,207.0, None, 99.0,13
0.0, None,0.0,2.4, None,2016-03-25 05:30:00,182.0, None, 99.0,13
-0.1, None,0.0,2.7, None,2016-03-25 05:45:00,220.0, None, 99.0,13
-0.2, 0.0,0.0,0.0, None,2016-03-25 06:00:00,188.0, None, 99.0,13
-0.3, None,0.0,1.7, None,2016-03-25 06:15:00,203.0, None, 99.0,13
-0.3, None,0.0,0.0, None,2016-03-25 06:30:00,167.0, None, 99.0,13
-0.3, None,0.0,0.0, None,2016-03-25 06:45:00,155.0, None, 99.0,13
