AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
14.5, 1.0,0.0, 4.1, 0.012,2020-08-26 00:00:00, 117.0, -1.3,60.0,35
14.4, None,0.0, 4.0, None,2020-08-26 00:15:00, 111.0, None,59.0,35
14.6, None,0.0, 2.8, None,2020-08-26 00:30:00, 64.0, None,58.0,35
14.7, None,0.0, 1.9, None,2020-08-26 00:45:00, 38.0, None,56.0,35
14.5, -1.0,0.0, 2.4, 0.011,2020-08-26 01:00:00, 40.0, -1.3,59.0,35
14.2, None,0.0, 4.3, None,2020-08-26 01:15:00, 59.0, None,64.0,35
13.9, None,0.0, 5.6, None,2020-08-26 01:30:00, 65.0, None,66.0,35
13.6, None,0.0, 5.4, None,2020-08-26 01:45:00, 61.0, None,68.0,35
13.0, 1.0,0.0, 5.6, 0.014,2020-08-26 02:00:00, 57.0, -1.3,70.0,35
12.8, None,0.0, 4.0, None,2020-08-26 02:15:00, 88.0, None,74.0,35
12.8, None,0.0, 2.4, None,2020-08-26 02:30:00, 66.0, None,78.0,35
12.5, None,0.0, 2.6, None,2020-08-26 02:45:00, 74.0, None,79.0,35
12.5, 0.0,0.0, 2.3, 0.015,2020-08-26 03:00:00, 208.0, -1.3,82.0,35
12.6, None,0.0, 2.4, None,2020-08-26 03:15:00, 207.0, None,84.0,35
12.6, None,0.0, 0.8, None,2020-08-26 03:30:00, 202.0, None,83.0,35
12.4, None,0.0, 2.1, None,2020-08-26 03:45:00, 209.0, None,83.0,35
12.5, 0.0,0.0, 1.9, 0.014,2020-08-26 04:00:00, 159.0, -1.3,81.0,35
12.3, None,0.0, 2.5, None,2020-08-26 04:15:00, 116.0, None,82.0,35
12.2, None,0.0, 3.0, None,2020-08-26 04:30:00, 139.0, None,82.0,35
12.4, None,0.0, 1.2, None,2020-08-26 04:45:00, 210.0, None,80.0,35
12.5, 0.0,0.0, 4.2, 0.016,2020-08-26 05:00:00, 153.0, -1.3,79.0,35
11.5, None,0.0, 2.1, None,2020-08-26 05:15:00, 67.0, None,85.0,35
11.6, None,0.0, 0.8, None,2020-08-26 05:30:00, 336.0, None,84.0,35
11.5, None,0.0, 1.2, None,2020-08-26 05:45:00, 300.0, None,86.0,35
11.8, 0.0,0.0, 1.5, 0.021,2020-08-26 06:00:00, 119.0, -1.3,83.0,35
12.6, None,0.0, 2.2, None,2020-08-26 06:15:00, 90.0, None,81.0,35
13.7, None,0.0, 1.8, None,2020-08-26 06:30:00, 40.0, None,75.0,35
14.8, None,0.0, 1.5, None,2020-08-26 06:45:00, 45.0, None,72.0,35
15.3, -1.0,0.0, 2.0, 0.02,2020-08-26 07:00:00, 6.0, -1.3,71.0,35
15.3, None,0.0, 3.7, None,2020-08-26 07:15:00, 40.0, None,73.0,35
15.4, None,0.0, 4.9, None,2020-08-26 07:30:00, 43.0, None,70.0,35
15.1, None,0.0, 5.0, None,2020-08-26 07:45:00, 33.0, None,72.0,35
15.0, 0.0,0.0, 4.5, 0.021,2020-08-26 08:00:00, 44.0, -1.3,71.0,35
15.3, None,0.0, 4.6, None,2020-08-26 08:15:00, 68.0, None,70.0,35
15.8, None,0.0, 5.8, None,2020-08-26 08:30:00, 43.0, None,69.0,35
16.7, None,0.0, 3.0, None,2020-08-26 08:45:00, 110.0, None,64.0,35
17.5, 0.0,0.0, 6.7, 0.019,2020-08-26 09:00:00, 63.0, -1.3,64.0,35
