time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-05-13,0.0,26.5,7.1,20
2016-05-14,0.0,27.5,8.6,20
2016-05-15,0.0,19.2,8.0,20
2016-05-16,0.0,18.3,11.1,20
2016-05-17,0.8,21.5,11.0,20
2016-05-18,0.0,17.2,8.2,20
2016-05-19,3.0,10.6,7.8,20
