RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
84.4, None, None, None,5.41,324.1, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.98, None, None, None, None,14.41, None, None, None, None,2016-05-20 00:00:00, None,21
82.7, None, None, None,3.411,295.0, None, None, 0.0, None, None, None, None, None, None, None, None, None,2.933, None, None, None, None,34.04, None, None, None, None,2016-05-20 01:00:00, None,21
89.6, None, None, None,4.39,281.8, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.085, None, None, None, None,28.99, None, None, None, None,2016-05-20 02:00:00, None,21
88.9, None, None, None,4.13,345.9, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.665, None, None, None, None,37.17, None, None, None, None,2016-05-20 03:00:00, None,21
88.9, None, None, None,2.294,76.8, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.369, None, None, None, None,41.44, None, None, None, None,2016-05-20 04:00:00, None,21
98.2, None, None, None,1.529,328.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.355, None, None, None, None,62.49, None, None, None, None,2016-05-20 05:00:00, None,21
99.0, None, None, None,1.44,260.7, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.633, None, None, None, None,43.97, None, None, None, None,2016-05-20 06:00:00, None,21
99.0, None, None, None,2.572,326.8, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.537, None, None, None, None,45.77, None, None, None, None,2016-05-20 07:00:00, None,21
99.0, None, None, None,2.425,124.2, None, None, 5.0, None, None, None, None, None, None, None, None, None,4.868, None, None, None, None,38.23, None, None, None, None,2016-05-20 08:00:00, None,21
90.7, None, None, None,1.42,271.7, None, None, 4.0, None, None, None, None, None, None, None, None, None,5.682, None, None, None, None,30.95, None, None, None, None,2016-05-20 09:00:00, None,21
