AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
0.1, 0.0,0.0,0.0, None,2019-03-12 00:00:00,281.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 00:15:00,218.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 00:30:00,127.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 00:45:00,215.0, None, 99.0,11
0.1, 0.0,0.0,1.2, None,2019-03-12 01:00:00,191.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 01:15:00,343.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 01:30:00,257.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 01:45:00,183.0, None, 99.0,11
0.1, -1.0,0.0,0.0, None,2019-03-12 02:00:00,40.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 02:15:00,260.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 02:30:00,293.0, None, 99.0,11
0.1, None,0.0,0.0, None,2019-03-12 02:45:00,186.0, None, 99.0,11
0.1, 0.0,0.0,1.0, None,2019-03-12 03:00:00,201.0, None, 99.0,11
0.0, None,0.0,0.0, None,2019-03-12 03:15:00,277.0, None, 99.0,11
0.0, None,0.0,0.0, None,2019-03-12 03:30:00,197.0, None, 99.0,11
0.0, None,0.0,0.0, None,2019-03-12 03:45:00,234.0, None, 99.0,11
0.0, 0.0,0.0,3.8, None,2019-03-12 04:00:00,214.0, None, 99.0,11
-0.1, None,0.0,1.3, None,2019-03-12 04:15:00,19.0, None, 99.0,11
0.0, None,0.0,0.3, None,2019-03-12 04:30:00,358.0, None, 99.0,11
-0.1, None,0.0,0.4, None,2019-03-12 04:45:00,320.0, None, 99.0,11
0.0, 0.0,0.0,1.3, None,2019-03-12 05:00:00,209.0, None, 99.0,11
-0.1, None,0.0,0.0, None,2019-03-12 05:15:00,286.0, None, 99.0,11
0.0, None,0.0,0.0, None,2019-03-12 05:30:00,225.0, None, 99.0,11
0.0, None,0.0,4.0, None,2019-03-12 05:45:00,199.0, None, 99.0,11
0.0, 0.0,0.0,2.8, None,2019-03-12 06:00:00,209.0, None, 99.0,11
0.1, None,0.0,1.8, None,2019-03-12 06:15:00,160.0, None, 99.0,11
0.1, None,0.0,4.7, None,2019-03-12 06:30:00,169.0, None, 99.0,11
