TempC,time,RH,week_of_year
16.249,2022-08-20 00:00:00,94.8,34
15.843,2022-08-20 01:00:00,94.4,34
15.605,2022-08-20 02:00:00,97.0,34
15.008,2022-08-20 03:00:00,97.7,34
14.864,2022-08-20 04:00:00,98.2,34
15.414,2022-08-20 05:00:00,98.3,34
15.963,2022-08-20 06:00:00,95.6,34
15.676,2022-08-20 07:00:00,94.4,34
15.485,2022-08-20 08:00:00,97.5,34
15.676,2022-08-20 09:00:00,98.5,34
15.796,2022-08-20 10:00:00,98.8,34
16.177,2022-08-20 11:00:00,98.4,34
16.677,2022-08-20 12:00:00,98.1,34
17.272,2022-08-20 13:00:00,97.2,34
18.343,2022-08-20 14:00:00,95.1,34
18.509,2022-08-20 15:00:00,92.9,34
19.103,2022-08-20 16:00:00,92.0,34
19.389,2022-08-20 17:00:00,89.0,34
19.413,2022-08-20 18:00:00,90.0,34
17.13,2022-08-20 19:00:00,91.8,34
14.984,2022-08-20 20:00:00,96.9,34
14.625,2022-08-20 21:00:00,98.1,34
13.93,2022-08-20 22:00:00,99.0,34
13.522,2022-08-20 23:00:00,99.4,34
12.727,2022-08-21 00:00:00,99.6,34
11.662,2022-08-21 01:00:00,99.8,34
11.443,2022-08-21 02:00:00,100.0,34
11.102,2022-08-21 03:00:00,100.0,34
9.731,2022-08-21 04:00:00,100.0,34
8.916,2022-08-21 05:00:00,100.0,34
9.435,2022-08-21 06:00:00,100.0,34
13.546,2022-08-21 07:00:00,100.0,34
16.725,2022-08-21 08:00:00,94.5,34
19.674,2022-08-21 09:00:00,85.3,34
21.533,2022-08-21 10:00:00,76.4,34
23.497,2022-08-21 11:00:00,72.6,34
25.234,2022-08-21 12:00:00,66.6,34
27.014,2022-08-21 13:00:00,57.9,34
27.382,2022-08-21 14:00:00,50.2,34
27.456,2022-08-21 15:00:00,47.5,34
25.768,2022-08-21 16:00:00,50.9,34
22.729,2022-08-21 17:00:00,65.2,34
20.007,2022-08-21 18:00:00,85.1,34
17.915,2022-08-21 19:00:00,89.5,34
15.963,2022-08-21 20:00:00,93.8,34
