pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,11.1,11.0,0.0,0.0,16.2,-6999.0,2020-04-15 00:00:00,-6999.0,-6999.0,16
0.0,9.9,9.9,0.0,0.0,16.2,-6999.0,2020-04-15 01:00:00,-6999.0,-6999.0,16
0.0,9.3,9.1,0.0,0.0,16.2,-6999.0,2020-04-15 02:00:00,-6999.0,-6999.0,16
0.0,8.4,8.3,0.0,0.0,16.2,-6999.0,2020-04-15 03:00:00,-6999.0,-6999.0,16
0.0,7.5,7.5,0.0,0.0,16.2,-6999.0,2020-04-15 04:00:00,-6999.0,-6999.0,16
0.0,7.5,7.0,0.0,0.0,16.2,-6999.0,2020-04-15 05:00:00,-6999.0,-6999.0,16
0.0,7.4,7.0,0.0,0.0,16.2,-6999.0,2020-04-15 06:00:00,-6999.0,-6999.0,16
0.0,8.0,7.2,0.0,0.0,8.0,-6999.0,2020-04-15 07:00:00,-6999.0,-6999.0,16
0.0,12.0,7.2,0.0,0.0,12.0,-6999.0,2020-04-15 09:00:00,-6999.0,-6999.0,16
0.0,13.1,7.2,0.0,0.0,13.7,-6999.0,2020-04-15 10:00:00,-6999.0,-6999.0,16
0.0,14.2,7.2,0.0,0.0,14.7,-6999.0,2020-04-15 11:00:00,-6999.0,-6999.0,16
0.0,15.1,7.2,0.0,0.0,15.6,-6999.0,2020-04-15 12:00:00,-6999.0,-6999.0,16
0.0,16.0,7.2,0.0,0.0,16.2,-6999.0,2020-04-15 13:00:00,-6999.0,-6999.0,16
0.0,16.5,7.2,0.0,0.0,17.0,-6999.0,2020-04-15 14:00:00,-6999.0,-6999.0,16
0.0,17.1,7.2,0.0,0.0,17.5,-6999.0,2020-04-15 15:00:00,-6999.0,-6999.0,16
0.0,18.3,7.2,0.0,0.0,18.1,-6999.0,2020-04-15 16:00:00,-6999.0,-6999.0,16
0.0,18.5,7.2,0.0,0.0,18.9,-6999.0,2020-04-15 17:00:00,-6999.0,-6999.0,16
0.0,17.7,7.2,0.0,0.0,18.9,-6999.0,2020-04-15 18:00:00,-6999.0,-6999.0,16
0.0,18.7,17.6,0.0,0.0,18.6,-6999.0,2020-04-15 19:00:00,-6999.0,-6999.0,16
0.0,17.0,17.0,0.0,0.0,18.7,-6999.0,2020-04-15 20:00:00,-6999.0,-6999.0,16
0.0,14.3,14.4,0.0,0.0,18.7,-6999.0,2020-04-15 21:00:00,-6999.0,-6999.0,16
0.0,12.6,12.6,0.0,0.0,18.7,-6999.0,2020-04-15 22:00:00,-6999.0,-6999.0,16
0.0,13.0,12.2,0.0,0.0,18.7,-6999.0,2020-04-15 23:00:00,-6999.0,-6999.0,16
0.0,11.7,11.8,0.0,0.0,18.7,-6999.0,2020-04-16 00:00:00,-6999.0,-6999.0,16
0.0,10.5,10.5,0.0,0.0,18.7,-6999.0,2020-04-16 01:00:00,-6999.0,-6999.0,16
0.0,9.6,9.5,0.0,0.0,18.7,-6999.0,2020-04-16 02:00:00,-6999.0,-6999.0,16
0.0,9.6,8.9,0.0,0.0,18.7,-6999.0,2020-04-16 03:00:00,-6999.0,-6999.0,16
0.0,9.1,8.7,0.0,0.0,18.7,-6999.0,2020-04-16 04:00:00,-6999.0,-6999.0,16
0.0,8.1,8.1,0.0,0.0,18.7,-6999.0,2020-04-16 05:00:00,-6999.0,-6999.0,16
0.0,8.1,8.0,0.0,0.0,18.7,-6999.0,2020-04-16 06:00:00,-6999.0,-6999.0,16
0.0,8.9,7.7,0.0,0.0,8.9,-6999.0,2020-04-16 07:00:00,-6999.0,-6999.0,16
0.0,11.3,7.7,0.0,0.0,11.2,-6999.0,2020-04-16 08:00:00,-6999.0,-6999.0,16
0.0,12.9,7.7,0.0,0.0,13.0,-6999.0,2020-04-16 09:00:00,-6999.0,-6999.0,16
0.0,15.3,7.7,0.0,0.0,15.2,-6999.0,2020-04-16 10:00:00,-6999.0,-6999.0,16
0.0,15.7,7.7,0.0,0.0,16.1,-6999.0,2020-04-16 11:00:00,-6999.0,-6999.0,16
0.0,17.3,7.7,0.0,0.0,17.5,-6999.0,2020-04-16 12:00:00,-6999.0,-6999.0,16
0.0,17.6,7.7,0.0,0.0,18.8,-6999.0,2020-04-16 13:00:00,-6999.0,-6999.0,16
0.0,18.4,7.7,0.0,0.0,18.8,-6999.0,2020-04-16 14:00:00,-6999.0,-6999.0,16
0.0,19.4,7.7,0.0,0.0,19.8,-6999.0,2020-04-16 15:00:00,-6999.0,-6999.0,16
0.0,20.0,7.7,0.0,0.0,20.3,-6999.0,2020-04-16 16:00:00,-6999.0,-6999.0,16
0.0,20.4,7.7,0.0,0.0,21.0,-6999.0,2020-04-16 17:00:00,-6999.0,-6999.0,16
0.0,18.9,7.7,0.0,0.0,21.0,-6999.0,2020-04-16 18:00:00,-6999.0,-6999.0,16
0.0,18.9,18.7,0.0,0.0,19.3,-6999.0,2020-04-16 19:00:00,-6999.0,-6999.0,16
0.0,16.4,16.4,0.0,0.0,19.3,-6999.0,2020-04-16 20:00:00,-6999.0,-6999.0,16
0.0,14.5,14.5,0.0,0.0,19.3,-6999.0,2020-04-16 21:00:00,-6999.0,-6999.0,16
0.0,13.4,13.1,0.0,0.0,19.3,-6999.0,2020-04-16 22:00:00,-6999.0,-6999.0,16
