CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-5.556, 94.6, -5.1, 95.0, 34.0, 11.97, 21.6, 287.9, 21.61, -5.6, -5.5, None, 288.0, -6.0,2020-04-15 00:00:00,16
-6.145, 94.0, -5.1, 94.0, 39.7, 18.65, 23.4, 303.3, 23.39, -6.1, -6.3, None, 303.0, -7.0,2020-04-15 01:00:00,16
-6.611, 93.5, -5.1, 94.0, 39.5, 14.0, 24.4, 316.0, 24.42, -6.6, -6.6, None, 316.0, -7.0,2020-04-15 02:00:00,16
-6.878, 91.1, -5.1, 91.0, 35.2, 14.17, 22.9, 322.9, 22.86, -6.9, -7.0, None, 323.0, -8.0,2020-04-15 03:00:00,16
-6.915, 91.1, -5.1, 91.0, 38.6, 17.44, 23.4, 334.8, 23.4, -6.9, -7.1, None, 335.0, -8.0,2020-04-15 04:00:00,16
-7.725, 88.6, -5.1, 89.0, 42.7, 25.4, 23.3, 332.0, 23.32, -7.7, -7.8, None, 332.0, -9.0,2020-04-15 05:00:00,16
-8.36, 78.57, -5.1, 79.0, 42.0, 39.81, 17.4, 338.6, 17.39, -8.4, -8.6, None, 339.0, -11.0,2020-04-15 06:00:00,16
-8.64, 74.52, -8.3, 75.0, 44.5, 35.23, 20.9, 339.0, 20.86, -8.6, -8.9, None, 339.0, -12.0,2020-04-15 07:00:00,16
-8.47, 68.89, None, None, None, 56.02, None, 11.09, 13.69, None, None, None, None, None,2020-04-15 08:00:00,16
-7.52, 60.04, -7.6, 60.0, 33.9, 61.18, 11.2, 66.83, 11.16, -7.5, -8.9, None, 67.0, -13.0,2020-04-15 09:00:00,16
-7.46, 53.47, -6.9, 53.0, 36.3, 60.89, 10.5, 78.42, 10.48, -7.5, -8.9, None, 78.0, -14.0,2020-04-15 10:00:00,16
-6.811, 54.23, -5.5, 54.0, 30.1, 44.74, 10.3, 93.3, 10.28, -6.8, -8.9, None, 93.0, -14.0,2020-04-15 11:00:00,16
-6.962, 45.42, -5.5, 45.0, 33.0, 58.22, 11.9, 29.63, 11.91, -7.0, -8.9, None, 30.0, -15.0,2020-04-15 12:00:00,16
-6.149, 46.27, -5.5, 46.0, 32.5, 60.13, 11.3, 59.19, 11.27, -6.1, -8.9, None, 59.0, -14.0,2020-04-15 13:00:00,16
-5.692, 45.52, -4.7, 46.0, 30.0, 66.22, 10.4, 15.59, 10.4, -5.7, -8.9, None, 16.0, -14.0,2020-04-15 14:00:00,16
-6.153, 48.93, -4.7, 49.0, 28.6, 67.8, 10.0, 37.03, 9.98, -6.2, -8.9, None, 37.0, -14.0,2020-04-15 15:00:00,16
-6.078, 56.34, -4.7, 56.0, 29.7, 56.96, 10.2, 60.73, 10.19, -6.1, -8.9, None, 61.0, -13.0,2020-04-15 16:00:00,16
-7.752, 60.74, -4.7, 61.0, 29.6, 54.73, 9.5, 42.3, 9.48, -7.8, -8.9, None, 42.0, -14.0,2020-04-15 17:00:00,16
-6.978, 54.83, -4.7, 55.0, 36.3, 21.93, 18.6, 326.0, 18.63, -7.0, -8.9, None, 326.0, -14.0,2020-04-15 18:00:00,16
-7.593, 56.95, -6.8, 57.0, 36.6, 13.4, 23.0, 310.8, 23.0, -7.6, -7.5, None, 311.0, -14.0,2020-04-15 19:00:00,16
-8.22, 57.3, -6.8, 57.0, 33.4, 15.12, 22.4, 319.8, 22.35, -8.2, -8.2, None, 320.0, -15.0,2020-04-15 20:00:00,16
