CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.075, 98.5, None, None, None, 25.0, 14.37, -1.0, 11.87, 308.9, -2.0, 11.9, -2.1, -2.3, None, None, 309.0, -1.5, None, None, 99.0, None,2020-04-15 00:00:00, 244.0, None, 244.4,16
None, -2.159, 98.1, None, None, None, 26.0, 17.62, 1.0, 11.04, 308.8, -3.0, 11.0, -2.2, -2.3, None, None, 309.0, -1.5, None, None, 98.0, None,2020-04-15 01:00:00, 245.0, None, 244.7,16
None, -2.239, 97.5, None, None, None, 32.3, 15.9, 1.0, 16.77, 309.0, -3.0, 16.8, -2.2, -2.4, None, None, 309.0, -1.5, None, None, 98.0, None,2020-04-15 02:00:00, 245.0, None, 245.2,16
None, -2.656, 97.0, None, None, None, 25.5, 33.29, 2.0, 11.8, 332.6, -3.0, 11.8, -2.7, -2.6, None, None, 333.0, -1.5, None, None, 97.0, None,2020-04-15 03:00:00, 247.0, None, 247.1,16
None, -3.279, 94.1, None, None, None, 27.1, 42.39, -1.0, 4.625, 12.22, -4.0, 4.6, -3.3, -3.4, None, None, 12.0, -1.5, None, None, 94.0, None,2020-04-15 04:00:00, 246.0, None, 246.1,16
None, -3.033, 88.7, None, None, None, 20.6, 30.29, 0.0, 7.652, 356.5, -5.0, 7.7, -3.0, -3.6, None, None, 357.0, -1.5, None, None, 89.0, None,2020-04-15 05:00:00, 246.0, None, 246.3,16
None, -3.439, 92.2, None, None, None, 25.3, 28.52, 0.0, 5.631, 340.0, -4.0, 5.6, -3.4, -3.9, None, None, 340.0, -1.5, None, None, 92.0, None,2020-04-15 06:00:00, 246.0, None, 246.1,16
None, -3.192, 93.6, None, None, None, 14.8, 33.54, 0.0, 4.244, 355.3, -4.0, 4.2, -3.2, -3.6, None, None, 355.0, -3.1, None, None, 94.0, None,2020-04-15 07:00:00, 246.0, None, 246.0,16
None, -3.074, 94.1, None, None, None, None, 36.53, None, 3.887, 60.31, None, None, None, None, None, None, None, None, None, None, None, None,2020-04-15 08:00:00, None, None, 244.0,16
None, -5.05, 89.9, None, None, None, 26.7, 28.14, 4.0, 9.19, 60.74, -6.0, 9.2, -5.1, -5.0, None, None, 61.0, -2.7, None, None, 90.0, None,2020-04-15 09:00:00, 248.0, None, 247.6,16
None, -1.555, 80.5, None, None, None, 24.1, 46.8, 0.0, 6.411, 65.8, -4.0, 6.4, -1.6, -5.0, None, None, 66.0, -1.7, None, None, 81.0, None,2020-04-15 10:00:00, 248.0, None, 247.6,16
None, 0.301, 62.35, None, None, None, 16.4, 50.93, 0.0, 3.673, 54.88, -7.0, 3.7, 0.3, -5.0, None, None, 55.0, 0.4, None, None, 62.0, None,2020-04-15 11:00:00, 247.0, None, 247.1,16
None, 0.642, 49.95, None, None, None, 12.1, 64.29, -1.0, 3.377, 20.92, -9.0, 3.4, 0.6, -5.0, None, None, 21.0, 2.3, None, None, 50.0, None,2020-04-15 12:00:00, 246.0, None, 245.9,16
None, 0.229, 42.39, None, None, None, 16.3, 42.47, -1.0, 5.206, 14.1, -11.0, 5.2, 0.2, -5.0, None, None, 14.0, 2.3, None, None, 42.0, None,2020-04-15 13:00:00, 245.0, None, 244.6,16
