pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -0.413,85.9, None, None, None, 17.9, 35.51, 0.0, 8.41, 59.75, -2.0, 8.4, -0.4, -0.5, -0.1, None, 60.0, 2.0, None, None, 86.0, None,2020-04-15 00:00:00, 171.0, None, 171.2,16
None, None, -0.417,87.3, None, None, None, 20.9, 35.22, 0.0, 9.64, 66.91, -2.0, 9.6, -0.4, -1.0, 0.1, None, 67.0, 2.0, None, None, 87.0, None,2020-04-15 01:00:00, 171.0, None, 171.3,16
None, None, -0.597,89.2, None, None, None, 26.5, 25.26, 0.0, 11.96, 77.81, -2.0, 12.0, -0.6, -1.0, -0.1, None, 78.0, 2.0, None, None, 89.0, None,2020-04-15 02:00:00, 171.0, None, 171.1,16
None, None, -0.633,85.2, None, None, None, 24.1, 50.76, 0.0, 8.36, 163.2, -3.0, 8.4, -0.6, -1.1, 0.1, None, 163.0, 2.0, None, None, 85.0, None,2020-04-15 03:00:00, 171.0, None, 171.1,16
None, None, -0.437,83.4, None, None, None, 20.3, 59.11, 0.0, 6.487, 121.3, -3.0, 6.5, -0.4, -1.1, -0.1, None, 121.0, 2.0, None, None, 83.0, None,2020-04-15 04:00:00, 171.0, None, 171.0,16
None, None, -0.73,86.3, None, None, None, 20.5, 31.84, 0.0, 9.84, 89.2, -3.0, 9.8, -0.7, -1.1, -0.2, None, 89.0, 2.0, None, None, 86.0, None,2020-04-15 05:00:00, 171.0, None, 171.1,16
None, None, -1.149,88.3, None, None, None, 17.3, 46.14, 0.0, 6.608, 86.4, -3.0, 6.6, -1.1, -1.5, 0.1, None, 86.0, 2.0, None, None, 88.0, None,2020-04-15 06:00:00, 171.0, None, 170.9,16
None, None, -1.454,87.6, None, None, None, 20.7, 48.02, 0.0, 6.338, 78.04, -3.0, 6.3, -1.5, -1.7, -0.1, None, 78.0, -1.4, None, None, 88.0, None,2020-04-15 07:00:00, 171.0, None, 170.9,16
None, None, -0.522,76.88, None, None, None, None, 60.69, None, 4.307, 131.9, None, None, None, None, None, None, None, None, None, None, None, None,2020-04-15 08:00:00, None, None, 170.9,16
None, None, 0.741,66.29, None, None, None, 22.3, 73.13, 0.0, 5.812, 93.9, -5.0, 5.8, 0.7, -1.7, -0.3, None, 94.0, 1.7, None, None, 66.0, None,2020-04-15 09:00:00, 171.0, None, 170.7,16
