pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.3, 5.267, 87.2, 13.0, 87.0, 4.0, 5.3, 4.9, 4.0, 0.0, 0.0,2020-04-15 00:00:00, -6999.0, None,16
1.1, 5.698, 95.9, 13.0, 96.0, 5.0, 5.7, 4.8, 5.0, 0.8, 0.0,2020-04-15 01:00:00, -6999.0, None,16
1.1, 6.235, 88.6, 13.0, 89.0, 4.0, 6.2, 4.8, 4.0, 0.0, 0.0,2020-04-15 02:00:00, -6999.0, None,16
1.1, 5.56, 89.7, 13.0, 90.0, 4.0, 5.6, 4.8, 4.0, 0.0, 0.0,2020-04-15 03:00:00, -6999.0, None,16
1.1, 5.05, 88.5, 13.0, 89.0, 3.0, 5.1, 4.8, 3.0, 0.0, 0.0,2020-04-15 04:00:00, -6999.0, None,16
1.1, 5.84, 88.0, 13.0, 88.0, 4.0, 5.8, 4.8, 4.0, 0.0, 0.0,2020-04-15 05:00:00, -6999.0, None,16
1.1, 5.212, 88.4, 13.0, 88.0, 3.0, 5.2, 4.8, 3.0, 0.0, 0.0,2020-04-15 06:00:00, -6999.0, None,16
1.1, 5.401, 86.6, 5.4, 87.0, 3.0, 5.4, 5.0, 3.0, 0.0, 0.0,2020-04-15 07:00:00, -6999.0, None,16
None, 5.978, 82.1, None, None, None, None, None, 3.0, None, None,2020-04-15 08:00:00, None, None,16
1.1, 9.1, 58.31, 9.2, 58.0, 2.0, 9.1, 5.0, 2.0, 0.0, 0.0,2020-04-15 09:00:00, -6999.0, None,16
1.1, 10.67, 45.24, 10.8, 45.0, 0.0, 10.7, 5.0, 0.0, 0.0, 0.0,2020-04-15 10:00:00, -6999.0, None,16
1.1, 11.55, 34.84, 11.7, 35.0, -4.0, 11.6, 5.0, -4.0, 0.0, 0.0,2020-04-15 11:00:00, -6999.0, None,16
1.1, 13.22, 29.12, 13.0, 29.0, -4.0, 13.2, 5.0, -4.0, 0.0, 0.0,2020-04-15 12:00:00, -6999.0, None,16
1.1, 13.41, 24.89, 13.9, 25.0, -6.0, 13.4, 5.0, -6.0, 0.0, 0.0,2020-04-15 13:00:00, -6999.0, None,16
1.1, 14.46, 19.31, 15.0, 19.0, -9.0, 14.5, 5.0, -9.0, 0.0, 0.0,2020-04-15 14:00:00, -6999.0, None,16
1.1, 14.15, 19.28, 15.0, 19.0, -9.0, 14.2, 5.0, -9.0, 0.0, 0.0,2020-04-15 15:00:00, -6999.0, None,16
1.1, 13.46, 23.61, 15.0, 24.0, -7.0, 13.5, 5.0, -7.0, 0.0, 0.0,2020-04-15 16:00:00, -6999.0, None,16
1.1, 13.51, 21.13, 15.0, 21.0, -8.0, 13.5, 5.0, -8.0, 0.0, 0.0,2020-04-15 17:00:00, -6999.0, None,16
1.1, 13.23, 22.42, 15.0, 22.0, -8.0, 13.2, 5.0, -8.0, 0.0, 0.0,2020-04-15 18:00:00, -6999.0, None,16
1.1, 12.14, 23.62, 13.4, 24.0, -7.0, 12.1, 12.2, -7.0, 0.0, 0.0,2020-04-15 19:00:00, -6999.0, None,16
1.1, 10.22, 36.66, 13.4, 37.0, -4.0, 10.2, 10.7, -4.0, 0.0, 0.0,2020-04-15 20:00:00, -6999.0, None,16
1.1, 6.326, 46.86, 13.4, 47.0, -4.0, 6.3, 6.3, -4.0, 0.0, 0.0,2020-04-15 21:00:00, -6999.0, None,16
1.1, 4.604, 51.98, 13.4, 52.0, -4.0, 4.6, 4.6, -4.0, 0.0, 0.0,2020-04-15 22:00:00, -6999.0, None,16
0.8, 3.371, 58.72, 13.4, 59.0, -4.0, 3.4, 3.4, -4.0, 0.0, 0.0,2020-04-15 23:00:00, -6999.0, None,16
0.8, 2.639, 64.85, 13.4, 65.0, -3.0, 2.6, 2.6, -3.0, 0.0, 0.0,2020-04-16 00:00:00, -6999.0, None,16
0.0, 1.734, 68.42, 13.4, 68.0, -3.0, 1.7, 1.7, -3.0, 0.0, 0.0,2020-04-16 01:00:00, -6999.0, None,16
0.0, 1.395, 66.04, 13.4, 66.0, -4.0, 1.4, 1.3, -4.0, 0.0, 0.0,2020-04-16 02:00:00, -6999.0, None,16
0.0, 0.685, 71.35, 13.4, 71.0, -4.0, 0.7, 0.7, -4.0, 0.0, 0.0,2020-04-16 03:00:00, -6999.0, None,16
0.0, 0.171, 71.46, 13.4, 71.0, -4.0, 0.2, 0.1, -4.0, 0.0, 0.0,2020-04-16 04:00:00, -6999.0, None,16
0.0, -0.224, 74.1, 13.4, 74.0, -4.0, -0.2, -0.6, -4.0, 0.0, 0.0,2020-04-16 05:00:00, -6999.0, None,16
0.0, -0.926, 76.73, 13.4, 77.0, -4.0, -0.9, -1.2, -4.0, 0.0, 0.0,2020-04-16 06:00:00, -6999.0, None,16
