ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 602.0, None, None, None,2016-09-23 00:00:00, 10.0, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 01:00:00, 7.8, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 02:00:00, 6.8, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 03:00:00, 6.4, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 04:00:00, 6.5, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 05:00:00, 6.2, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 06:00:00, 5.6, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 07:00:00, 4.8, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 08:00:00, 4.6, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 09:00:00, 3.7, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 10:00:00, 3.7, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 11:00:00, 4.6, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 12:00:00, 3.4, None, 0.0, None,39
None, 601.0, None, None, None,2016-09-23 13:00:00, 3.5, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 14:00:00, 1.8, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 15:00:00, 2.4, None, 0.0, None,39
None, 602.0, None, 154.0, None,2016-09-23 16:00:00, 3.2, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 17:00:00, 3.3, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 18:00:00, 4.6, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 19:00:00, 4.7, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 20:00:00, 6.8, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 21:00:00, 5.9, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 22:00:00, 7.4, None, 0.0, None,39
None, 602.0, None, None, None,2016-09-23 23:00:00, 3.1, None, 0.0, None,39
None, 604.0, None, None, None,2016-09-24 00:00:00, -0.1, None, 0.0, None,39
None, 604.0, None, None, None,2016-09-24 01:00:00, 0.7, None, 0.0, None,39
None, 605.0, None, None, None,2016-09-24 02:00:00, -0.4, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 03:00:00, -0.5, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 04:00:00, -0.7, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 05:00:00, -0.2, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 06:00:00, -0.5, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 07:00:00, -0.3, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 08:00:00, -0.4, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 09:00:00, -0.4, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 10:00:00, -0.7, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 11:00:00, -0.4, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 12:00:00, -0.6, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 13:00:00, -0.7, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 14:00:00, -0.6, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 15:00:00, -0.4, None, 0.0, None,39
None, 606.0, None, 161.0, None,2016-09-24 16:00:00, 1.0, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 17:00:00, 3.0, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 18:00:00, 3.7, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 19:00:00, 3.6, None, 0.0, None,39
None, 605.0, None, None, None,2016-09-24 20:00:00, 5.5, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 21:00:00, 6.2, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 22:00:00, 4.2, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-24 23:00:00, 5.0, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 00:00:00, 4.0, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 01:00:00, 3.1, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 02:00:00, 0.7, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 03:00:00, 1.0, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 04:00:00, 0.5, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 05:00:00, -0.1, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 06:00:00, 0.2, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 07:00:00, 0.6, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 08:00:00, -0.3, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 09:00:00, -0.9, None, 0.0, None,39
None, 606.0, None, None, None,2016-09-25 10:00:00, -0.3, None, 0.0, None,39
