AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.9, 1.0,0.0,3.6, 0.009,2019-04-30 00:00:00,308.0,74.0,18
0.6, None,0.0,1.2, None,2019-04-30 00:15:00,346.0,71.0,18
0.5, None,0.0,2.6, None,2019-04-30 00:30:00,252.0,77.0,18
0.3, None,0.0,3.0, None,2019-04-30 00:45:00,310.0,74.0,18
0.3, 0.0,0.0,1.8, 0.019,2019-04-30 01:00:00,39.0,72.0,18
0.0, None,0.0,1.4, None,2019-04-30 01:15:00,334.0,73.0,18
0.0, None,0.0,1.6, None,2019-04-30 01:30:00,69.0,71.0,18
-0.3, None,0.0,1.3, None,2019-04-30 01:45:00,252.0,77.0,18
-0.1, 0.0,0.0,1.9, 0.007,2019-04-30 02:00:00,3.0,73.0,18
-0.2, None,0.0,3.4, None,2019-04-30 02:15:00,53.0,74.0,18
-0.2, None,0.0,2.7, None,2019-04-30 02:30:00,270.0,73.0,18
-0.1, None,0.0,1.9, None,2019-04-30 02:45:00,291.0,73.0,18
0.0, 0.0,0.0,2.5, 0.015,2019-04-30 03:00:00,322.0,72.0,18
-0.4, None,0.0,0.7, None,2019-04-30 03:15:00,231.0,80.0,18
-0.9, None,0.0,0.7, None,2019-04-30 03:30:00,213.0,82.0,18
-0.7, None,0.0,2.4, None,2019-04-30 03:45:00,301.0,78.0,18
-0.1, 1.0,0.0,2.8, 0.012,2019-04-30 04:00:00,356.0,71.0,18
-0.5, None,0.0,0.2, None,2019-04-30 04:15:00,220.0,75.0,18
-0.6, None,0.0,1.8, None,2019-04-30 04:30:00,33.0,77.0,18
-0.9, None,0.0,1.1, None,2019-04-30 04:45:00,243.0,80.0,18
-1.2, 0.0,0.0,0.0, 0.013,2019-04-30 05:00:00,2.0,79.0,18
-1.3, None,0.0,1.1, None,2019-04-30 05:15:00,319.0,81.0,18
-0.8, None,0.0,3.3, None,2019-04-30 05:30:00,42.0,77.0,18
-0.8, None,0.0,1.4, None,2019-04-30 05:45:00,328.0,79.0,18
0.0, 0.0,0.0,2.6, 0.016,2019-04-30 06:00:00,15.0,73.0,18
1.9, None,0.0,0.3, None,2019-04-30 06:15:00,268.0,63.0,18
4.1, None,0.0,0.0, None,2019-04-30 06:30:00,245.0,60.0,18
5.9, None,0.0,0.0, None,2019-04-30 06:45:00,168.0,56.0,18
7.2, -1.0,0.0,0.1, 0.0,2019-04-30 07:00:00,191.0,57.0,18
8.6, None,0.0,0.6, None,2019-04-30 07:15:00,183.0,52.0,18
9.1, None,0.0,0.9, None,2019-04-30 07:30:00,272.0,53.0,18
10.4, None,0.0,3.5, None,2019-04-30 07:45:00,196.0,44.0,18
11.3, -2.0,0.0,4.6, 0.011,2019-04-30 08:00:00,242.0,40.0,18
12.3, None,0.0,5.3, None,2019-04-30 08:15:00,217.0,33.0,18
13.3, None,0.0,5.3, None,2019-04-30 08:30:00,185.0,22.0,18
13.3, None,0.0,6.9, None,2019-04-30 08:45:00,32.0,21.0,18
14.1, -1.0,0.0,5.1, 0.011,2019-04-30 09:00:00,259.0,20.0,18
14.1, None,0.0,7.1, None,2019-04-30 09:15:00,59.0,20.0,18
14.1, None,0.0,5.9, None,2019-04-30 09:30:00,11.0,22.0,18
14.3, None,0.0,7.0, None,2019-04-30 09:45:00,54.0,23.0,18
14.3, 5.0,0.0,7.9, 0.021,2019-04-30 10:00:00,113.0,20.0,18
14.8, None,0.0,9.2, None,2019-04-30 10:15:00,84.0,20.0,18
14.9, None,0.0,9.8, None,2019-04-30 10:30:00,106.0,22.0,18
14.6, None,0.0,9.3, None,2019-04-30 10:45:00,102.0,21.0,18
14.9, 0.0,0.0,10.1, 0.015,2019-04-30 11:00:00,125.0,22.0,18
13.9, None,0.0,9.9, None,2019-04-30 11:15:00,112.0,23.0,18
13.6, None,0.0,8.3, None,2019-04-30 11:30:00,175.0,24.0,18
13.5, None,0.0,9.1, None,2019-04-30 11:45:00,155.0,24.0,18
14.6, 0.0,0.0,6.8, 0.015,2019-04-30 12:00:00,134.0,23.0,18
14.9, None,0.0,9.7, None,2019-04-30 12:15:00,83.0,23.0,18
14.0, None,0.0,9.6, None,2019-04-30 12:30:00,167.0,26.0,18
14.0, None,0.0,2.9, None,2019-04-30 12:45:00,124.0,24.0,18
14.0, 0.0,0.0,10.8, 0.011,2019-04-30 13:00:00,164.0,28.0,18
13.0, None,0.0,9.8, None,2019-04-30 13:15:00,144.0,30.0,18
13.1, None,0.0,8.9, None,2019-04-30 13:30:00,153.0,32.0,18
13.7, None,0.0,7.6, None,2019-04-30 13:45:00,162.0,30.0,18
14.1, 0.0,0.0,10.2, 0.017,2019-04-30 14:00:00,51.0,26.0,18
15.0, None,0.0,6.9, None,2019-04-30 14:15:00,350.0,25.0,18
16.1, None,0.0,9.4, None,2019-04-30 14:30:00,184.0,23.0,18
16.0, None,0.0,9.2, None,2019-04-30 14:45:00,245.0,23.0,18
16.1, 0.0,0.0,7.4, 0.006,2019-04-30 15:00:00,263.0,22.0,18
16.5, None,0.0,11.5, None,2019-04-30 15:15:00,257.0,21.0,18
15.8, None,0.0,9.8, None,2019-04-30 15:30:00,264.0,21.0,18
15.2, None,0.0,6.4, None,2019-04-30 15:45:00,321.0,22.0,18
