wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
,92.0, 3.9, None,1.2, None,2.4, None,120.0,0.0,5.4, None,2022-05-14 00:00:00, None,20,,,,,,,,,,,,
,96.0, 5.1, None,1.4, None,2.0, None,91.0,0.0,4.0, None,2022-05-14 01:00:00, None,20,,,,,,,,,,,,
,95.0, 4.9, None,1.2, None,1.9, None,114.0,0.0,3.6, None,2022-05-14 02:00:00, None,20,,,,,,,,,,,,
,96.0, 4.8, None,0.9, None,1.5, None,110.0,0.0,1.6, None,2022-05-14 03:00:00, None,20,,,,,,,,,,,,
,97.0, 3.3, None,0.9, None,1.3, None,119.0,0.0,1.6, None,2022-05-14 04:00:00, None,20,,,,,,,,,,,,
,98.0, 4.1, None,0.8, None,1.1, None,105.0,0.0,1.2, None,2022-05-14 05:00:00, None,20,,,,,,,,,,,,
,99.0, 3.6, None,1.2, None,1.3, None,85.0,0.0,1.2, None,2022-05-14 06:00:00, None,20,,,,,,,,,,,,
,93.0, 4.6, None,2.1, None,3.1, None,204.0,0.0,1.0, None,2022-05-14 07:00:00, None,20,,,,,,,,,,,,
,82.0, 3.8, None,2.3, None,5.1, None,309.0,0.0,0.4, None,2022-05-14 08:00:00, None,20,,,,,,,,,,,,
,77.0, 5.7, None,2.5, None,6.2, None,292.0,0.0,0.2, None,2022-05-14 09:00:00, None,20,,,,,,,,,,,,
,63.0, 9.2, None,3.5, None,10.2, None,293.0,0.0,0.0, None,2022-05-14 11:00:00, None,20,,,,,,,,,,,,
,56.0, 14.3, None,2.1, None,10.5, None,177.0,0.0,0.0, None,2022-05-14 12:00:00, None,20,,,,,,,,,,,,
,53.0, 8.1, None,1.8, None,11.0, None,276.0,0.0,0.0, None,2022-05-14 13:00:00, None,20,,,,,,,,,,,,
,56.0, 7.1, None,2.7, None,11.1, None,262.0,0.0,0.0, None,2022-05-14 14:00:00, None,20,,,,,,,,,,,,
,53.0, 5.1, None,3.7, None,13.0, None,31.0,0.0,0.0, None,2022-05-14 15:00:00, None,20,,,,,,,,,,,,
,53.0, 4.7, None,3.2, None,12.5, None,353.0,0.0,0.0, None,2022-05-14 16:00:00, None,20,,,,,,,,,,,,
,51.0, 7.7, None,2.9, None,12.8, None,312.0,0.0,0.0, None,2022-05-14 17:00:00, None,20,,,,,,,,,,,,
,59.0, 5.4, None,4.8, None,12.6, None,3.0,0.0,0.0, None,2022-05-14 18:00:00, None,20,,,,,,,,,,,,
,54.0, 2.9, None,2.1, None,11.0, None,131.0,0.0,0.0, None,2022-05-14 19:00:00, None,20,,,,,,,,,,,,
,85.0, 4.2, None,6.9, None,9.3, None,157.0,0.0,0.0, None,2022-05-14 20:00:00, None,20,,,,,,,,,,,,
,90.0, None, None,6.8, None,8.3, None,87.0,0.0,0.0, None,2022-05-14 21:00:00, None,20,,,,,,,,,,,,
,88.0, 2.1, None,6.3, None,8.2, None,157.0,0.0,0.0, None,2022-05-14 22:00:00, None,20,,,,,,,,,,,,
,86.0, None, None,5.7, None,7.9, None,111.0,0.0,0.0, None,2022-05-14 23:00:00, None,20,,,,,,,,,,,,
,90.0, 4.2, None,5.4, None,6.9, None,99.0,0.0,0.0, None,2022-05-15 00:00:00, None,20,,,,,,,,,,,,
,90.0, 4.4, None,5.1, None,6.6, None,120.0,0.0,0.0, None,2022-05-15 01:00:00, None,20,,,,,,,,,,,,
,92.0, 3.8, None,5.3, None,6.5, None,95.0,0.0,0.0, None,2022-05-15 02:00:00, None,20,,,,,,,,,,,,
,94.0, 4.3, None,5.6, None,6.5, None,176.0,0.0,0.0, None,2022-05-15 03:00:00, None,20,,,,,,,,,,,,
,95.0, None, None,5.6, None,6.3, None,36.0,0.0,0.0, None,2022-05-15 04:00:00, None,20,,,,,,,,,,,,
,96.0, 4.5, None,5.4, None,6.0, None,144.0,0.0,0.0, None,2022-05-15 05:00:00, None,20,,,,,,,,,,,,
,98.0, 3.8, None,5.4, None,5.7, None,116.0,0.0,0.0, None,2022-05-15 06:00:00, None,20,,,,,,,,,,,,
,97.0, 3.4, None,6.2, None,6.6, None,90.0,0.0,0.0, None,2022-05-15 07:00:00, None,20,,,,,,,,,,,,
,89.0, None, None,6.2, None,7.9, None,2.0,0.0,0.0, None,2022-05-15 08:00:00, None,20,,,,,,,,,,,,
,95.0, 3.1, None,6.7, None,7.4, None,277.0,0.0,0.0, None,2022-05-15 09:00:00, None,20,,,,,,,,,,,,
,88.0, 4.1, None,7.2, None,9.1, None,214.0,0.0,0.0, None,2022-05-15 10:00:00, None,20,,,,,,,,,,,,
,78.0, None, None,5.9, None,9.5, None,39.0,0.0,0.0, None,2022-05-15 12:00:00, None,20,,,,,,,,,,,,
,72.0, 4.2, None,6.1, None,10.9, None,59.0,0.0,0.0, None,2022-05-15 13:00:00, None,20,,,,,,,,,,,,
,71.0, 3.8, None,6.3, None,11.4, None,85.0,0.0,0.0, None,2022-05-15 14:00:00, None,20,,,,,,,,,,,,
,71.0, 3.3, None,6.9, None,12.0, None,10.0,0.0,0.0, None,2022-05-15 15:00:00, None,20,,,,,,,,,,,,
,82.0, 2.5, None,8.3, None,11.3, None,144.0,0.2,0.2, None,2022-05-15 16:00:00, None,20,,,,,,,,,,,,
,90.0, 4.2, None,9.0, None,10.6, None,119.0,1.0,1.2, None,2022-05-15 17:00:00, None,20,,,,,,,,,,,,
,95.0, 3.6, None,9.1, None,9.9, None,86.0,1.2,2.4, None,2022-05-15 18:00:00, None,20,,,,,,,,,,,,
,99.0, 4.7, None,9.2, None,9.3, None,343.0,0.4,2.8, None,2022-05-15 19:00:00, None,20,,,,,,,,,,,,
,99.0, 3.4, None,9.1, None,9.2, None,183.0,0.0,2.8, None,2022-05-15 20:00:00, None,20,,,,,,,,,,,,
,100.0, 4.4, None,9.0, None,9.0, None,187.0,0.4,3.2, None,2022-05-15 21:00:00, None,20,,,,,,,,,,,,
,100.0, 5.9, None,8.7, None,8.7, None,148.0,0.2,3.4, None,2022-05-15 22:00:00, None,20,,,,,,,,,,,,
,100.0, 2.8, None,8.3, None,8.3, None,120.0,0.0,3.4, None,2022-05-15 23:00:00, None,20,,,,,,,,,,,,
,100.0, 2.7, None,8.0, None,8.0, None,179.0,0.2,3.6, None,2022-05-16 00:00:00, None,20,,,,,,,,,,,,
,100.0, 5.1, None,7.6, None,7.6, None,113.0,0.0,3.6, None,2022-05-16 01:00:00, None,20,,,,,,,,,,,,
,100.0, 3.7, None,7.5, None,7.5, None,356.0,0.0,3.6, None,2022-05-16 02:00:00, None,20,,,,,,,,,,,,
,100.0, 2.5, None,7.2, None,7.2, None,114.0,0.0,3.6, None,2022-05-16 03:00:00, None,20,,,,,,,,,,,,
,100.0, 3.1, None,6.8, None,6.8, None,126.0,0.0,3.6, None,2022-05-16 04:00:00, None,20,,,,,,,,,,,,
,100.0, 3.8, None,6.6, None,6.6, None,58.0,0.0,3.6, None,2022-05-16 05:00:00, None,20,,,,,,,,,,,,
,100.0, 4.9, None,7.0, None,7.0, None,220.0,0.0,3.6, None,2022-05-16 06:00:00, None,20,,,,,,,,,,,,
,100.0, 1.6, None,8.1, None,8.1, None,302.0,0.0,3.6, None,2022-05-16 07:00:00, None,20,,,,,,,,,,,,
,100.0, 4.6, None,8.7, None,8.7, None,297.0,0.0,3.6, None,2022-05-16 08:00:00, None,20,,,,,,,,,,,,
,95.0, 4.6, None,9.4, None,10.2, None,307.0,0.0,3.6, None,2022-05-16 09:00:00, None,20,,,,,,,,,,,,
,88.0, 6.8, None,9.7, None,11.6, None,323.0,0.0,3.6, None,2022-05-16 10:00:00, None,20,,,,,,,,,,,,
