pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,-19.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 00:00:00, None, None, 156.8, None,8
None, None,-20.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 01:00:00, None, None, 156.3, None,8
None, None,-20.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 02:00:00, None, None, 156.3, None,8
None, None,-20.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 03:00:00, None, None, 156.1, None,8
None, None,-19.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 04:00:00, None, None, 155.8, None,8
None, None,-18.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 05:00:00, None, None, 155.5, None,8
None, None,-17.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 06:00:00, None, None, 155.3, None,8
None, None,-17.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 07:00:00, None, None, 155.1, None,8
None, None,-18.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 08:00:00, None, None, 155.1, None,8
None, None,-16.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 09:00:00, None, None, 155.0, None,8
None, None,-15.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 10:00:00, None, None, 154.8, None,8
None, None,-14.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 11:00:00, None, None, 154.6, None,8
None, None,-12.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 12:00:00, None, None, 154.5, None,8
None, None,-12.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 13:00:00, None, None, 154.5, None,8
None, None,-14.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 14:00:00, None, None, 154.4, None,8
None, None,-15.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 15:00:00, None, None, 154.4, None,8
None, None,-16.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 16:00:00, None, None, 154.4, None,8
None, None,-16.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 17:00:00, None, None, 154.3, None,8
None, None,-17.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 18:00:00, None, None, 154.3, None,8
None, None,-17.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 19:00:00, None, None, 154.3, None,8
None, None,-17.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 20:00:00, None, None, 154.2, None,8
None, None,-17.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 21:00:00, None, None, 154.0, None,8
None, None,-16.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 22:00:00, None, None, 153.9, None,8
None, None,-16.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-19 23:00:00, None, None, 153.9, None,8
None, None,-17.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-20 00:00:00, None, None, 153.9, None,8
None, None,-18.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-20 01:00:00, None, None, 153.8, None,8
