ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,257.0, 15.0, None, None,2016-08-19 00:00:00, 19.5, None, 1.0, None,34
None,256.0, 15.0, None, None,2016-08-19 01:00:00, 18.4, None, 0.0, None,34
None,256.0, 15.0, None, None,2016-08-19 02:00:00, 16.9, None, 0.0, None,34
None,255.0, 15.0, None, None,2016-08-19 03:00:00, 12.7, None, 2.0, None,34
None,255.0, 14.0, None, None,2016-08-19 04:00:00, 11.6, None, 2.0, None,34
None,256.0, 12.0, None, None,2016-08-19 05:00:00, 11.3, None, 2.0, None,34
None,256.0, 10.0, None, None,2016-08-19 06:00:00, 10.5, None, 1.0, None,34
None,256.0, 9.0, None, None,2016-08-19 07:00:00, 12.4, None, 2.0, None,34
None,256.0, 8.0, None, None,2016-08-19 08:00:00, 12.4, None, 1.0, None,34
None,256.0, 7.0, None, None,2016-08-19 09:00:00, 11.4, None, 2.0, None,34
None,256.0, 7.0, None, None,2016-08-19 10:00:00, 10.8, None, 1.0, None,34
None,256.0, 6.0, None, None,2016-08-19 11:00:00, 10.1, None, 2.0, None,34
None,256.0, 6.0, None, None,2016-08-19 12:00:00, 9.9, None, 2.0, None,34
None,256.0, 5.0, None, None,2016-08-19 13:00:00, 9.8, None, 1.0, None,34
None,257.0, 5.0, None, None,2016-08-19 14:00:00, 9.4, None, 1.0, None,34
None,257.0, 4.0, None, None,2016-08-19 15:00:00, 10.0, None, 2.0, None,34
None,257.0, 4.0, None, None,2016-08-19 16:00:00, 12.7, None, None, None,34
None,257.0, 4.0, None, None,2016-08-19 17:00:00, 13.5, None, 1.0, None,34
None,257.0, 4.0, None, None,2016-08-19 18:00:00, 15.0, None, 1.0, None,34
None,257.0, 5.0, None, None,2016-08-19 19:00:00, 15.4, None, 2.0, None,34
None,257.0, 7.0, None, None,2016-08-19 20:00:00, 16.1, None, 1.0, None,34
None,257.0, 10.0, None, None,2016-08-19 21:00:00, 16.9, None, 2.0, None,34
None,256.0, 13.0, None, None,2016-08-19 22:00:00, 18.0, None, 1.0, None,34
None,256.0, 14.0, None, None,2016-08-19 23:00:00, 18.1, None, 2.0, None,34
None,256.0, 15.0, None, None,2016-08-20 00:00:00, 19.1, None, 1.0, None,34
None,256.0, 15.0, None, None,2016-08-20 01:00:00, 19.3, None, 2.0, None,34
None,256.0, 15.0, None, None,2016-08-20 02:00:00, 18.7, None, 1.0, None,34
None,255.0, 15.0, None, None,2016-08-20 03:00:00, 14.7, None, 1.0, None,34
None,255.0, 15.0, None, None,2016-08-20 04:00:00, 13.0, None, 1.0, None,34
None,255.0, 13.0, None, None,2016-08-20 05:00:00, 12.8, None, 2.0, None,34
None,255.0, 12.0, None, None,2016-08-20 06:00:00, 12.9, None, 1.0, None,34
None,255.0, 10.0, None, None,2016-08-20 07:00:00, 12.6, None, 1.0, None,34
None,255.0, 9.0, None, None,2016-08-20 08:00:00, 12.5, None, 2.0, None,34
None,256.0, 8.0, None, None,2016-08-20 09:00:00, 12.5, None, 2.0, None,34
None,256.0, 7.0, None, None,2016-08-20 10:00:00, 11.9, None, 0.0, None,34
None,256.0, 7.0, None, None,2016-08-20 11:00:00, 11.8, None, 1.0, None,34
None,256.0, 7.0, None, None,2016-08-20 12:00:00, 11.7, None, 1.0, None,34
None,256.0, 6.0, None, None,2016-08-20 13:00:00, 12.3, None, 1.0, None,34
