WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
195.5, None, None, None,67.8, None,2022-06-11 00:00:00, None,24
160.6, None, None, None,70.4, None,2022-06-11 01:00:00, None,24
141.6, None, None, None,74.9, None,2022-06-11 02:00:00, None,24
119.6, None, None, None,76.9, None,2022-06-11 03:00:00, None,24
240.6, None, None, None,78.6, None,2022-06-11 04:00:00, None,24
75.0, None, None, None,86.1, None,2022-06-11 05:00:00, None,24
105.4, None, None, None,85.9, None,2022-06-11 06:00:00, None,24
129.3, None, None, None,76.6, None,2022-06-11 07:00:00, None,24
182.4, None, None, None,66.3, None,2022-06-11 08:00:00, None,24
207.4, None, None, None,58.7, None,2022-06-11 09:00:00, None,24
239.3, None, None, None,57.4, None,2022-06-11 10:00:00, None,24
216.9, None, None, None,60.6, None,2022-06-11 11:00:00, None,24
269.0, None, None, None,50.6, None,2022-06-11 12:00:00, None,24
262.6, None, None, None,45.3, None,2022-06-11 13:00:00, None,24
259.7, None, None, None,37.1, None,2022-06-11 14:00:00, None,24
260.3, None, None, None,36.5, None,2022-06-11 15:00:00, None,24
255.2, None, None, None,36.4, None,2022-06-11 16:00:00, None,24
255.5, None, None, None,39.0, None,2022-06-11 17:00:00, None,24
254.5, None, None, None,36.0, None,2022-06-11 18:00:00, None,24
255.3, None, None, None,39.0, None,2022-06-11 19:00:00, None,24
258.9, None, None, None,41.6, None,2022-06-11 20:00:00, None,24
269.4, None, None, None,48.7, None,2022-06-11 21:00:00, None,24
253.0, None, None, None,57.4, None,2022-06-11 22:00:00, None,24
276.2, None, None, None,61.1, None,2022-06-11 23:00:00, None,24
259.9, None, None, None,62.6, None,2022-06-12 00:00:00, None,24
244.0, None, None, None,64.7, None,2022-06-12 01:00:00, None,24
212.6, None, None, None,67.3, None,2022-06-12 02:00:00, None,24
235.7, None, None, None,72.1, None,2022-06-12 03:00:00, None,24
248.8, None, None, None,71.3, None,2022-06-12 04:00:00, None,24
245.5, None, None, None,67.9, None,2022-06-12 05:00:00, None,24
229.6, None, None, None,67.3, None,2022-06-12 06:00:00, None,24
205.9, None, None, None,68.2, None,2022-06-12 07:00:00, None,24
223.5, None, None, None,58.0, None,2022-06-12 08:00:00, None,24
265.1, None, None, None,54.7, None,2022-06-12 09:00:00, None,24
239.8, None, None, None,51.0, None,2022-06-12 10:00:00, None,24
172.0, None, None, None,45.4, None,2022-06-12 11:00:00, None,24
234.4, None, None, None,39.6, None,2022-06-12 12:00:00, None,24
185.7, None, None, None,34.8, None,2022-06-12 13:00:00, None,24
196.4, None, None, None,35.0, None,2022-06-12 14:00:00, None,24
212.3, None, None, None,36.8, None,2022-06-12 15:00:00, None,24
13.3, None, None, None,35.5, None,2022-06-12 16:00:00, None,24
163.3, None, None, None,32.2, None,2022-06-12 17:00:00, None,24
253.8, None, None, None,32.6, None,2022-06-12 18:00:00, None,24
255.1, None, None, None,35.4, None,2022-06-12 19:00:00, None,24
246.5, None, None, None,44.5, None,2022-06-12 20:00:00, None,24
251.9, None, None, None,49.2, None,2022-06-12 21:00:00, None,24
259.7, None, None, None,49.5, None,2022-06-12 22:00:00, None,24
264.5, None, None, None,54.0, None,2022-06-12 23:00:00, None,24
257.7, None, None, None,63.8, None,2022-06-13 00:00:00, None,24
260.4, None, None, None,66.2, None,2022-06-13 01:00:00, None,24
259.7, None, None, None,69.6, None,2022-06-13 02:00:00, None,24
262.4, None, None, None,69.6, None,2022-06-13 03:00:00, None,24
263.1, None, None, None,69.9, None,2022-06-13 04:00:00, None,24
264.1, None, None, None,68.8, None,2022-06-13 05:00:00, None,24
264.3, None, None, None,63.3, None,2022-06-13 06:00:00, None,24
256.0, None, None, None,63.1, None,2022-06-13 07:00:00, None,24
255.0, None, None, None,60.3, None,2022-06-13 08:00:00, None,24
253.6, None, None, None,55.1, None,2022-06-13 09:00:00, None,24
248.0, None, None, None,49.6, None,2022-06-13 10:00:00, None,24
248.3, None, None, None,45.8, None,2022-06-13 11:00:00, None,24
255.6, None, None, None,45.9, None,2022-06-13 12:00:00, None,24
250.8, None, None, None,44.8, None,2022-06-13 13:00:00, None,24
249.3, None, None, None,37.3, None,2022-06-13 14:00:00, None,24
249.6, None, None, None,33.6, None,2022-06-13 15:00:00, None,24
258.0, None, None, None,32.9, None,2022-06-13 16:00:00, None,24
250.6, None, None, None,35.1, None,2022-06-13 17:00:00, None,24
272.9, None, None, None,38.6, None,2022-06-13 18:00:00, None,24
258.8, None, None, None,37.8, None,2022-06-13 19:00:00, None,24
255.0, None, None, None,41.6, None,2022-06-13 20:00:00, None,24
254.8, None, None, None,47.2, None,2022-06-13 21:00:00, None,24
