CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-8.14, 91.0, None, None, None,23.17,9.8, None,63.67, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 00:00:00, None, None, None, None,16
None,-8.14, 91.6, None, None, None,14.98,15.26, None,110.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 01:00:00, None, None, None, None,16
None,-8.13, 89.8, None, None, None,18.63,11.74, None,125.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 02:00:00, None, None, None, None,16
None,-8.08, 90.9, None, None, None,13.98,12.69, None,127.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 03:00:00, None, None, None, None,16
None,-7.97, 90.5, None, None, None,6.071,16.54, None,156.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 04:00:00, None, None, None, None,16
None,-7.78, 90.6, None, None, None,8.23,25.6, None,147.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 05:00:00, None, None, None, None,16
None,-7.88, 90.3, None, None, None,5.965,27.14, None,155.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 06:00:00, None, None, None, None,16
None,-7.73, 89.7, None, None, None,5.656,25.53, None,155.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 07:00:00, None, None, None, None,16
None,-7.5, 82.9, None, None, None,6.211,27.31, None,157.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-04-16 08:00:00, None, None, None, None,16
None,-6.785, 79.2, None, None, None,9.21,21.67, None,157.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 09:00:00, None, None, None, None,16
None,-5.981, 78.0, None, None, None,11.43,27.61, None,164.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-04-16 10:00:00, None, None, None, None,16
None,-5.023, 74.7, None, None, None,10.41,30.44, None,173.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-04-16 11:00:00, None, None, None, None,16
None,-3.893, 70.5, None, None, None,11.69,28.06, None,170.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-04-16 12:00:00, None, None, None, None,16
None,-2.844, 62.21, None, None, None,15.62,25.42, None,168.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-04-16 13:00:00, None, None, None, None,16
None,-1.332, 59.58, None, None, None,15.0,23.1, None,170.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 14:00:00, None, None, None, None,16
None,-1.333, 65.27, None, None, None,19.41,16.37, None,164.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-04-16 15:00:00, None, None, None, None,16
None,-2.453, 67.6, None, None, None,25.57,12.08, None,162.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 16:00:00, None, None, None, None,16
None,-2.218, 67.59, None, None, None,29.94,7.84, None,141.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 17:00:00, None, None, None, None,16
None,-3.032, 71.2, None, None, None,13.94,20.03, None,169.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 18:00:00, None, None, None, None,16
None,-3.349, 72.5, None, None, None,8.81,20.17, None,166.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 19:00:00, None, None, None, None,16
None,-3.584, 73.3, None, None, None,9.59,20.88, None,162.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 20:00:00, None, None, None, None,16
None,-3.425, 75.5, None, None, None,11.94,19.74, None,168.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 21:00:00, None, None, None, None,16
None,-3.321, 75.7, None, None, None,12.54,16.96, None,172.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-04-16 22:00:00, None, None, None, None,16
None,-3.313, 77.8, None, None, None,13.69,15.88, None,180.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-04-16 23:00:00, None, None, None, None,16
None,-3.405, 81.2, None, None, None,9.5,19.12, None,193.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-04-17 00:00:00, None, None, None, None,16
None,-3.395, 82.6, None, None, None,8.58,23.14, None,192.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-04-17 01:00:00, None, None, None, None,16
None,-3.633, 84.2, None, None, None,8.9,17.64, None,187.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-04-17 02:00:00, None, None, None, None,16
None,-3.969, 88.8, None, None, None,7.85,13.0, None,189.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-04-17 03:00:00, None, None, None, None,16
None,-4.4, 92.5, None, None, None,14.08,11.5, None,185.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-04-17 04:00:00, None, None, None, None,16
None,-4.496, 95.3, None, None, None,7.7,9.76, None,160.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-04-17 05:00:00, None, None, None, None,16
None,-4.736, 98.9, None, None, None,5.661,11.02, None,155.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-04-17 06:00:00, None, None, None, None,16
None,-4.64, 101.2, None, None, None,5.566,16.74, None,164.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-04-17 07:00:00, None, None, None, None,16
None,-4.448, 100.6, None, None, None,11.87,16.42, None,180.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-04-17 08:00:00, None, None, None, None,16
None,-4.017, 100.0, None, None, None,12.7,19.17, None,196.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-04-17 09:00:00, None, None, None, None,16
None,-3.346, 98.7, None, None, None,10.17,19.07, None,208.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-04-17 10:00:00, None, None, None, None,16
None,-2.641, 93.8, None, None, None,10.18,19.83, None,205.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-04-17 11:00:00, None, None, None, None,16
None,-2.459, 92.5, None, None, None,10.83,22.5, None,209.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-04-17 12:00:00, None, None, None, None,16
None,-2.464, 89.7, None, None, None,12.23,33.04, None,214.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-04-17 13:00:00, None, None, None, None,16
