CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.862, None, None, None, None, None,9.28, None,5.08,330.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 03:00:00, None, None, None,16
None, -7.05, None, None, None, None, None,36.11, None,2.11,357.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 04:00:00, None, None, None,16
None, -7.75, None, None, None, None, None,53.47, None,2.182,21.58, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 06:00:00, None, None, None,16
None, -6.02, None, None, None, None, None,29.93, None,4.088,101.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 07:00:00, None, None, None,16
None, -0.924, None, None, None, None, None,23.75, None,2.934,109.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 08:00:00, None, None, None,16
None, None, None, None, None, None, None,31.6, None,5.245,104.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 11:00:00, None, None, 319.0,16
None, None, None, None, None, None, None,32.39, None,4.894,125.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 12:00:00, None, None, 313.3,16
None, 2.647, None, None, None, None, None,25.11, None,7.5,150.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 17:00:00, None, None, 316.7,16
None, 0.818, None, None, None, None, None,23.39, None,7.77,143.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 18:00:00, None, None, 316.9,16
None, -0.943, None, None, None, None, None,29.53, None,6.335,125.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 20:00:00, None, None, 316.4,16
None, -0.735, None, None, None, None, None,29.93, None,7.74,123.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 22:00:00, None, None, 315.5,16
None, -0.525, None, None, None, None, None,14.13, None,12.47,107.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 01:00:00, None, None, 315.0,16
None, 0.303, None, None, None, None, None,17.03, None,3.068,144.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 09:00:00, None, None, None,16
None, -0.894, None, None, None, None, None,40.93, None,2.099,180.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 10:00:00, None, None, 314.9,16
None, -0.933, None, None, None, None, None,28.42, None,4.009,245.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 12:00:00, None, None, 318.0,16
None, -0.18, None, None, None, None, None,31.51, None,3.4,189.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 17:00:00, None, None, 316.1,16
None, -1.123, None, None, None, None, None,23.13, None,6.475,187.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 20:00:00, None, None, 316.8,16
None, -1.257, None, None, None, None, None,20.15, None,8.57,186.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 22:00:00, None, None, 315.9,16
None, -1.454, None, None, None, None, None,22.24, None,8.63,191.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-17 23:00:00, None, None, None,16
None, -2.084, None, None, None, None, None,21.95, None,9.48,195.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 00:00:00, None, None, 319.4,16
None, -2.143, None, None, None, None, None,21.63, None,10.32,206.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 01:00:00, None, None, 320.0,16
None, -2.087, None, None, None, None, None,21.95, None,7.7,201.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 02:00:00, None, None, 321.2,16
None, -1.806, None, None, None, None, None,18.96, None,9.06,219.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 03:00:00, None, None, None,16
None, -1.882, None, None, None, None, None,25.82, None,5.405,246.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 05:00:00, None, None, 321.0,16
None, -1.833, None, None, None, None, None,21.67, None,6.894,230.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 07:00:00, None, None, 320.6,16
None, -1.475, None, None, None, None, None,24.79, None,6.253,237.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 08:00:00, None, None, 320.4,16
None, -0.937, None, None, None, None, None,26.5, None,5.769,249.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 09:00:00, None, None, 320.3,16
None, -0.263, None, None, None, None, None,36.36, None,4.325,252.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 11:00:00, None, None, 317.1,16
None, 0.297, None, None, None, None, None,35.54, None,4.314,239.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-18 12:00:00, None, None, 319.2,16
