RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
90.8, None, None, None, 1.467, 257.8, None, None, None, None, None, None, None, None, None, 50.25, None, None,-0.269, None, None, None, None, 40.58, None, None, None, None,2017-04-16 01:00:00,16
95.9, None, None, None, 2.646, 290.8, None, None, None, None, None, None, None, None, None, 49.61, None, None,-1.675, None, None, None, None, 13.66, None, None, None, None,2017-04-16 04:00:00,16
92.2, None, None, None, 1.475, 270.1, None, None, None, None, None, None, None, None, None, 49.29, None, None,-1.734, None, None, None, None, 29.2, None, None, None, None,2017-04-16 05:00:00,16
95.9, None, None, None, 3.127, 287.9, None, None, None, None, None, None, None, None, None, 49.21, None, None,-2.486, None, None, None, None, 6.437, None, None, None, None,2017-04-16 06:00:00,16
95.3, None, None, None, 2.915, 295.2, None, None, None, None, None, None, None, None, None, 48.95, None, None,-2.216, None, None, None, None, 19.03, None, None, None, None,2017-04-16 07:00:00,16
90.5, None, None, None, 1.887, 92.4, None, None, None, None, None, None, None, None, None, 51.37, None, None,1.726, None, None, None, None, 29.54, None, None, None, None,2017-04-16 09:00:00,16
67.1, None, None, None, 4.579, 87.8, None, None, None, None, None, None, None, None, None, 47.94, None, None,6.356, None, None, None, None, 20.31, None, None, None, None,2017-04-16 10:00:00,16
51.44, None, None, None, 5.791, 83.6, None, None, None, None, None, None, None, None, None, 48.68, None, None,8.86, None, None, None, None, 17.11, None, None, None, None,2017-04-16 11:00:00,16
49.73, None, None, None, 6.27, 89.7, None, None, None, None, None, None, None, None, None, 48.68, None, None,8.81, None, None, None, None, 16.12, None, None, None, None,2017-04-16 12:00:00,16
46.66, None, None, None, 5.073, 90.1, None, None, None, None, None, None, None, None, None, 44.42, None, None,8.73, None, None, None, None, 25.37, None, None, None, None,2017-04-16 13:00:00,16
40.82, None, None, None, 4.262, 90.0, None, None, None, None, None, None, None, None, None, 48.06, None, None,7.781, None, None, None, None, 28.15, None, None, None, None,2017-04-16 14:00:00,16
37.87, None, None, None, 5.776, 152.9, None, None, None, None, None, None, None, None, None, 47.62, None, None,7.329, None, None, None, None, 33.15, None, None, None, None,2017-04-16 17:00:00,16
36.76, None, None, None, 6.659, 158.6, None, None, None, None, None, None, None, None, None, 47.88, None, None,7.67, None, None, None, None, 28.22, None, None, None, None,2017-04-16 19:00:00,16
38.77, None, None, None, 5.497, 165.6, None, None, None, None, None, None, None, None, None, 47.91, None, None,6.905, None, None, None, None, 38.14, None, None, None, None,2017-04-16 20:00:00,16
55.07, None, None, None, 1.118, 264.4, None, None, None, None, None, None, None, None, None, 47.7, None, None,3.975, None, None, None, None, 40.37, None, None, None, None,2017-04-16 21:00:00,16
59.97, None, None, None, 2.647, 287.9, None, None, None, None, None, None, None, None, None, 48.07, None, None,2.727, None, None, None, None, 12.99, None, None, None, None,2017-04-16 22:00:00,16
72.93, None, None, None, 3.604, 289.3, None, None, None, None, None, None, None, None, None, 48.06, None, None,1.886, None, None, None, None, 10.13, None, None, None, None,2017-04-17 00:00:00,16
85.4, None, None, None, 2.757, 284.3, None, None, None, None, None, None, None, None, None, 48.26, None, None,1.108, None, None, None, None, 14.01, None, None, None, None,2017-04-17 03:00:00,16
67.85, None, None, None, 1.265, 282.8, None, None, None, None, None, None, None, None, None, 47.59, None, None,3.064, None, None, None, None, 35.4, None, None, None, None,2017-04-17 04:00:00,16
63.02, None, None, None, 0.88, 133.0, None, None, None, None, None, None, None, None, None, 47.0, None, None,5.586, None, None, None, None, 75.96, None, None, None, None,2017-04-17 08:00:00,16
72.43, None, None, None, 4.491, 109.4, None, None, None, None, None, None, None, None, None, 45.8, None, None,6.166, None, None, None, None, 33.05, None, None, None, None,2017-04-17 15:00:00,16
