pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.932, None, None, None, None, 31.38, None, 1.257, 350.2, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 01:00:00, None, None, 90.4, None,16
None, 1.61, None, None, None, None, 41.62, None, 0.786, 333.8, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 02:00:00, None, None, 90.5, None,16
None, 1.201, None, None, None, None, 28.88, None, 1.031, 334.2, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 03:00:00, None, None, 90.4, None,16
None, 1.4, None, None, None, None, 15.76, None, 1.397, 334.4, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 04:00:00, None, None, 90.5, None,16
None, 1.305, None, None, None, None, 27.24, None, 1.373, 335.4, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 05:00:00, None, None, 90.3, None,16
None, 0.983, None, None, None, None, 20.12, None, 2.283, 342.0, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 06:00:00, None, None, 90.3, None,16
None, 1.353, None, None, None, None, 18.99, None, 2.182, 344.2, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 07:00:00, None, None, 90.3, None,16
None, 1.609, None, None, None, None, 59.48, None, 0.386, 332.0, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 08:00:00, None, None, 90.2, None,16
None, 4.176, None, None, None, None, 52.71, None, 1.112, 27.05, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 09:00:00, None, None, 90.8, None,16
None, 4.079, None, None, None, None, 46.16, None, 2.44, 148.0, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 10:00:00, None, None, 90.4, None,16
None, 6.214, None, None, None, None, 35.05, None, 3.49, 176.1, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 11:00:00, None, None, 90.4, None,16
None, 6.125, None, None, None, None, 38.72, None, 5.014, 152.2, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 12:00:00, None, None, 91.0, None,16
None, 7.47, None, None, None, None, 37.85, None, 4.409, 122.3, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 13:00:00, None, None, 88.6, None,16
None, 9.16, None, None, None, None, 62.17, None, 2.003, 161.6, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 14:00:00, None, None, 87.8, None,16
None, 8.28, None, None, None, None, 46.81, None, 2.175, 218.6, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 15:00:00, None, None, 86.6, None,16
None, 7.77, None, None, None, None, 52.14, None, 1.998, 172.3, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 16:00:00, None, None, 86.5, None,16
None, 8.45, None, None, None, None, 55.34, None, 1.654, 178.1, None, None, None, None, None, None, None, None, None, None, None,2017-04-16 17:00:00, None, None, 86.1, None,16
