wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
337.5, -20.0, None, -0.06, 1.0, 104.5, -22.1, None, None, 84.0,2023-01-29 00:00:00, None, None,5
67.5, -18.8, None, -0.07, 15.0, 104.5, -20.8, None, None, 84.0,2023-01-29 01:00:00, None, None,5
67.5, -19.8, None, -0.03, 9.0, 104.5, -21.8, None, None, 84.0,2023-01-29 02:00:00, None, None,5
67.5, -20.6, None, -0.06, 10.0, 104.5, -23.0, None, None, 81.0,2023-01-29 03:00:00, None, None,5
67.5, -19.7, None, -0.06, 2.0, 104.5, -21.7, None, None, 84.0,2023-01-29 04:00:00, None, None,5
67.5, -19.3, None, -0.1, 7.0, 104.4, -21.5, None, None, 83.0,2023-01-29 05:00:00, None, None,5
45.0, -18.8, None, -0.1, 3.0, 104.4, -21.1, None, None, 82.0,2023-01-29 06:00:00, None, None,5
67.5, -20.0, None, -0.16, 4.0, 104.4, -22.2, None, None, 83.0,2023-01-29 07:00:00, None, None,5
None, -19.9, None, -0.11, 0.0, 104.3, -22.0, None, None, 83.0,2023-01-29 08:00:00, None, None,5
67.5, -18.6, None, -0.12, 7.0, 104.3, -20.8, None, None, 83.0,2023-01-29 09:00:00, None, None,5
67.5, -17.5, None, -0.1, 11.0, 104.2, -19.8, None, None, 83.0,2023-01-29 10:00:00, None, None,5
None, -16.5, None, -0.14, 0.0, 104.2, -19.0, None, None, 81.0,2023-01-29 11:00:00, None, None,5
None, -14.7, None, -0.11, 0.0, 104.1, -18.2, None, None, 75.0,2023-01-29 12:00:00, None, None,5
None, -12.9, None, -0.17, 0.0, 104.0, -18.1, None, None, 65.0,2023-01-29 13:00:00, None, None,5
225.0, -10.8, None, -0.16, 3.0, 103.9, -17.8, None, None, 57.0,2023-01-29 14:00:00, None, None,5
225.0, -11.4, None, -0.28, 6.0, 103.8, -17.0, None, None, 63.0,2023-01-29 15:00:00, None, None,5
247.5, -11.0, None, -0.21, 3.0, 103.8, -16.7, None, None, 63.0,2023-01-29 16:00:00, None, None,5
337.5, -13.2, None, -0.22, 1.0, 103.7, -16.9, None, None, 74.0,2023-01-29 17:00:00, None, None,5
None, -14.7, None, -0.18, 0.0, 103.6, -17.3, None, None, 81.0,2023-01-29 18:00:00, None, None,5
None, -15.0, None, -0.2, 0.0, 103.6, -17.2, None, None, 83.0,2023-01-29 19:00:00, None, None,5
45.0, -14.4, None, -0.21, 3.0, 103.5, -17.0, None, None, 80.0,2023-01-29 20:00:00, None, None,5
67.5, -13.2, None, -0.21, 4.0, 103.4, -16.2, None, None, 78.0,2023-01-29 21:00:00, None, None,5
45.0, -12.8, None, -0.27, 2.0, 103.2, -16.1, None, None, 77.0,2023-01-29 22:00:00, None, None,5
225.0, -12.5, None, -0.28, 4.0, 103.1, -15.6, None, -10.6, 78.0,2023-01-29 23:00:00, -20.9, 0.0,5
None, -12.1, None, -0.28, 0.0, 103.0, -15.1, None, None, 79.0,2023-01-30 00:00:00, None, None,5
202.5, -12.1, None, -0.22, 2.0, 102.9, -15.1, None, None, 78.0,2023-01-30 01:00:00, None, None,5
225.0, -12.2, None, -0.21, 2.0, 102.8, -14.9, None, None, 80.0,2023-01-30 02:00:00, None, None,5
22.5, -12.0, None, -0.15, 1.0, 102.8, -15.2, None, None, 77.0,2023-01-30 03:00:00, None, None,5
225.0, -11.3, None, -0.22, 6.0, 102.7, -14.8, None, None, 75.0,2023-01-30 04:00:00, None, None,5
225.0, -11.0, None, -0.18, 1.0, 102.6, -14.4, None, None, 76.0,2023-01-30 05:00:00, None, None,5
None, -10.7, None, -0.25, 0.0, 102.5, -14.5, None, None, 73.0,2023-01-30 06:00:00, None, None,5
225.0, -10.3, None, -0.19, 6.0, 102.5, -14.7, None, None, 70.0,2023-01-30 07:00:00, None, None,5
