time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-12-23,0.0,-16.7,-26.1,52
2016-12-24,0.0,-13.9,-27.9,52
2016-12-25,0.0,-21.5,-30.4,52
2016-12-26,7.2,-12.1,-23.7,52
2016-12-27,0.2,-8.3,-12.6,52
2016-12-28,0.0,-12.6,-20.5,52
2016-12-29,0.7,-9.6,-21.7,52
