TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
-8.1, None,74.4, None,2020-03-18 00:00:00, None,12
-8.6, None,76.1, None,2020-03-18 01:00:00, None,12
-9.3, None,78.4, None,2020-03-18 02:00:00, None,12
-9.8, None,81.2, None,2020-03-18 03:00:00, None,12
-10.9, None,84.2, None,2020-03-18 04:00:00, None,12
-11.6, None,86.3, None,2020-03-18 05:00:00, None,12
-11.9, None,85.3, None,2020-03-18 06:00:00, None,12
-11.6, None,85.5, None,2020-03-18 07:00:00, None,12
-10.3, None,78.8, None,2020-03-18 08:00:00, None,12
-9.1, None,78.4, None,2020-03-18 09:00:00, None,12
-7.1, None,72.6, None,2020-03-18 10:00:00, None,12
-5.4, None,65.1, None,2020-03-18 11:00:00, None,12
-4.3, None,61.6, None,2020-03-18 12:00:00, None,12
-3.3, None,57.6, None,2020-03-18 13:00:00, None,12
-1.6, None,52.1, None,2020-03-18 14:00:00, None,12
-0.6, None,49.6, None,2020-03-18 15:00:00, None,12
-0.6, None,49.6, None,2020-03-18 16:00:00, None,12
-1.1, None,50.9, None,2020-03-18 17:00:00, None,12
-1.8, None,54.7, None,2020-03-18 18:00:00, None,12
-3.1, None,58.6, None,2020-03-18 19:00:00, None,12
-3.7, None,59.7, None,2020-03-18 20:00:00, None,12
-4.6, None,60.0, None,2020-03-18 21:00:00, None,12
-5.6, None,60.8, None,2020-03-18 22:00:00, None,12
-6.1, None,67.0, None,2020-03-18 23:00:00, None,12
-6.9, None,71.3, None,2020-03-19 00:00:00, None,12
-7.7, None,73.9, None,2020-03-19 01:00:00, None,12
-8.6, None,78.8, None,2020-03-19 02:00:00, None,12
-9.1, None,83.1, None,2020-03-19 03:00:00, None,12
-9.6, None,86.2, None,2020-03-19 04:00:00, None,12
-10.5, None,89.4, None,2020-03-19 05:00:00, None,12
-10.9, None,90.7, None,2020-03-19 06:00:00, None,12
-11.2, None,89.7, None,2020-03-19 07:00:00, None,12
-10.7, None,84.3, None,2020-03-19 08:00:00, None,12
-9.8, None,73.9, None,2020-03-19 09:00:00, None,12
-8.8, None,69.4, None,2020-03-19 10:00:00, None,12
-7.7, None,67.5, None,2020-03-19 11:00:00, None,12
-6.6, None,65.5, None,2020-03-19 12:00:00, None,12
-5.3, None,63.6, None,2020-03-19 13:00:00, None,12
-4.3, None,61.3, None,2020-03-19 14:00:00, None,12
-3.5, None,59.4, None,2020-03-19 15:00:00, None,12
-3.0, None,56.9, None,2020-03-19 16:00:00, None,12
-2.8, None,55.9, None,2020-03-19 17:00:00, None,12
-2.9, None,56.8, None,2020-03-19 18:00:00, None,12
-4.4, None,61.1, None,2020-03-19 19:00:00, None,12
-5.4, None,64.3, None,2020-03-19 20:00:00, None,12
-5.9, None,64.4, None,2020-03-19 21:00:00, None,12
-6.8, None,66.7, None,2020-03-19 22:00:00, None,12
-7.7, None,69.7, None,2020-03-19 23:00:00, None,12
-8.6, None,71.6, None,2020-03-20 00:00:00, None,12
-9.5, None,76.5, None,2020-03-20 01:00:00, None,12
-10.1, None,79.0, None,2020-03-20 02:00:00, None,12
-10.7, None,80.3, None,2020-03-20 03:00:00, None,12
-11.5, None,85.1, None,2020-03-20 04:00:00, None,12
-12.0, None,89.1, None,2020-03-20 05:00:00, None,12
-12.6, None,90.3, None,2020-03-20 06:00:00, None,12
-12.5, None,89.8, None,2020-03-20 07:00:00, None,12
-11.7, None,88.8, None,2020-03-20 08:00:00, None,12
-10.2, None,84.3, None,2020-03-20 09:00:00, None,12
-8.4, None,75.6, None,2020-03-20 10:00:00, None,12
-5.6, None,63.9, None,2020-03-20 11:00:00, None,12
-3.7, None,56.7, None,2020-03-20 12:00:00, None,12
-1.8, None,52.5, None,2020-03-20 13:00:00, None,12
0.5, None,47.3, None,2020-03-20 14:00:00, None,12
2.1, None,45.9, None,2020-03-20 15:00:00, None,12
3.0, None,46.3, None,2020-03-20 16:00:00, None,12
3.2, None,46.9, None,2020-03-20 17:00:00, None,12
2.6, None,48.5, None,2020-03-20 18:00:00, None,12
1.0, None,53.7, None,2020-03-20 19:00:00, None,12
0.1, None,57.7, None,2020-03-20 20:00:00, None,12
1.7, None,51.8, None,2020-03-20 21:00:00, None,12
2.8, None,47.9, None,2020-03-20 22:00:00, None,12
3.5, None,44.2, None,2020-03-20 23:00:00, None,12
3.7, None,42.9, None,2020-03-21 00:00:00, None,12
2.9, None,45.5, None,2020-03-21 01:00:00, None,12
3.1, None,44.1, None,2020-03-21 02:00:00, None,12
2.9, None,48.2, None,2020-03-21 03:00:00, None,12
1.9, None,50.3, None,2020-03-21 04:00:00, None,12
1.8, None,49.5, None,2020-03-21 05:00:00, None,12
1.7, None,49.2, None,2020-03-21 06:00:00, None,12
1.7, None,48.6, None,2020-03-21 07:00:00, None,12
1.4, None,53.8, None,2020-03-21 08:00:00, None,12
1.5, None,56.4, None,2020-03-21 09:00:00, None,12
2.2, None,54.8, None,2020-03-21 10:00:00, None,12
2.7, None,51.0, None,2020-03-21 11:00:00, None,12
3.4, None,43.8, None,2020-03-21 12:00:00, None,12
4.6, None,39.5, None,2020-03-21 13:00:00, None,12
5.3, None,35.7, None,2020-03-21 14:00:00, None,12
5.1, None,36.8, None,2020-03-21 15:00:00, None,12
4.6, None,42.6, None,2020-03-21 16:00:00, None,12
4.2, None,46.4, None,2020-03-21 17:00:00, None,12
3.9, None,49.6, None,2020-03-21 18:00:00, None,12
2.4, None,54.2, None,2020-03-21 19:00:00, None,12
1.6, None,56.3, None,2020-03-21 20:00:00, None,12
0.7, None,58.7, None,2020-03-21 21:00:00, None,12
-0.5, None,65.9, None,2020-03-21 22:00:00, None,12
-0.9, None,67.1, None,2020-03-21 23:00:00, None,12
-1.1, None,62.6, None,2020-03-22 00:00:00, None,12
-1.9, None,62.7, None,2020-03-22 01:00:00, None,12
-2.2, None,60.9, None,2020-03-22 02:00:00, None,12
-2.6, None,62.6, None,2020-03-22 03:00:00, None,12
-3.4, None,71.3, None,2020-03-22 04:00:00, None,12
-3.7, None,75.3, None,2020-03-22 05:00:00, None,12
-3.5, None,74.4, None,2020-03-22 06:00:00, None,12
-3.5, None,74.5, None,2020-03-22 07:00:00, None,12
-3.2, None,74.9, None,2020-03-22 08:00:00, None,12
-2.2, None,70.6, None,2020-03-22 09:00:00, None,12
-1.4, None,68.5, None,2020-03-22 10:00:00, None,12
-0.2, None,65.7, None,2020-03-22 11:00:00, None,12
0.7, None,63.8, None,2020-03-22 12:00:00, None,12
1.2, None,66.4, None,2020-03-22 13:00:00, None,12
1.4, None,72.4, None,2020-03-22 14:00:00, None,12
1.2, None,75.3, None,2020-03-22 15:00:00, None,12
0.9, None,80.0, None,2020-03-22 16:00:00, None,12
0.5, None,85.0, None,2020-03-22 17:00:00, None,12
-0.1, None,91.1, None,2020-03-22 18:00:00, None,12
-0.6, None,95.4, None,2020-03-22 19:00:00, None,12
-0.9, None,94.7, None,2020-03-22 20:00:00, None,12
-1.1, None,94.6, None,2020-03-22 21:00:00, None,12
-1.1, None,94.5, None,2020-03-22 22:00:00, None,12
-1.1, None,94.2, None,2020-03-22 23:00:00, None,12
-1.1, None,91.6, None,2020-03-23 00:00:00, None,12
-1.2, None,91.2, None,2020-03-23 01:00:00, None,12
-1.4, None,88.7, None,2020-03-23 02:00:00, None,12
