WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None,2.121, None, 89.2,2017-04-23 00:00:00, None, 6.479,17
None, None,3.039, None, 87.7,2017-04-23 01:00:00, None, 6.375,17
None, None,2.446, None, 88.2,2017-04-23 02:00:00, None, 5.803,17
None, None,2.8, None, 87.7,2017-04-23 03:00:00, None, 5.742,17
None, None,2.14, None, 88.8,2017-04-23 04:00:00, None, 5.22,17
None, None,1.106, None, 88.9,2017-04-23 05:00:00, None, 4.906,17
None, None,1.382, None, 90.6,2017-04-23 06:00:00, None, 4.493,17
None, None,0.128, None, 89.3,2017-04-23 07:00:00, None, 5.186,17
None, None,0.892, None, 84.3,2017-04-23 08:00:00, None, 5.803,17
None, None,0.254, None, 74.1,2017-04-23 09:00:00, None, 7.47,17
None, None,0.527, None, 64.33,2017-04-23 10:00:00, None, 9.29,17
None, None,0.731998, None, 51.44,2017-04-23 11:00:00, None, 11.2,17
None, None,1.617, None, 43.87,2017-04-23 12:00:00, None, 12.44,17
None, None,6.343, None, 60.56,2017-04-23 13:00:00, None, 9.98,17
None, None,6.309, None, 54.07,2017-04-23 14:00:00, None, 11.19,17
None, None,5.596, None, 61.57,2017-04-23 15:00:00, None, 9.97,17
None, None,4.407, None, 66.81,2017-04-23 16:00:00, None, 9.33,17
None, None,4.224, None, 64.34,2017-04-23 17:00:00, None, 9.57,17
None, None,3.178, None, 60.75,2017-04-23 18:00:00, None, 10.1,17
None, None,2.991, None, 61.2,2017-04-23 19:00:00, None, 10.05,17
None, None,2.351, None, 63.87,2017-04-23 20:00:00, None, 9.36,17
None, None,3.11, None, 67.29,2017-04-23 21:00:00, None, 8.15,17
None, None,2.271, None, 74.2,2017-04-23 22:00:00, None, 6.135,17
None, None,1.234, None, 76.6,2017-04-23 23:00:00, None, 4.783,17
None, None,0.583, None, 79.3,2017-04-24 00:00:00, None, 4.103,17
None, None,1.807, None, 82.0,2017-04-24 01:00:00, None, 3.899,17
None, None,1.239, None, 81.5,2017-04-24 02:00:00, None, 3.158,17
None, None,1.032, None, 87.3,2017-04-24 03:00:00, None, 2.351,17
None, None,0.588998, None, 91.1,2017-04-24 04:00:00, None, 1.266,17
None, None,0.437, None, 91.0,2017-04-24 05:00:00, None, 0.74,17
None, None,0.864, None, 92.1,2017-04-24 06:00:00, None, -0.076999,17
None, None,1.802, None, 91.3,2017-04-24 07:00:00, None, 0.513998,17
None, None,2.222, None, 85.9,2017-04-24 08:00:00, None, 2.18,17
None, None,2.447, None, 73.6,2017-04-24 09:00:00, None, 4.979,17
None, None,4.138, None, 58.04,2017-04-24 10:00:00, None, 7.75,17
None, None,4.81, None, 49.73,2017-04-24 11:00:00, None, 9.43,17
None, None,4.924, None, 41.21,2017-04-24 12:00:00, None, 10.49,17
None, None,4.673, None, 39.08,2017-04-24 13:00:00, None, 11.07,17
None, None,4.751, None, 31.61,2017-04-24 14:00:00, None, 11.7,17
None, None,5.54, None, 27.76,2017-04-24 15:00:00, None, 12.13,17
None, None,5.498, None, 25.86,2017-04-24 16:00:00, None, 12.0,17
