wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
3.0,6.2, 72.0,75.0,2021-07-30 00:00:00,0.0,31
1.8,5.6, 86.0,77.0,2021-07-30 01:00:00,0.0,31
1.7,4.9, 82.0,83.0,2021-07-30 02:00:00,0.0,31
1.9,4.4, 67.0,86.0,2021-07-30 04:00:00,0.0,31
0.8,9.1, 73.0,74.0,2021-07-30 05:00:00,0.0,31
0.0,19.3, 199.0,51.0,2021-07-30 06:00:00,0.0,31
0.2,26.3, 211.0,24.0,2021-07-30 07:00:00,0.0,31
5.7,27.7, 216.0,21.0,2021-07-30 08:00:00,0.0,31
6.6,28.6, 274.0,21.0,2021-07-30 09:00:00,0.0,31
12.1,29.0, 223.0,19.0,2021-07-30 10:00:00,0.0,31
10.5,29.3, 278.0,20.0,2021-07-30 11:00:00,0.0,31
7.0,29.3, 255.0,20.0,2021-07-30 12:00:00,0.0,31
8.4,29.3, 264.0,19.0,2021-07-30 13:00:00,0.0,31
3.8,27.8, 254.0,22.0,2021-07-30 14:00:00,0.0,31
3.1,26.3, 188.0,25.0,2021-07-30 15:00:00,0.0,31
2.2,26.7, 332.0,21.0,2021-07-30 16:00:00,0.0,31
1.3,23.0, 84.0,33.0,2021-07-30 18:00:00,0.0,31
1.7,17.7, 48.0,42.0,2021-07-30 19:00:00,0.0,31
3.3,13.4, 79.0,52.0,2021-07-30 20:00:00,0.0,31
3.0,11.1, 74.0,60.0,2021-07-30 22:00:00,0.0,31
3.1,9.6, 84.0,65.0,2021-07-30 23:00:00,0.0,31
0.1,9.9, 103.0,65.0,2021-07-31 00:00:00,0.0,31
1.4,10.0, 79.0,67.0,2021-07-31 01:00:00,0.0,31
0.9,9.8, 85.0,69.0,2021-07-31 02:00:00,0.0,31
0.4,12.3, 191.0,58.0,2021-07-31 03:00:00,0.0,31
0.5,14.9, 119.0,50.0,2021-07-31 04:00:00,0.0,31
4.2,17.9, 101.0,48.0,2021-07-31 05:00:00,0.0,31
